"#mozambique on saturday confirmed 16 cases of dengue fever in the country's north, attributing breakout to recent heavy rains."
"#rwanda police call upon citizens to turn in undocumented weapons, say illegal firearm owners could face penalties up to life sentence."
#algeria army hunts islamists behind deadly attack  
#egypt satirist goes off air to avoid influencing voters  
ageing mugabe 'wont' choose successor 
somali lawmaker killed in mogadishu car bomb  
rt @harunmaruf: somali ambassador to tanzania might be the long lost sibling of paul kagame  via @mareejoxaamud 
"""any diplomat who talks about homosexuality in #zimbabwe will be kicked out. there is no excuse and we won't listen to them."" #mugabe speech"
"#zimbabwe's robert mugabe lashed out at gay rights activists, hostile european countries & opposition during independence day celebrations."
"61 people have been killed by the ebola virus in #guinea since it broke out in january, the guinean ministry of health says."
africa’s impressive growth is not creating jobs we need to industrialise 
#gambia kicked out of under-20 qualifiers 
footballer dies in #gabon after kick to the head 
chibok abductions in nigeria: more girls 'flee kidnappers' 
video: #kenya's icc burden 
the gifted hands that saved a baby's life in #kenya 
rt @auc_dpa: algeria: preliminary report of the au observation mission  @jazair @youtube2012 @electionsafrica @africa…
lawmakers clash over kenya digital id plan 
ge banks on ethiopian and kq in african market plan 
central africans nostalgic for bloody 'emperor'  
mauritania hit mauritius to advance  
somali lawmaker killed in mogadishu car bomb 
obbo - africa’s thieves lack all ambition  
speak out: what do you think #bouteflika's fourth term victory portends for #algeria?  
moroccan runner suspended for eight years  
#egypt satirist goes off air to avoid influencing voters    
"egypt vote turns into sisi, sabbahi contest  "
central africans nostalgic for bloody 'emperor'  
ebola outbreak changes ivorian cuisine  
#nigeria gunmen raze teachers residence at girls school 
"11 soldiers killed, 14 wounded in #algeria attack: security   "
#ebola outbreak changes ivorian cuisine 
"even at 80, lion of african music #manudibango still roars "
"blog - a black tie kalasha awards, not in my nairobi! "
french troops free aid workers kidnapped in northern mali 
jakaya kikwete dedicates africa award to tanzanians 
paul biya - #cameroon's absentee president 
#rwanda protests kidnap claims 
#ghana accuses oil firm of forging minister's signature 
uganda-south sudan trade to fall by 60 per cent - minister 
soweto: from bullets to bmws 
kidnappers of diplomat want tunis to free jailed libyans 
#ghana accuses oil firm of forging minister's signature 
mauritius hope to overturn mauritania deficit 
tunisian leader moncef marzouki takes a pay cut 
four kenyans sentenced to us prison for marriage fraud 
madagascar's new cabinet unveiled  
paul biya - #cameroon's absentee president  
#rwanda protests kidnap claims 
jakaya kikwete dedicates africa award to tanzanians 
french troops free aid workers kidnapped in northern mali 
"blog - a black tie kalasha awards, not in my nairobi! "
uganda-south sudan trade to fall by 60 per cent - minister 
#ghana accuses oil firm of forging minister's signature 
paul biya - #cameroon's absentee president  
bafana bafana coach igesund 'not guilty'  
karim wade's trial date finally set  
#morocco king in rare visit to w.sahara before un vote   
"70 wounded as anti-vote algerian youths, police clash   "
over 20 feared killed in south sudan clash 
sexual violence against #egypt women goes unpunished: report 
icc orders kenya to report on uhuru wealth 
#cameroon woman claims christ left image in her house 
"the republic of congo has repatriated 200 dr congo illegals living in brazzaville, following increased crime blamed on the immigrants."
"#burundi says at least 51 groups of armed bandits dismantled, arrested 172 operating in the country since the beginning of 2014: official"
"britain appoints a new ambassador to #gambia, colin crorkin, who will arrive in the country this week to take office."
"#madagascar's president has vowed to achieve zero new hiv infections, including transmission from mother to child."
#zimbabwe to celebrate 34th years of independence on good friday.
obbo - here’s how to defeat those who’ll kill innocent kenyans 
cote d'ivoire gov't & unhcr have promised to work together to take care of refugees returning to the country from #ghana & #liberia.
traders at ouagadougou's largest market declare a three-day mourning period for burkina faso victims of the monday road accident in #togo.
poll observers want guinea-bissau sanctions lifted 
#liberia's first post-war president dies 
drc: who killed warlord paul sadala alias 'morgan'? 
fears in cameroon of boko haram recruitment  via @irinnews
rt @ewnupdates: caption this. picture: afp 
several wounded as gunmen attack civilians in s.sudan un base  
sa banks fined for lax money laundering laws 
soweto: from bullets to bmws 
"karim wade, son of #senegal ex-president abdoulaye wade, to be tried in june for corruption after amassing over $1 billion fortune."
"kenya, uganda reach deal on cross-border call rates "
#algeria's ailing president #bouteflika votes in wheelchair  
sexual violence against #egypt women goes unpunished: report 
six suspects are being held by #kenya police after 131 pieces of ivory were recovered in a lorry near a mall in the country's capital.
icc orders kenya to report on uhuru wealth  
guinea-bissau' presidential poll goes to a second round 
#cameroon woman claims christ left image in her house 
"african union (au) calls for renewed efforts to resolve conflict in western sahara, following recent un report on situation in the country."
"#burundi has dismantled at least 51 groups of armed bandits, arrested 172 operating in the country since the beginning of 2014: official"
#zimbabwe to celebrate 34th years of independence on good friday.
"the republic of congo has repatriated 200 dr congo illegals living in brazzaville, following increased crime  blamed on the immigrants."
"britain appoints a new ambassador to #gambia,  colin crorkin, who will arrive in the country this week to take office."
"tazara rail services were suspended due to ongoing heavy rains in #tanzania, official said."
over 500 passengers booked on the tazara train from dar es salaam to zambia's kapiri mposhi stranded for 15 hrs after suspension of services
traders at ouagadougou's largest market declare a three-day mourning period for burkina faso victims of the monday road accident in #togo.
cote d'ivoire gov't & unhcr have promised to work together to take care of refugees returning to the country from #ghana & #liberia.
"#madagascar's president has vowed to achieve zero new hiv infections, including transmission from mother to child."
#algeria's ailing president #bouteflika votes in wheelchair  
"#algeria's president abdelaziz bouteflika arrives to cast his ballot from a wheelchair in algiers, april 17-afp "
diepsloot: where south africa's problems meet  
#liberia's first post-war president dies  
obbo - here’s how to defeat those who’ll kill innocent kenyans 
poll observers want guinea-bissau sanctions lifted 
fears in cameroon of boko haram recruitment  via @irinnews
"kenya, uganda reach deal on cross-border call rates "
"#senegal court will today determine fate of karim wade, detained for a year on corruption charges after amassing fortune of over $1 billion"
"members of the white army listen to a speech given by gathoth gatkuoth during a rally in nasir, s.sudan, april 14-afp "
fate of abducted nigerian schoolgirls remains unclear 
sa banks fined for lax money laundering laws 
"bouteflika urges algerians to vote, eyes fourth term    "
"remittance fees hurt africans, says comic relief  "
swearing in ceremony in #algeria via @igaddo 
sexual violence against #egypt women goes unpunished: report  
#chad's peacekeeping troops withdrawn from #car  
#sudan opposition rejects bashir meetings order 
#mozambique rejects #renamo terms for peace  
new malagasy prime minister takes office  
kenya to deport 225 illegal immigrants 
icc orders #kenya to report on uhuru wealth  
blog - why rich nations are benefiting from african doctors 
"kenya to deport 225 illegal immigrants from #somalia, #ethiopia, #uganda "
"remittance fees hurt africans, says comic relief  "
gunmen kill nine in western #ethiopia 
"#tanzania police announce cash reward worth us$6,250 for whistle blowers who provide helpful information on arusha bomb attack last sunday."
civil society organisations in cote d'ivoire denounce govt's proposed reforms of the electoral body due to 'inclusion of political players'
14 sierra leone army soldiers facing charges of mutiny pleaded not guilty to all charges including conspiracy to incite and commit mutiny.
"mozambican president armando guebuza has rejected the latest demands from #renamo, saying the former rebels are not interested in peace."
#burundi demands un apology after 'arms' accusations 
manhunt for abductors of 100 nigerian schoolgirls 
south sudanese flood into ethiopia amid desperate conditions 
south sudan army admits loss of key oil town 
ecowas clears guinea-bissau poll as free and fair 
"us president barack #obama to hold talks with #djibouti president ismail guelleh on may 5 to discuss security, counter-terrorism & more."
gunmen shoot belgian head of virunga national park 
"spain melilla migrants: on a hill, in sight of europe "
"s.africa's #anc has downplayed the 'vote no' campaign urging voters not to vote for the party, calling it ""disruptive & reckless""."
too sick to campaign for a fourth term?  #algeria #bouteflika
kenya agency alarmed by social media hate speech  
oscar pistorius case to be adjourned from thursday 
#burundi demands un apology after 'arms' accusations 
"lupita nyong’o, the stunning actress that i knew from birth  "
#somalia likely to have large oil deposits - report 
ecowas clears guinea-bissau poll as free and fair 
south sudanese flood into ethiopia amid desperate conditions 
can #algeria's ailing president win a fourth term? 
panic over new poisonous toad in #madagascar  
gunmen shoot belgian head of virunga national park 
"us president barack #obama to hold talks with #djibouti president ismail guelleh on may 5 to discuss security, counter-terrorism & more."
alarm as locusts head towards #sudan 
islamist gunmen abduct schoolgirls in northeast nigeria 
london marathon runner mami konneh lahun misses home flight 
south sudan rebels vow to attack capital 
rwanda parades suspected grenade attackers 
acquitted #rwanda genocide suspects stuck in arusha 
new york times photographer earns pulitzer for #westgate attack images 
hooded men abduct jordanian ambassador to tripoli 
#gambia bans flights from ebola-hit neighbours 
protests in #darfur as un vehicle crushes girl to death 
telkom kenya to go under the hammer 
14 sierra leone soldiers charged with mutiny 
kariba dam collapse fears and disaster preparedness in #zimbabwe 
34 arrested in nairobi estate swoop 
rwanda parades suspected grenade attackers 
new dawn as azam clinch tanzanian title 
ghana university lecturers threaten strike over scrapped allowance  
sierra leone london marathon runner 'not missing': official  
#somalia likely to have large oil deposits - report  
south sudan rebels vow to attack capital 
nigeria boosts security in capital after bus station bombing 
photo essay: south africa's election campaign heats up  
emotional send off for legendary sudanese poet  
kariba dam collapse fears and disaster preparedness in #zimbabwe  
oscar pistorius accused of shedding crocodile tears 
sudan's president bans political party meetings   
london marathon runner mami konneh lahun misses home flight  
#gambia bans flights from ebola-hit neighbours 
government to register all kenyans afresh 
obbo - is african radio a medium for the devil?  
rt @karynmaughan: the valentines day card and present reeva steenkamp gave #oscarpistorius on day before she died. @encanews 
rt @africaresearch: the challenge of translation in #africa  via @madeitinafrica
south sudan rebels vow to attack capital  
rt @gdnglobaldevpro: top tweeters on youth empowerment in #africa 
dar es salaam after 72hrs: counting losses and profit  
acquitted rwanda genocide suspects stuck in arusha 
new york times photographer earns pulitzer for #westgate attack images  
hooded men abduct jordanian ambassador to tripoli 
telkom kenya to go under the hammer  
protests in #darfur as un vehicle crushes girl to death 
rt @nation_sport: #uganda parliament opens athletics sex abuse probe  
sisi makes pre-vote campaign splash in egypt 
opinion - the rest of africa could learn from rwanda's open government 
14 sierra leone soldiers charged with mutiny 
oscar pistorius accused of shedding crocodile tears  
5 chinese men are charged in court for being in #kenya illegally & engaging in business without a permit on april 14. 
government to register all kenyans afresh 
experts hail strong turnout in guinea-bissau elections 
gaddafi's son to be tried with others by video link  
refugee agency says car militias blocking escape routes 
protests in #darfur as un vehicle crushes girl to death 
#somalia salutes #burundi peace mission 
#rwanda detains 3 on terrorist attack allegations 
#guinea says it has turned the tide on #ebola spread  
fighting erupts in south sudan’s unity state 
chiwetel ejiofor's post oscars plans are low-budget  #halfofayellowsun
rocket fired into gao city in north mali 
s. africa anti-apartheid hero urges voters to shun ruling anc 
"tanzania vice president, minister escape death in copter crash "
video - the zebu and emergence of vigilantes in #madagascar  via @irinnews
photo essay: south africa's election campaign heats up 
opinion -  rwanda’s reconciliation goes beyond the physical  
opinion - zuma steamed up that mugabe’s wife can’t go to brussels? he should take a shower 
president kenyatta meets british mp in london  
obbo - is african radio a medium for the devil?  
former drc minister's body to be repatriated from belgium  
"rt @abati1990: pic 3: president jonathan visiting nyanya bomb blast victims at asokoro hospital, earlier today. "
zimbabwe court fines ugandan illegal immigrants 
roger milla no longer africa's oldest footballer  
"photo burnt buses after an attack in abuja, #nigeria, on april 14 at a bus station packed with morning commuters -afp "
chiwetel ejiofor's post oscars plans are low-budget  
high turnout in guinea-bissau poll  
@rdoornewaard fixed. please try again.
photo essay: south africa's election campaign heats up  
rocket fired into gao city in north mali 
s. africa anti-apartheid hero urges voters to shun ruling anc  
"tanzania vice president, minister escape death in copter crash "
wanted jihadist hiding in #libya malian security sources 
video - the zebu and emergence of vigilantes in #madagascar  via @irinnews
ecowas mulls sex education for peacekeepers  
zimbabwe court fines ugandan illegal immigrants 
speak out : do you think corruption in #kenya is as endemic as top western envoys say it is?  
roger milla no longer africa's oldest footballer  
blasts rock bus station in nigeria's capital 
"#tanzania vice president, minister escape death in copter crash  "
cartoon: #rwanda 20 years on via @igaddo 
blasts rock bus station in #nigeria's capital 
"uhuru kenyatta, paul kagame criticised over lack of media freedom "
wanted jihadist hiding in libya: malian security sources  via @sharethis
oscar pistorius returns to stand for second week  via @sharethis
somalia pm visits port city of kismayu  via @sharethis
"uhuru kenyatta, paul kagame criticised over lack of media freedom  via @sharethis"
turkey identified as one of the worst countries for press freedom and the world's leading jailer of journalists
18 envoys challenge uhuru to act against corruption   via @sharethis
kenyans win london marathon titles  via @sharethis
"kenyans sweep london marathon men's, women's titles"
"uganda, tanzania on un radar over north korea links   via @sharethis"
sierra leone`s president gets african leadership award  via @sharethis
guinea-bissau votes in watershed elections  via @sharethis
donors desert joyce banda in hour of need  via @sharethis
ecowas mulls sex education for peacekeepers   via @sharethis
zambia launches kaunda's photo exhibition as he turns 90  via @sharethis
"unicef: 50,000 south sudanese children face starvation  via @sharethis"
mozambique president to renamo: trade guns for hoes  via @sharethis
new mali pm chooses ministers with focus on reconciliation  via @sharethis
gunmen ambush foreign peacekeepers in c. african town  via @sharethis
africa’s top 10 philanthropists 
liberia takes turkey to task over shooting incident 
scare as kenya airways plane skids off dar runway 
scare as kenya airways plane skids off dar runway 
kolo laurent roger has been appointed #madagascar's new prime minister by president hery rajaonarimampianina.
"some of the people arrested during a police raid following insecurity in nairobi, #kenya, on april 10, 2014. (nmg) "
ghanaian filmmaker ventures into the world of 'big men' 
"uphold human rights in western sahara, un boss urges "
#nigeria child bride 'poisons older husband' 
#mauritania and #mauritius set for 2015 qualifier 
cocaine hub guinea bissau votes new leaders bring reform 
#rwanda genocide: 'domino effect' in dr #congo 
kenya's first lady set for london marathon 
opinion - the sexual minority of africa should also be heard 
rwanda christian radio boss goes missing 
us announces sanctions in south sudan conflict  
algeria business greases wheels of bouteflika campaign    
blog - see how the mobile phone will free african cinema 
"we will not leave south sudan, ugandan army says  "
15 zimbabweans drown trying to cross into south africa 
rt @dailynation: #kdf rescues two kidnapped aid workers in somalia  
#madagascar president expected to appoint new pm  
un to send peacekeepers to car 
row over live habre trial coverage  
a 14 year old nigerian child bride poisoned her 35 year old husband & his friends by lacing his food with rat poison in kano state.
meet 10 africans innovating the future of the continent  
blog - dlamini-zuma could make africa the best place for women 
the road is clear for #egypt's al sisi via @igaddo 
pistorius faces third day of cross-examination  
"egypt halts trade with sudan, qatar, syria and libya "
#zimbabwe opposition expels official who asked leader to quit 
#ethiopia christian group to stage anti-gay demo 
al-jazeera journalists back in cairo court  
who moves to control spread of ebola in guinea 
is jammeh's renegade nephew in senegal? 
ugandan farmers to benefit from wfp partnership 
#rwanda christian radio boss goes missing 
kenyan woman jailed in us over marriage fraud 
dar fights to save its embassy in nairobi 
fresh flare-up as s. sudan factions defy ceasefire 
obbo - how systematic killing of tutsis 20 years ago became a kenyan affair 
photo essay - the female well-driller of #nigeria 
child bride poisons husband and friends 
rt @africarenewal: hunting for #eurobonds: views split on #subsaharanafrica #africa debut in the international market 
is jammeh's renegade nephew in senegal?  
who moves to control spread of ebola in guinea 
south sudan conflict: un denies camp 'indifference' 
dar fights to save its embassy in nairobi 
only woman in #algeria presidential race 'won't hold back'  
#rwanda christian radio boss goes missing 
photo essay - the female well-driller of #nigeria  
ugandan farmers to benefit from wfp partnership 
teenager shot dead during south africa riots 
igesund running out of time as south africa coach  
louise mushikiwabo - rwanda has risen from the ashes a much stronger nation 
kenyan woman jailed in us over marriage fraud 
oscar pistorius: i did not pick on reeva steenkamp 
opinion - the faith of zebulon – the missing link in africa’s development 
fresh flare-up as s. sudan factions defy ceasefire 
obbo - how systematic killing of tutsis 20 years ago became a kenyan affair  
only woman in #algeria presidential race 'won't hold back'  
darfur violence: un troops 'failed to stop attacks'  
boko haram gunmen kill eight in northern nigeria attack 
"somali refugees, deported from #kenya, arrive at mogadishu airport, #somalia, on april 9, 2014 (afp) "
sudan expels un population agency boss 
kenya deports 82 somali nationals in security operation  
30 killed in central african republic clashes 
frustration lingers in #rwanda amid #france genocide spat 
kenya's comcraft group discussing possible share offerings: chairman 
where do blood diamonds come from?  via @modernghanaweb
#senegal has 'well-oiled system' to stop #ebola 
un security council 'concern' over #burundi tensions 
"in case you missed it, #kenya's president uhuru kenyatta and dp william ruto one year on via @igaddo "
#tunisia battles to stop desert sand from burying star wars set  
"'dr congo rebel crackdown should not endanger hostages', msf says "
evangelism booms while catholicism suffers in post-genocide #rwanda 
norway to extradite genocide suspect to #rwanda 
"the #un security council expected to adopt a resolution thursday authorising deployment of 12,000 peacekeepers to car in september (afp)"
social pressures force #tunisia women to fake virginity 
top nigerian islamic body accuses military over muslim deaths 
#morocco's mentally ill await deliverance 
rt @reutersafrica: #southafrica's woolworths set to buy #australia's david jones for $2 billion   
lufthansa and austrian airlines have suspended their flights to #libya indefinitely following worsening security in the country.
"while our techies work hard to resolve this, we'll do our best to keep you informed with the news via our social media platforms. (2/2)"
we're experiencing a hardware failure with our website which is preventing us from making any updates. we apologise for the disruption (1/2)
briton shrien dewani arrived in s.africa today following extradition from the uk to answer to charges of murdering his wife anni in 2010.
which way #tanzania? cartoon via @igaddo 
rt @afpafrica: dewani lands in s.africa to answer honeymoon murder charge  #afp #yahoonews 
a soldier serving with the puntland army who was stationed at the air strip killed the un officers & is in custody: puntland president (2/2)
"#somalia & the #un condemn the killing of 2 un employees shot dead monday as they disembarked from a plane in galkayo, central somalia (1/2)"
"islamist militants fired rockets at a school & a french army camp in kidal, #mali, on monday but missed their targets. (afp)"
pneumonia vaccine shows promise in #kenya 
"venezuelan diplomat dwight sagaray appeared in kenyan court monday charged with killing his country's envoy in 2012, case adjourned to june."
"a person who arrived with a sick patient is disinfected at a centre for victims of #ebola in guekedou, #guinea (afp) "
"#guinea on monday raised the death toll in the ebola epidemic to 95, says 52 cases have been confirmed in laboratories to be the virus."
court in #egypt sentences 4 men to up to 8 years in prison for homosexuality accused of holding deviant parties & wearing women's clothes.
"while our techies work hard to resolve this, we'll do our best to keep you informed with the news via our social media platforms. (2/2)"
we're experiencing a hardware failure with our website which is preventing us from making any updates. we apologise for the disruption (1/2)
"africa's growth is set to reach 5.2 per cent in 2014, driven growth in investment & strong household spending: world bank."
"over a thousand beninois artists held a concert sunday in cotonou, #benin, to commemorate the 3rd anniversary of boni yayi's re-election"
"pro-gbagbo and pro-ouattara female supporters have vowed to diffuse political tension in cote d'ivoire to ""promote national reconstruction""."
health authorities in #ghana awaiting results of a blood test of a deceased 12 year old in the country's first suspected #ebola case.
"the french ambassador to #rwanda, michel flesch, has been barred from attending the rwanda genocide commemorations in kigali."
opinion - visa insult to mugabe shows just how little the west knows about africans 
un implicates chad in car market massacre  
zuma could face another probe over his house upgrades 
human rights watch calls for probe kenya cleric's killing  
#eu pledges major cash support to africa as summit ends 
south sudan accuses west of interference in internal affairs 
new policy vital for africa’s fishing industry 
#chad withdraws troops from #car 
kenya's president vows to crush terrorists 
"as #rwanda marks genocide, no justice for dr #congo massacres "
"blog - in kenya, every piece of land is a likely conflict "
opinion - visa insult to mugabe shows just how little the west knows about africans 
#ebola deaths 'on the increase' in #liberia 
former guinea-bissau president dies  
#nigeria's lamido sanusi wins damages case in lagos court  
bullet in the brain: a baby's remarkable recovery  
"a young woman and man hold the kwibuka flame of remembrance during a procession in kigali, #rwanda, on april 3-afp "
opinion - visa insult to mugabe shows just how little the west knows about africans  
woman bites house-help for 'wasting' water  
obama warns south sudan to stop fighting or face sanctions 
rt @dailynation: liberia reports suspected #ebola outbreak unconnected to guinea 
south sudan accuses west of interference in internal affairs 
great lakes security bosses for khartoum meeting 
eu-africa summit agrees on a plan to stop migration tragedies  
#libya rebels hail progress in talks on reopening oil ports  
#eu pledges major cash support to africa as summit ends  
"ukraine, syria overshadowing south sudan crisis, aid chiefs say "
#chad to quit #car peace mission over 'malice' 
belgian pm in gay rights plea to african leaders 
namibian legislator pushes for wife-swapping law 
video - sexual violence in dr #congo: testimonies from survivors and perpetrators 
list ranks africa's most innovative companies 
anti-balaka militia ready to dialogue with bangui authorities   
#chad to quit #car peace mission over 'malice'  
"ukraine, syria overshadowing south sudan crisis, aid chiefs say "
"#chad announces it is withdrawing its troops from car, blames a ""gratuitous and malicious campaign"" against its forces for the move."
"rt @afp: liberia reports suspected ebola outbreak unconnected to guinea
"
"opinion - in #kenya, enforcement alone won’t stop #poaching "
"#nigeria's electoral body to conduct voter education campaign to middle schools in the country to ""inculcate civic responsibilities""."
"france, germany unveil new partnership at eu-africa summit "
"obbo - what terrorists have done to uhuru, movies and the newspapers "
new remains find to further delay #mozambique air crash probe 
"#mauritius, #japan sign climate change deal "
banking mogul to help #zimbabwe tap bond market  
#uganda athletes desert camp 'over sexual harassment' 
photo essay: africa's big men (and women) at the eu-africa summit  
toronto mayor rob ford votes against #mandela street honour  
the controversial life of killed kenyan jihadist cleric  
sierra leone soldiers go on trial over 'coup bid' 
"#us, #algeria vow to work together to fight terrorism    "
angolan movie financier bids for 85 works by joan miro 
belgian pm in gay rights plea to african leaders  
@mokhathi try 
list ranks africa's most innovative companies  
namibian legislator pushes for wife-swapping law 
#uganda athletes desert camp 'over sexual harassment'  
photo essay: africa's big men (and women) at the eu-africa summit  
"obbo - what terrorists have done to uhuru, movies and the newspapers "
rt @africaresearch: #mozambique becomes first #sadc country to join #a4ai  @cioeastafrica @jonathanbhalla
toronto mayor rob ford votes against #mandela street honour  
video - sexual violence in dr #congo: testimonies from survivors and perpetrators 
"france, germany unveil new partnership at eu-africa summit  "
nairobi city crafts new law to ban use of plastic bags  
"epas: yahya jammeh is right, but for the wrong reasons "
rt @dailynation: today's editorial cartoon  via @igaddo
"rt @afp: photo: a bomb disposal expert approaches an improvised explosive device in eastleigh, nairobi "
appeal for peace as eu-africa summit opens  
the controversial life of killed kenyan jihadist cleric  
#namibia squad in #zambia to exhume body 
kerry due in  algiers at start of  north africa tour   
#egypt police general dies in cairo bombings  
sierra leone soldiers go on trial over 'coup bid' 
"eu-africa trade deals: yahya #jammeh is right, but for the wrong reasons "
#ghana mp prescribes scripture against murder crimes 
#ethiopia looks to cut export-import red tape  
#burundi street kids cross ethnic divide  
car gov't condemns killing of 24 by chad soldiers in bangui 
kenya's deputy president 'can skip' icc sessions 
blog - africa's increasing assertiveness good for eu relations 
south sudan war heroes protest pay delay  
south sudan's kiir to meet bashir in khartoum 
qatar emir visits sudan at time of gulf tensions   
lessons from ghana’s oil and gas industry 
what police gang-rape case say about new #tunisia 
terror risk exposes #kenya to expensive eurobond 
"#china, #sudan strike deal to double oil production "
jacob zuma to respond to damning public watchdog's report  
controversial kenyan cleric buried at midnight  
police chief killed in cairo bombing 
why ebola is so dangerous 
#gambia's jammeh lauds his dictatorship  
african cities groaning under cancer-causing air pollution 
motion to impeach ea assembly speaker backfires  
#mozambique alarm as #renamo attacks claim 50 soldiers  
car conflict tops agenda at eu-africa summit 
bushmen 'famished' as trophy hunters carry on 
juba enraged over western stance on seized weapons 
rt @sotnke: leakey: poachers can not operate with the impunity if they don't have state protection  
"mammoth eu-africa summit tackles migration, trade and peace "
controversial muslim cleric gunned down at kenyan coastal town  
657 arrested after nairobi terror attack 
britain orders probe into muslim brotherhood 
photo essay - faces of nigerian refugees 
unhcr ready to evacuate muslims from central african republic 
#kenya doctors remove bullet from baby's head 
saudi arabia suspends pilgrim visas for ebola-hit guinea and liberia 
controversy galore as eu-au leaders meet in brussels 
aid to africa a carrot not a stick: eu commissioner 
rt @dailynation: gaitho: kenya’s wildlife being destroyed with some help from our own bureaucrats 
al ahly learn confederation cup opponents 
#egypt's abdul fattah al-sisi's cult status sees surge in merchandise 
"take action on $50bn illicit african cash, leaders urged "
vodafone launches first m-pesa mobile money service in europe 
us judge awards $957 million to east africa bomb victims 
british drugs firm gsk announces africa investment 
jeannette kagame - tribute to all the women who bore the heaviest burden of #rwanda’s history 
uk medicines aid to bypass 'corrupt' malawi gov't 
south africa keen to host 2022 commonwealth games 
#morocco relocation of migrants stirs 'crisis' warning   
rt @africaresearch: #african #media outlets should learn to set their own agenda 
#cameroon minister detained over corruption  
sierra leone restricts movement across borders over ebola fears 
"#kenya's tourism hit hard by terror attacks, falls 7 per cent  "
unhcr ready to evacuate muslims from central african republic 
us judge awards $957 million to east africa bomb victims 
"unhcr has said it's ready to help evacuate 19,000 muslims at risk of attack from anti-balaka militia to safer areas in or out of #car."
photo essay - faces of nigerian refugees  
britain orders probe into muslim brotherhood  
uk medicines aid to bypass 'corrupt' #malawi gov't  
"take action on $50bn illicit african cash, leaders urged "
657 arrested after nairobi terror attack  
#kenya doctors remove bullet from baby's head  
#museveni meets eala legislators over zziwa censure  
opinion - african media outlets should learn to set their own agenda 
jeannette kagame - tribute to all the women who bore the heaviest burden of #rwanda’s history 
journalist's father says #egypt trial 'mental torture'  
#somalia tables $218m budget to parliament 
#egypt's abdul fattah al-sisi's cult status sees surge in merchandise  
british drugs firm gsk announces africa investment  
east africa's first ladies: the increasingly sophisticated woman behind the region's leaders  
#museveni: i signed anti-gay law to affirm ugandan sovereignty 
aid to africa a carrot not a stick: eu commissioner  
#mozambique presidential contest shapes up 
#botswana warns refugees against drug and child trafficking 
#nigeria army denies comitting war crimes in terror crackdown 
msf says ebola in guinea an unprecedented epidemic 
icc sets october date for trial of kenya's president 
sudan's bashir declares pardon for all rebel groups 
36 civilians 'killed' in south sudan rebel assault 
"in east africa, the role of first lady has been evolving over the years "
obbo - oil in #ghana but not a drop in its fuel pumps 
"eu, african leaders meet amid resource scramble "
dr congo: traffic cop robot installed in 'second capital'  
#gambia's jammeh urges caution on euro-africa trade deal  
30 mozambican soldiers 'killed' in combat 
nigerian army 'killed hundreds' after boko haram barracks attack  
kampala mayor ordered out of office  
‘rich beggar’ paradox that is africa’s $200bn cash reserves  
video - sexual violence in dr #congo: testimonies from survivors and perpetrators 
al jazeera reporters back in the dock in #egypt   
caf confederation cup results 
ea legislative assembly speaker faces vote of ‘no confidence’  
two #ebola cases confirmed in #liberia  
"in east africa, the role of first lady has been evolving over the years  "
us raises concern over democracy in #uganda 
obbo - oil in #ghana but not a drop in its fuel pumps 
36 civilians 'killed' in south sudan rebel assault 
the plight of refugee journalists in kenya  
south africa's #zuma to miss eu-africa summit 
"eu, african leaders meet amid resource scramble  "
speak out: is president #mugabe's boycott the eu-africa talks justified? 
opinion - we need an ‘africapitalism’ revolution with a human face 
the plight of refugee journalists in #kenya 
toll in #chad troop killings in c.africa rises to 24: mayor 
rt @dailymonitor: #updf demonstrates the various skills they acquired after their training at #gaddafi barracks 
field marshall al-sisi gets a desk-job via @igaddo #egypt 
"eu seeks to divide africa, sudan says as bashir denied invite  "
mugabe boycotts eu-africa talks after wife denied visa 
"in east africa, the role of first lady has evolved over the years "
south africa's zuma: i didn't ask for renovations  
"climate change raises conflict risk, floods, hunger: un "
attempted jail break at #nigeria secret police headquarters 
"#egypt sets presidential election for may 26,27 "
#sudan denies archaeological sales to qatar 
zimbabwe's #mugabe boycotts eu-africa talks after wife denied visa 
12 women die in #tanzania car crash 
champions league: stunning goals topple african champions #ahly 
the oil threat to africa's oldest wildlife reserve 
"forgive me, #gaddafi son tells libyans "
demand for african 'women's gold' helps reduce poverty 
africa’s $200 billion kept in foreign banks  
#senegal closes border as #guinea battles ebola 
#uganda counts the costs after anti-gay law signing 
ivorian politicians agree on electoral body reform 
#un denounces #kenya order on refugees 
ghana president john #mahama new #ecowas chairman 
#egyptian detainees say they are being tortured 
"#mozambique, portugal firm up ties with raft of deals "
work on delayed $190m zambia-botswana bridge to start july 
un health body says won't issue travel warning for guinea 
work on delayed $190m zambia-botswana bridge to start july  
"#mozambique, portugal firm up ties with raft of deals "
un health body says won't issue travel warning for guinea 
#somalia alarm over fleeing al- shabaab militia 
no reported case of #ebola in #liberia health official 
s.africa and lesotho move forward on mega water project 
ecowas summit opens in yamoussoukro 
the m23 intelligence link to karegeya's murder  
world bank report reveals ex-tunisia leader's enrichment 
opinion - africa is searching for solutions in the wrong places  
rt @africanbizmag: kenyan artist designs funky condom wrappers to inspire young and sexually active people to protect themselves. 
gen sedki sobhi sworn in as #egypt's new military chief  
oscar pistorius trial postponed   
a cross-section of east african comm. lawmakers have suggested a review of the eac treaty to make swahili the lingua franca of the region.
rt @dailynation: twitter ramps up photo sharing features 
