text,label,,,,,,
we're throwing the spotlight on contemporary photography from nigeria today. terna iwar's… ,0,,,,,,
some of the risks business owners in nigeria should be worried about in 2017 -  ,0,,,,,,
central bank of nigeria strives to find new methods to tackle global shocks -  ,0,,,,,,
200 communities to benefit from mtn foundation’s projects -  ,0,,,,,,
"#womensmarch and why women in nigeria must continue to push for economic,,,0,,,,
re: #womensmarch - nigerian celebrities often forget to use their powerful voices -  ,0,0,,,,,
"mtn has postponed its proposed nigerian stock exchange listing,,,,,,,
acha leke (@achaleke) from the aln discusses the importance of transforming africa through leadership and diversity… ,0,,,,,,
the people of mauritius aren't too pleased with their prime minister's decision to name his son as his successor -… ,0,0,,,,,
"as the trump administration settles in,,,,,,,
"#womensmarch and why women in nigeria must continue to push for economic,,,0,,,,
re: #womensmarch - it is disappointing that nigerian celebrities often forget to use their powerful voices -… ,0,,,,,,
opec says global demand for energy to increase by 40 percent by 2040 -  ,0,,,,,,
the national bureau of statistics says 89 percent of nigerian workers are not on pension scheme -… ,0,0,,,,,
"mtn has postponed its proposed nigerian stock exchange listing,,,,,,,
acha leke (@achaleke) from the aln discusses the importance of transforming africa through leadership and diversity… ,0,,,,,,
the people of mauritius aren't too pleased with their prime minister's decision to name his son as his successor -… ,0,0,,,,,
"as the trump administration settles in,,,,,,,
listen to acha leke discuss the significance of transforming africa through leadership and diversity here: ,0,,,,,,
"umaru musa yar’adua university in katsina,,,0,,,,
emirates airlines now offer these blankets made from 100 percent plastic bottles. #reduce #reuse #recycle ,1,,,,,,
"yahya jammeh,,,1,,,,
my new sounds: aln’s acha leke discusses the significance of transforming africa through leadership and diversity ,0,,,,,,
umar musa yar’adua university bans christian associations on campus -  ,0,,,,,,
these emirates sustainable blankets were made from 100 percent recycled plastic bottles ,0,,,,,,
follow us on snapchat now to see a handful of new artists and photographers from across nigeria. #art #nigeria sear… ,0,,,,,,
"yahya jammeh,,,-1,,,,
here's why prospective corp members need to take the “health report” initiative of the nysc seriously -… ,0,,,,,,
'no-go' zones for women: meet the french-muslim women who are determined to take back their towns-… ,0,0,,,,,
"premium times' office was raided on the command of the army chief,,0,,,,,
"rt @venturesafrica: why do we think lighter skin is better skin? in our latest video,,,,,,,
"emir of kano,,0,,0,,,
"the nigerian government has signed an mou with shelter afrique and redan to bulid 100,,0,,,,,
"jp morgan found guilty of racial discrimination,,,,,,,
are you following us on snapchat? follow us for a creative take on the news and what's happening around you. search… ,0,,,,,,
here's why prospective corp members need to take the “health report” initiative of the nysc seriously -… ,0,,,,,,
"emir of kano,,,0,,,,
watch former president jammeh departing the gambia on live feed from airport.  #gambia… ,0,0,,,,,
"premium times was raided by the army on the command of the army chief,,,,,,,
"in 2014,,0,,0,,,
"the nigerian government has signed an mou with shelter afrique and redan to bulid 100,,,,,,,
'no-go' zones for women: meet the french-muslim women who are determined to take back their towns-… ,0,,,,,,
rt @cnnbrk: former president obama departs the us capitol following president trump's inauguration ceremony  ,0,,,,,,
"rt @cnnbrk: president trump: ""the oath of office i take today is an oath of allegiance to all americans""  ",0,0,,,,,
"jp morgan found guilty of racial discrimination,,0,,,,,
"why do we think lighter skin is better skin? in our latest video,,0,,,,,
"in the midst of an increasingly dangerous crisis in the gambia,,0,,,,,
"a week after a visit from the governor of lagos,,,,,,,
the rich are getting richer at the expense of the poor staying poor. we break down oxfam's latest report -… ,0,0,,,,,
"as long as the central bank of nigeria continues to interfere in the market,,,,,,,
the dangote tomato paste factory may not reopen in february as planned. here's why:  ,0,,,,,,
the untold story of iroko: how nollywood's digital pioneer has evolved to embrace consumers in africa -… ,0,0,,,,,
"quick facts about the late nigerian synth funk legend,,,,,,,
nigeria: why aren't health agencies responding to lassa fever with the same effort used in stopping ebola? -… ,0,,,,,,
can you imagine a world where you are paid to birth a baby? that may already be the reality for women in south kore… ,0,0,,,,,
"in the midst of the heightening crisis in the gambia,,0,,,,,
"a week after a visit from the governor of lagos,,,,,,,
the rich are getting richer at the expense of the poor staying poor. we break down oxfam's latest report -… ,0,,,,,,
nigeria's president buhari goes to the uk today for two weeks on medical and annual vacation -… ,0,0,,,,,
"as long as the central bank of nigeria continues to interfere in the market,,,,,,,
the nigerian national petroleum company says the price of petrol has not changed -  ,0,,,,,,
the dangote tomato paste factory may not reopen in february as planned. here's why:  ,0,,,,,,
the untold story of iroko: how nollywood's digital pioneer has evolved to embrace consumers in africa -… ,0,,,,,,
"nigerian synth funk legend,,,,,0,,
nigeria: why aren't health agencies responding to lassa fever with the same effort used in stopping ebola? -… ,0,,,,,,
can you imagine a world where you are paid to birth a baby? that may already be the reality for women in south kore… ,0,0,,,,,
"really,,0,,,,,
"watch day 3 of the world economic forum's 47th annual meeting in davos,,,,,,,
"china,,0,0,,,,
"yesterday was day 2 of the world economic forum's 47th annual meeting in davos,,,,,,,
nigeria doesn't have an economic recovery plan and this could hinder possibilities of growth -… ,0,,,,,,
facebook gets ready to introduce tools in germany to help reduce the peddling of fake news and wrong information -… ,0,,,,,,
"four-time african footballer of the year,,0,0,,,,
"really,,,,,,,
wema bank launches a mobile branch powered by solar energy -  ,0,,,,,,
"china,1,0,-1,,,,
"senate approves n305/$1 exchange rate,,,,,,,
nigeria doesn't have an economic recovery plan and this could hinder possibilities of growth -… ,0,0,,,,,
"watch day 2 of the world economic forum's 47th annual meeting in davos,,,,,,,
facebook gets ready to introduce tools in germany to help reduce the peddling of fake news and wrong information -… ,0,,,,,,
cbn bars banks from making transactions in virtual currencies -  ,0,,,,,,
"four-time african footballer of the year,,,0,,,,
rt @venturesafrica: this @afdb_group fund could help revive the textile industry in the northern nigeria -  ,0,,,,,,
rt @venturesafrica: $950 million general sani abacha loot trapped in the us -  ,1,,,,,,
rt @venturesafrica: lagos-ibadan new rail project set to begin by february -  ,0,,,,,,
rt @venturesafrica: here are 4 things that could happen after trump's inauguration -  ,0,,,,,,
discussions around democracy and terrorism are some of the key things to note from the 27th africa-france summit… ,0,0,,,,,
"the search for missing flight mh370 may be over,,,,,,,
"here's what we know so far about the idp camp bombing in rana,,0,0,,,,
"there's a widespread prevalence of rape in south sudan,,,,,,,
the nigerian government may be reintroducing the fuel subsidy just 8 months after it was removed -… ,0,0,,,,,
"governor ajimobi vs. lautech students: why you should care that a governor of a state,,,,,,,
#weflive: china's president believes that economic globalisation is not the reason for problems around the world -… ,0,0,,,,,
"according to the minister of environment,,,,,,,
the 47th annual meeting of the world economic forum is taking place in switzerland #weflive #wef17 #africaatdavos… ,0,,,,,,
"56 years ago today,,,,0,,,
"rt @cnnbrk: a nigerian fighter jet misfired,,,0,,,,
discussions around democracy and terrorism are some of the key things to note from the 27th africa-france summit… ,0,0,,,,,
"the search for missing flight mh370 may be over,,,,,,,
what are un peacekeepers doing to protect women in south sudan? -  ,0,,,,,,
it has been reported that the nigerian government might be reintroducing the subsidy regime -… ,0,,,,,,
governor ajimobi: why we should shun the enticement that comes with election campaign promises (and sold votes) -… ,0,,,,,,
#weflive: china's president believes that economic globalisation is not the reason for problems around the world -… ,0,,,,,,
four gambian ministers resign under jammeh -  ,0,0,,,,,
"according to the minister of environment,,,,,,,
"watch day 1 of the world economic forum in davos,,,,0,,,
"watch day 1 of the world economic forum in davos,,,,0,,,
here are 4 things that could happen after trump's inauguration -  ,0,,,,,,
nigeria's desire for foreign investment at any cost has allowed the president relegate taiwan to the background -… ,0,0,,,,,
"you can kill a person,,0,,,,,
"yemen,,0,,,,,
"nigeria's inflation rate hit 18.55 percent in december,,,,,,,
angola’s timber plantations can foster economic development and increase foreign reserves. here's how:… ,0,,,,,,
the nigerian armed forces remembrance day is essential but we must do more for our current and retired soldiers -… ,0,,,,,,
high school students in swaziland blame their academic failure on attractive female teachers -… ,0,,,,,,
yahya jammeh is failing to read the writing on the wall and this could cost him more than just losing the presidenc… ,0,,,,,,
“no dealing with taiwan.” we discuss the hypocrisy surrounding china's principle of political non-interference -… ,0,,,,,,
here are 4 things that could happen after trump's inauguration -  ,0,,,,,,
nigeria's desire for foreign investment at any cost has allowed the president relegate taiwan to the background -… ,0,0,,,,,
"you can kill a person,,0,,,,,
"yemen,,0,,,,,
"nigeria's inflation rate hits 18.55 percent in december,,,,,,,
"dangote sets up truck assembly plant in lagos,,,1,,,,
angola’s timber plantations can foster economic development and increase foreign reserves. here's how:… ,0,,,,,,
the nigerian armed forces remembrance day is essential but we must do more for our current and retired soldiers -… ,0,,,,,,
lagos-ibadan new rail project set to begin by february -  ,0,,,,,,
high school students in swaziland blame their academic failure on attractive female teachers -… ,0,,,,,,
yahya jammeh is failing to read the writing on the wall and this could cost him more than just losing the presidenc… ,0,,,,,,
“no dealing with taiwan.” we discuss the hypocrisy surrounding china's principle of political non-interference -… ,0,0,,,,,
"the world bank announced that nigeria would escape recession this year but average nigerians seem indifferent,,,,,,,
  has closed shop in nigeria but it may not be because of the country's economic conditions… ,0,0,,,,,
"according to this report,,,,,,,
meet the 24-year-old lady who is zambia’s first female fighter jet pilot -  ,0,,,,,,
"popular ponzi scheme,,0,,0,,,
"figures for oil production in nigeria have increased,,,,,,,
flora nwapa's clash with the feminist label is representative of the current conversations about feminism in africa… ,0,0,,,,,
"the world bank announced that nigeria would escape recession this year but average nigerians seem indifferent,,,,,,,
 has closed shop in nigeria but it may not be because of the country's economic conditions -… ,0,0,,,,,
"according to this report,,,,,,,
meet the 24-year-old lady who is zambia’s first female fighter jet pilot -  ,0,,,,,,
$950 million general sani abacha loot trapped in the us -  ,0,0,,,,,
"figures for oil production in nigeria have increased,,0,,,,,
"army captain,,,,,,,
"popular ponzi scheme,,,0,,,,
flora nwapa's clash with the feminist label is representative of the current conversations about feminism in africa… ,0,0,,,,,
"nigeria to become world’s largest cocoa producer,,,,,,,
"once described as 'the reluctant feminist,,,0,,,,
china is investing $40 billion in nigeria -  ,1,,,,,,
nigeria: the removal of senator ali ndume as the senate majority leader and apc's politics of reconciliation -… ,0,,,,,,
"morocco,,,0,,,,
this @afdb_group fund could help revive the textile industry in the northern nigeria -  ,0,,,,,,
"kia,,0,0,,,,
"the governor of borno,,,,,,,
in case you missed it: here's the full text and  video of barack obama's farewell speech -  ,0,,,,,,
the nigerian government has announced that it is planning to issue a diaspora bond to supplement the nigerian budge… ,0,,,,,,
#afcon2017: what to expect from this year's total african cup of nations in gabon -  ,0,,,,,,
nigeria's goodluck jonathan has debunked claims of his involvement in the malabu oil scandal while in office -… ,0,,,,,,
meet the nigerians who have been appointed to the world association for small and medium enterprises -… ,0,,,,,,
obama embodies everything we wish we had in african leaders -  ,0,,,,,,
nigeria: the removal of senator ali ndume as the senate majority leader and apc's politics of reconciliation -… ,0,,,,,,
buhari sends revised list of ambassadorial nominees to senate for approval -  ,0,,,,,,
morocco plans to to ban burqas citing security concerns -  ,0,,,,,,
us soldier commits suicide at kuwait military base -  ,0,,,,,,
this @afdb_group fund could help revive the textile industry in the northern nigeria -  ,0,,,,,,
"kia,,,0,,,,
gabon replaces oil minister in cabinet reshuffle -  ,0,0,,,,,
"the governor of borno,,,,,,,
in case you missed it: here's the full text and  video of barack obama's farewell speech -  ,0,,,,,,
china is investing $40 billion in nigeria -  ,1,,,,,,
federal government grants 335 foreigners nigerian citizenship -  ,0,,,,,,
the nigerian government has announced that it is planning to issue a diaspora bond to supplement the nigerian budge… ,0,,,,,,
#afcon2017: what to expect from this year's total african cup of nations in gabon -  ,0,,,,,,
nigeria's goodluck jonathan has debunked claims of his involvement in the malabu oil scandal while in office -… ,0,,,,,,
meet the nigerians who have been appointed to the world association for small and medium enterprises -… ,0,,,,,,
obama embodies everything we wish we had in african leaders -  ,0,0,,,,,
"""yes we can!"" ""yes we did!"" barack obama’s farewell speech gave us chills and made us cry,,0,,,,,
"in the midst of hunger and desolation in south sudan,,,,,,,
"""the made in nigeria event- it is a fantastic event. i like the fact that it is a program that… ",0,,,,,,
"bird flu spreads to 26 states in nigeria,,0,0,,,,
"as lagos marks its 50th anniversary this year,,,,,,,
here's why the nigerian government should look into enacting a law which allows for menstrual leave -… ,0,,,,,,
have you ever wondered how political immunity works in nigeria? we break it down in this article -… ,0,,,,,,
president buhari made a 'pontius pilate' move by deciding to sack jim obazee from the federal reporting council -… ,0,0,,,,,
"""yes we can!"" ""yes we did!"" barack obama’s farewell speech gave us chills and made us cry,,0,,,,,
"in the midst of hunger and desolation in south sudan,,,,,,,
britain sets out legal basis for drone killings -  ,0,0,,,,,
"as lagos marks its 50th anniversary this year,,0,,,,,
"senate orders ministry of finance,,,,,,,
here's why the nigerian government should look to enact a law allowing for menstrual leave -  ,0,,,,,,
have you ever wondered how political immunity works in nigeria? we break it down in this article -… ,0,,,,,,
335 foreigners have been granted nigerian citizenship -  ,0,,,,,,
3-day strike: federal government of nigeria moves to stop nupeng -  ,0,,,,,,
"bird flu spreads to 26 states in nigeria,,,0,,,,
donald trump will be attending nigeria’s oil roadshow -  ,0,,,,,,
president buhari made a 'pontius pilate' move by deciding to sack jim obazee from the federal reporting council -… ,0,,,,,,
is business trickling in? @eromoegbejule analyses the fate of small business owners in the birthplace of boko haram… ,0,,,,,,
a former @usaid administrator has just become the 13th president of the rockefeller foundation -… ,0,,,,,,
this japanese town is keeping track of all its dementia patients by using stickers with qr codes -… ,0,0,,,,,
"yahoo isn’t renaming the company’s brand,,0,,,,,
"the controversial 'not-for-profit-organisation code' affecting pastor adeboye and the redeemed church,,0,,,,,
"before re-instating a national airline,,,,,,,
"@eromoegbejule analyses the fate of small business owners in the birthplace of boko haram,,,0,,,,
a former @usaid administrator has just become the 13th president of the rockefeller foundation -… ,0,,,,,,
uganda’s president appoints his own son as special adviser -  ,0,,,,,,
this japanese town is keeping track of all its dementia patients by using stickers with qr codes -… ,0,0,,,,,
"yahoo isn’t renaming the company’s brand,,0,,,,,
"nigeria has contributed 2,,,,,,,
we explain the controversial 'not-for-profit-organisation code' currently affecting the redeemed church in nigeria… ,0,,,,,,
us says the days of isil are numbered -  ,0,0,,,,,
"before re-instating a national airline,,,,,,,
ghana's newly sworn in president is the latest politician caught in a plagiarism scandal -  ,0,0,,,,,
"the nigerian stock exchange is set to list nigeria’s first non-interest commercial bank,,,,,,,
nairobi is the top african city to visit according to this list. find out which other countries made the list here:… ,0,,,,,,
meet the south african man challenging blindness through technology with the vula eye health app -… ,0,,,,,,
#gambianmediation: yahyah jammeh refuses to leave the gambian presidency as african leaders try to persuade him to… ,0,,,,,,
#bbog1000: how much longer will it take to find the missing chibok girls kidnapped by boko haram in nigeria?… ,0,,,,,,
the vice president of equatorial guinea is on trial in france for corruption but is france right to indict him?… ,0,,,,,,
more politicians are getting called out for plagiarism and ghana's newly sworn in president is the latest -… ,0,0,,,,,
"the nigerian stock exchange is set to list nigeria’s first non-interest commercial bank,,0,,,,,
"ivory coast's prime minister resigns,,,,,,,
nairobi is the top african city to visit according to this list. find out which other countries made the list here:… ,0,,,,,,
meet the south african man challenging blindness through technology with the vula eye health app -… ,0,,,,,,
#gambianmediation: yahyah jammeh refuses to leave the gambian presidency as african leaders try to persuade him to… ,0,,,,,,
#bbog1000: the search for the remaining chibok girls has reached its 1000-day mark. how much longer will it take?… ,0,,,,,,
the vice president of equatorial guinea is on trial in france for corruption but is france right to indict him?… ,0,0,,,,,
"in the #uhuruchallenge 2.0,,,,,,,
here are a few things nigeria stands to gain if badagry in lagos becomes a maritime city -  ,0,,,,,,
"how many mondays have come and gone since you said ""i'll start it next week""? take action and… ",0,0,,,,,
"500,,0,,,,,
"with this review of its bankruptcy laws,,,,,,,
this sovereign wealth fund is partnering with a london-based firm to boost infrastructure funding in nigeria -… ,0,0,,,,,
"linda ikeji is vl magazine's most influential woman in nigeria,,,,,,,
we go through some setbacks in the federal government’s 3-year plan to repair 50 bridges across nigeria -… ,0,,,,,,
"president buhari's n5,,,0,,,,
a us-based chinese tech company has upped the stakes by unveiling an electronic tattoo that can control machines -… ,0,0,,,,,
"while many struggled with recession,,,,,,,
"this life jacket,,0,0,,,,
"last week,,,,,,,
the #uhuruchallenge 2.0 in kenya is hilarious and most africans can relate. find out why here:… ,0,,,,,,
here are a few things nigeria stands to gain if badagry in lagos becomes a maritime city -  ,0,0,,,,,
"500,,0,,,,,
"with this review of its bankruptcy laws,,,,,,,
rt @davidiadeleke: fun read - kenyan twitter is buzzing with the #uhuruchallenge 2.0 and it is hilarious -  via @ven…,0,,,,,,
sovereign wealth fund partners with london-based firm to boost infrastructure funding in nigeria -… ,0,0,,,,,
"linda ikeji is vl magazine's most influential woman in nigeria,,,,,,,
we go through some setbacks in the federal government’s 3-year plan to repair 50 bridges across nigeria -… ,0,,,,,,
"president buhari's n5,,,0,,,,
a us-based chinese tech company has upped the stakes by unveiling an electronic tattoo that can control machines -… ,0,0,,,,,
"while many grappled with a recession,,,,,,,
"this life jacket,,,0,,,,
buhari finally breaks silence on southern kaduna killings -  ,0,,,,,,
"rt @ngrwailers: (a must watch video): president buhari,,,,,,,
🎥 @venturesafrica ",0,,,,,,
who is surprised the nigerian senate rejected a bill that allows government officials to be prosecuted in office? -… ,0,0,,,,,
"meet the obatala dancers,,,,,,,
the year 2017 brings with it bittersweet memories of ethnoreligious killings for many inhabitants of southern kadun… ,0,,,,,,
examining the implications of the united nations' recent vote against israel -  ,0,,,,,,
james ibori was not some sort of revolutionary hero. why are certain nigerians celebrating his release from jail? -… ,0,0,,,,,
"boko haram generates a significant sum of its cash from stolen cattle,,,,,,,
helios and vitol have acquired shell's equity in vivo energy. here's what you need to know -  ,0,,,,,,
who is surprised the nigerian senate rejected a bill that allows government officials to be prosecuted in office? -… ,0,0,,,,,
"meet the obatala dancers,,,,,,,
the year 2017 brings with it bittersweet memories of ethnoreligious killings for many inhabitants of southern kadun… ,0,,,,,,
the united states and china join the fight to save elephants by banning ivory trade -  ,0,,,,,,
examining the implications of the united nations' recent vote against israel -  ,0,,,,,,
james ibori was not some sort of revolutionary hero. why are certain nigerians celebrating his release from jail? -… ,0,,,,,,
nnpc awards crude oil contracts to 39 companies -  ,0,0,,,,,
"boko haram generates a significant sum of its cash from stolen cattle,,,,,,,
helios and vitol have acquired shell's equity in vivo energy. here's what you need to know about this acquisition -… ,0,0,,,,,
"have you ever wondered what's in buhari's kitchen? we have,,,,,,,
"men attacked a female senator and,,,0,,,,
"anambra,,0,0,,,,
"nigeria has deployed troops to aid the united nations' efforts in darfur,,,,,,,
rt @cnnbrk: radio signal that has confounded scientists for years has been traced to a spot more than 3 billion light-years away ,0,1,,,,,
"south sudan is set to receive a $105 billion lifeline,,0,,,,,
"africa’s youth represents both an opportunity and a challenge,,,,,,,
dangote's tomato paste factory gets ready to resume operations after tomato scarcity across nigeria last year -… ,0,0,,,,,
"have you ever wondered what's in buhari's kitchen? we have,,,,,,,
"men attacked a female senator and,,,0,,,,
"anambra,,0,0,,,,
"nigeria has deployed troops to aid the united nations' efforts in darfur,,1,,,,,
"south sudan is set to receive a $105 billion lifeline,,,,,,,
africa’s youth represents both an opportunity and a challenge. how do we utilise the opportunity it presents? -… ,0,,,,,,
dangote's tomato paste factory gets ready to resume operations after tomato scarcity across nigeria last year -… ,0,,,,,,
#diaryofarecession: how do we solve the problem of nigeria's electricity supply in the middle of a recession? -… ,0,0,,,,,
"the founder of @youthfortech talks inclusivity in tech,,0,,,,,
"#diaryofarecession: here's how the recession makes life better for the wanzamai,,0,,,,,
"universal payment platform and digital financial solutions provider,,,,,,,
#diaryofarecession: “people drink when they are happy and drink even more when they are sad. that’s how life goes.”… ,0,,,,,,
"we asked some children what they wish for nigeria in the new year,,0,0,,,,
"rt @cnnbrk: death toll from new year's club shooting in istanbul rises to 39,,0,,,,,
"#diaryofarecession: nigerians believe in celebration,,0,,,,,
"scores of anti-kabila protesters were killed last week in the drc as they marched on the streets of kinsasha,,,,,,,
meet 5 working filmmakers who have enjoyed some of the best that @afriff has to offer -  ,0,,,,,,
njideka harry’s unbridled passion about 3d printing technology and its future in the industry is quite contagious -… ,0,,,,,,
#diaryofarecession: how do we solve the problem of electricity supply in nigeria? we have a few smart solutions:… ,0,,,,,,
#diaryofarecession: how has the nature of celebrations in nigeria changed with the recession? we have a few answers… ,0,0,,,,,
"#diaryofarecession: the wanzamai are traditional barbers strewn across nigeria,,,,,,,
#diaryofarecession: we discover how lagos nightlife still thrives in the middle of a debilitating recession -… ,0,,,,,,
have you checked out our new page? diary of a recession follows the recession in nigeria and how it affects differe… ,0,0,,,,,
"with sambisa forest reclaimed,,0,,,,,
"buhari and trump will be in the news for most of 2017,,0,,,,,
"universal payment platform and digital financial solutions provider,,0,,,,,
"scores of anti-kabila protesters were killed last week in the drc as they marched on the streets of kinsasha,,,,,,,
we put a bag of free rice in the streets with a simple rule. watch what happened on our facebook page - ,0,,,,,,
meet 5 working filmmakers who have enjoyed some of the best @afriff has to offer -  ,0,0,,,,,
"season's greetings! wishing you love and light and happiness,,,,,,,
"yes,,0,0,,,,
"meet the ex-child soldier who is now fighting stereotypes in uganda,,,,,,,
the founder of min.ng is positive that the platform will be as big as alibaba in china or amazon in the us -… ,0,,,,,,
"yes,,0,0,,,,
"meet the ex-child soldier who is now fighting stereotypes in uganda,,,,,,,
the founder of min.ng is positive that the platform will be as big as alibaba in china or amazon in the us -… ,0,,,,,,
"the church of england has appointed a nigerian-born man,,,0,,,,
we have a few ideas on how nigeria can attract $35 billion in investment from its citizens in the diaspora -… ,1,,,,,,
"traditionally,,0,0,,,,
"2017 is around the corner,,,,,,,
aero contractors get ready to resume operations in nigeria while arik air staff go on strike -… ,0,0,,,,,
"it's 2016,,0,,,,,
"joseph kabila is going to great lengths to stay in power in the democratic republic of congo,,,,,,,
"the church of england has appointed a nigerian-born man,,,0,,,,
we have a few ideas on how nigeria can attract $35 billion in investment from its citizens in the diaspora -… ,1,,,,,,
"traditionally,,0,0,,,,
"2017 is around the corner,,,,,,,
aero contractors get ready to resume operations in nigeria while arik air staff go on strike -… ,0,0,,,,,
"it's 2016,,0,,,,,
"joseph kabila is going to great lengths to stay in power in the democratic republic of congo,,0,,,,,
"the african migrant population in 'chocolate city' guangzhou is declining rapidly,,0,,,,,
"freedom of religion only when it suits the status quo? jediism: dear england commission,,0,,,,,
"battling famine: kenya's drought alludes to a bigger problem surrounding climate change in africa,,,,,,,
the current nigerian administration has recovered n288 billion looted funds from jonathan’s regime -… ,-1,,,,,,
the filipino president has really not been his best when it comes to conducting relations with other nations -… ,0,,,,,,
"femi falana,,,0,,,,
the nigerian federal government is set to earn $2 billion from the new oil cash call policy in 2017 -… ,0,,,,,,
here are a few things amina mohammed's new appointment can do for gender diversity in the united nations -… ,0,,,,,,
what the success of art x lagos says about the nigerian art sector -  ,0,,,,,,
it's time for african entrepreneurs to look to the east and not the west for innovative business model inspiration… ,0,,,,,,
"across africa,,,0,,,,
here's how nigerian cocoa farmers can benefit from the n21.5 billion disbursed to farmers by the bank of agricultur… ,1,0,,,,,
"last thursday,,,,,,,
"after a two-year wait,,,0,,,,
"according to forbes,,0,,0,,,
"the african migrant population in 'chocolate city' guangzhou is declining rapidly,,,,,,,
freedom of religion only when it suits the status quo? the uk has refused to acknowledge jediism as a religion -… ,0,0,,,,,
"battling famine: kenya's drought alludes to a bigger problem surrounding climate change in africa,,,,,,,
the current nigerian administration has recovered n288 billion looted funds from jonathan’s regime -… ,0,,,,,,
the filipino president has really not been his best when it comes to conducting relations with other nations -… ,0,,,,,,
"femi falana,,,0,,,,
the nigerian federal government is set to earn $2 billion from the new oil cash call policy in 2017 -… ,1,,,,,,
here are a few things amina mohammed's new appointment can do for gender diversity in the united nations -… ,0,,,,,,
what the success of art x lagos says about the nigerian art sector -  ,0,,,,,,
it's time for african entrepreneurs to look to the east and not the west for innovative business model inspiration… ,0,,,,,,
"across africa,,,0,,,,
here's how nigerian cocoa farmers can benefit from the n21.5 billion disbursed to farmers by the bank of agricultur… ,1,0,,,,,
"listen to our podcast,,0,,,,,
"last thursday,,,,,,,
"after a two year wait,,,0,,,,
"according to forbes,,,,0,,,
"paystack,,,1,,,,
anti-corruption: nigeria's president buhari has ordered the investigation of ibrahim magu and babachir lawal -… ,0,,,,,,
omoni oboli’s reaction to criticism is just another example of how nollywood filmmakers respond to critique -… ,1,,,,,,
paystack raises $1.3 million in seed funding -  ,1,,,,,,
buhari orders the investigation of ibrahim magu and babachir lawal -  ,0,,,,,,
omoni oboli’s reaction to the criticism is just another example of how nollywood filmmakers respond to criticism -… ,0,0,,,,,
"from donald trump's win to gambia's election palaver,,,,,,,
nigeria has finally stopped the joint venture cash call agreement with the international and indigenous oil majors… ,0,0,,,,,
"nigeria has always had a problem with spreading false news,,,,,,,
"last thursday,,,,,0,,
"a health crisis is brewing in borno state,,,0,,,,
some of the highlights of the 6-day event known as the 2016 tour of tech -  ,0,,,,,,
the nigerian federal government has launched an information app to promote communication with the people -… ,0,,,,,,
a few reasons why the nigerian national assembly refused to confirm ibrahim magu as the efcc chairman -… ,0,0,,,,,
"here's a list of some african strongmen,,,,,,,
"from brexit,,,0,,,,
"heartbeat,,,,0,,,
everyone is an activist until they collect their own share of the national cake. #heartbeatthemusical,0,,,,,,
the only limit to our success is that which we place on ourselves... #heartbeatthemusical ,0,,,,,,
nigeria has finally stopped the joint venture cash call agreement with the international and indigenous oil majors… ,0,0,,,,,
"nigeria has always had a problem with spreading false news,,,,,,,
"mogadishu,,,,0,,,
"a health crisis is brewing in borno state,,,0,,,,
here are the highlights of the 6-day event known as the 2016 tour of tech -  ,0,,,,,,
the nigerian federal government has launched an information app to promote their communication with the people -… ,0,,,,,,
here are a few reasons why the nigerian national assembly did not confirm ibrahim magu as the efcc chairman -… ,0,0,,,,,
"here's a list of our favourite african strongmen,,,,,,,
nigeria is about to end its joint venture agreement with oil companies in order to revive the economy -… ,0,,,,,,
we explain nigeria's proposed budget for the next year in 6 simple charts -  ,0,,,,,,
what is the #bidoungchallenge and why is it sweeping across cameroon? -  ,0,,,,,,
east aleppo is burning and the international community doesn't seem to care. why? -  ,0,,,,,,
nigerian immigration service set to hike price for international passports -  ,0,,,,,,
nigeria is about to end its joint venture agreement with oil companies in order to revive the economy -… ,0,,,,,,
we explain nigeria's proposed budget for the next year in 6 simple charts -  ,0,,,,,,
what is the #bidoungchallenge and why is it sweeping across cameroon? -  ,0,,,,,,
east aleppo is burning and the international community doesn't seem to care. why? -  ,0,,,,,,
heartbeat: the musical is the riveting musical play which is on a mission to reintroduce musical theatre into the n… ,0,,,,,,
here's what we know about the coptic church that was bombed in egypt -  ,0,,,,,,
#budget2017: here's the full text of president buhari’s speech during the presentation of the 2017 budget -… ,0,,,,,,
#ghanadecides: ghanaians have embraced change but what will the consequences be? -  ,0,0,,,,,
"it's an unpopular opinion,,0,,,,,
"meet the 23-year-old upgrading nigeria’s workforce with an innovative social platform,,,,,,,
"now,,0,0,,,,
"yesterday,,,,,,,
here's what we know about the coptic church that was bombed in egypt -  ,0,,,,,,
#budget2017: here's the full text of president buhari’s speech during the presentation of the 2017 budget -… ,0,,,,,,
#ghanadecides: ghanaians have embraced change but what will the consequences be? -  ,0,0,,,,,
"it's an unpopular opinion,,0,,,,,
"meet the 23-year-old upgrading nigeria’s workforce with an innovative social platform,,,,,,,
"now,,,0,,,,
"#2017budget here are 3 quick facts: benchmark exchange rate: n305/$1,,,,,,,
benchmark oil price: $42.5/barrel,,,,,,,
oil producti… ",0,,,,,,
watch live now: president buhari presents 2017 budget to the national assembly -  ,0,,,,,,
super falcons storm national assembly to protest the non-payment of their allowances -  ,0,0,,,,,
"with its longterm romance with this mining company in mind,,,,,,,
caf 2016 awards: will nigerian players walk away with any awards this year? -  ,0,0,,,,,
"rt @cnnafrica: meet africa's youngest @youtube award winner,,0,,,,,
"nigerian airline operators are under threat from global insurers,,,,,,,
"uganda has placed itself on the map,,,0,,,,
