text,label,,,,,,,,
rt @dlaminizuma: africa has #agenda2063 which advocates for transformative and inclusive economic growth. #unga,0,,,,,,,,
"rt @dlaminizuma: am greatly honored to address this event,,0,,,,,,,
#auc chair @dlaminizuma to deliver keynote address: operationalising #2030agenda of africa's industrialisation. #unga ,0,,,,,,,,
#auc dcp @erastus_mwencha commits support to new @arcapacity new dg mohamed beavogui to scale #climate risk insurance ,0,,,,,,,,
"#auc chair @dlaminizuma calls for full inclusion of #women in fostering sustainable economic growth,,0,,,,,,,
"rt @dlaminizuma: unless there's special training for women and men in the judiciary,,0,,,,,,,
rt @dlaminizuma: it is important there's some quota system in elections until it becomes normal for women to be elected.,0,,,,,,,,
"rt @dlaminizuma: participation of women in politics is very important,,0,,,,,,,
"rt @dlaminizuma: we have launched a campaign against child marriage,,0,,,,,,,
"rt @dlaminizuma: we thank the women around the breakfast table,,0,,,,,,,
#auc chair dr. @dlaminizuma participates in a breakfast meeting on #genderequality & #women's right. #unga #ipi ,0,,,,,,,,
"rt @dlaminizuma: we're working in the context of #agenda2063 to adapt to & mitigate the effects of climate change,,0,,,,,,,
"rt @dlaminizuma: more needs to be done to ensure that we preserve this biodiversity,,0,,,,,,,
"rt @dlaminizuma: #africa contains about a 5th of all the known species of plants,,,,0,,,,,
"rt @dlaminizuma: the #africanriskcapacity is a strong trendsetting african institution,,0,,,,,,,
rt @dlaminizuma: all national plans adopted under #caadp include activities for adaptation and mitigation to climatic change and extreme ev…,0,,,,,,,,
rt @dlaminizuma: #agenda2063 envisages a growth & dev't trajectory that moves away from the pollution-heavy & environmentally destructive p…,0,,,,,,,,
"rt @dlaminizuma: #africa contributes least to global emissions but it faces the worst impact of #climatechange,,0,,,,,,,
"rt @dlaminizuma: this meeting is to further prepare as we approach the paris #climatechange conference,,,0,,,,,,
prez el-sisi of #egypt opens meeting of the committee of african heads of state & gov't on #climatechange #cahoscc. ,0,,,,,,,,
#auc chair @dlaminizuma to address committee of the african heads of state & gov't  on climate change #cahoscc. #unga ,0,,,,,,,,
"the adoption of the #post2012 dev't agenda meeting to begin soon,,0,,,,,,,
#au commission chair @dlaminizuma & deputy chair @erastus_mwencha at the #unga as #popefrancis addresses #unga70.  ,0,,,,,,,,
@linodedeo the issue of #african passports was discussed last summit in #southafrica it's to be discussed with deadlines next summit.,0,,,,,,,,
#auc's @dlaminizuma & @eca_lopes to officially welcome @afdb_group @akin_adesina in #ethiopia  ,0,,,,,,,,
"@alassoasso while waiting for certification from @twitter,,0,,,,,,,
#africa is urbanising very fast... it must get rid of the slums. #unga #un-#habitat. ,0,,,,,,,,
rt @dlaminizuma: our hearts & prayers to our muslim sisters & brothers who lost their lives in the #meccastampede. wishes of speedy recover…,0,,,,,,,,
"rt @dlaminizuma: we look forward to continued collaboration with #un as we move towards the implementation of #agenda2063,,,0,,,,,,
rt @dlaminizuma: emphasis should also be placed on education & training of urban planners and engineers to meet contemporary african needs.,0,,,,,,,,
rt @dlaminizuma: a focus on urban-rural linkages is critical as africa urbanizes.,0,,,,,,,,
rt @dlaminizuma: we must also pay attention to waste management we must also take advantage of technologies to the protection of our citiz…,0,,,,,,,,
rt @dlaminizuma: the #au has prioritized the development of an african charter on urban development & human settlements...,0,,,,,,,,
"rt @dlaminizuma: our first 10-yr plan for #agenda2063 implementation,,0,,,,,,,
"rt @dlaminizuma: on #agenda2063 we put emphasis on a people-centered structural transformation of africa supported by industrialization,,0,,,,,,,
rt @dlaminizuma: we need to develop even new cities with capacities to take on higher populations in limited areas yet functional...,0,,,,,,,,
"rt @dlaminizuma: by 2025,,,,0,,,,,
"rt @dlaminizuma: the proposed sdg goal 11 commits all of us to make cities and human settlements inclusive,,,0,,,,,,
"rt @dlaminizuma: africa's been & remains very active in all these processes,,,0,,,,,,
"rt @dlaminizuma: this year’s #unga is very critical for our world,,0,,,,,,,
"rt @dlaminizuma: am honoured to address this meeting on #urbanization in #africa,,0,,,,,,,
#auc chair @dlaminizuma addresses luncheon on the #africaurbanagenda in #newyork in the margins of #unga #unhabitat ,0,,,,,,,,
"#africa recognizes the critical importance of sustainable #datarevolution to drive social,,0,,,,,,,
#au commission chairperson dr. #nkosazana @dlaminizuma leads delegation to 70th @un general assembly in #newyork. ,0,,,,,,,,
rt @autradeindustry: @_africanunion customs experts prepare for the 7th meeting of customs director generals   ,0,,,,,,,,
"rt @enoheben: #burkinafaso coup plotters racing to meet #aupsc 96hrs deadline,,0,,,,,,,
rt @ajenews: burkina faso army issues 10:00 gmt ultimatum to coup leaders to lay down arms or face attack.  ,0,,,,,,,,
rt @foundation_au: creating the africa we want with more efficient tools to increase food productivity and food security.,0,,,,,,,,
"rt @foundation_au: doing away with primitive methods of farming,,0,,,,,,,
"rt @foundation_au: health complications associated with the handheld hoe include spinal cord injuries,,0,,,,,,,
rt @foundation_au: bringing the concerns of women and children in agriculture to the fore women and children to benefit from doing away wi…,0,,,,,,,,
rt @foundation_au: 2014 was the year of agriculture and food security..,0,,,,,,,,
"rt @foundation_au: doing away with the handheld hoe by 2020 is the auf flagship project,,0,,,,,,,
"rt @foundation_au: “2015 is the year of women empowerment and development towards agenda 2063""",0,,,,,,,,
rt @foundation_au: #auf working to confine the handheld hoe to the museum by 2020!,0,,,,,,,,
rt @dlaminizuma: i started my #peaceday there in order to recall his & his family and #sweden's sacrifice. ,0,,,,,,,,
rt @dlaminizuma: happy international #peaceday!,0,,,,,,,,
"rt @dlaminizuma: #au is proud to work with all our stakeholders especially the young africans,,0,,,,,,,
"rt @dlaminizuma: ask yourself today,,0,,,,,,,
"rt @dlaminizuma: we must enhance our capacities to prevent,,0,,,,,,,
"rt @dlaminizuma: accepting the #gulenpeaceaward recently,,0,,,,,,,
rt @dlaminizuma: no amount of fighting can replace dialogue. #peaceday,0,,,,,,,,
"rt @dlaminizuma: i call on all to undertake individual & collective actions focused on promoting dialogue,,,0,,,,,,
"rt @dlaminizuma: across the continent,,0,,,,,,,
"rt @dlaminizuma: time is running out,,0,,,,,,,
rt @dlaminizuma: this #peaceday provides an ideal opportunity to pause for a moment and reflect on our progress towards this noble pursuit.,0,,,,,,,,
"rt @dlaminizuma: a key aspiration in #agenda2063,,,,0,,,,,
rt @dlaminizuma: the goal is to emphasize the importance of all sectors of society striving together to achieve sustainable peace. #peaceday,0,,,,,,,,
"rt @dlaminizuma: this year's #peaceday theme is: ""partnerships for peace - dignity for all”.",0,,,,,,,,
"rt @dlaminizuma: we call on all #africans & people of african descent,,0,,,,,,,
"rt @dlaminizuma: today is int'l #peaceday. since the launch of the #makepeacehappen initiative in 2010,,0,,,,,,,
rt @dlaminizuma: discussed #au-norway strategic partnership with #norwegian defence minister ine eriksen & delegation in oslo. ,0,,,,,,,,
rt @dlaminizuma: had rich discussions during roundtable on #blueeconomy with state secretary morten hoglund & delegation in #oslo. ,0,,,,,,,,
"rt @dlaminizuma: in #norway #au special envoy @aubinetadiop,,0,,,,,,,
"full decision to suspend #burkinafaso from all #au activities,,,,0,,,,,
rt @auc_dpa: au peace & security council calls for immediate release of all kidnapped transitional officials #burkinafaso  #africa #dgtrend…,0,,,,,,,,
rt @au_psd: #au expresses full solidarity w/ people of #burkinafaso & presents condolences to families of victims of recent repression by r…,0,,,,,,,,
"rt @au_psd: #au imposes sanctions on perpetrators of coup d’etat in #burkinafaso,,0,,,,,,,
"rt @au_psd: #au strongly condemns kidnapping of transition president,,,0,,,,,,
"rt @auc_dpa: au peace & security council unanimously suspends #burkinafaso  #africa #dgtrends ,,,,,,,,,
@sabcnewsonline @ngrguardiannews @ktnkenya",0,,,,,,,,
rt @au_psd: #au shall not recognize nor support any process conducted outside the transition launched in #burkinafaso in nov2014 - #psc,0,,,,,,,,
"rt @au_psd: #psc concludes meeting on burkina faso,,,0,,,,,,
rt @norwaymfa: fm @borgebrende welcomes @dlaminizuma to oslo. norway looks forward to strengthen its partnership w @_africanunion. ,0,,,,,,,,
"rt @au_psd: one after another,,0,,,,,,,
"rt @au_psd: #psc now deliberating behind closed doors on situation in #somalia,,,0,,,,,,
"rt @au_psd: the @auc_dpa commissioner,,,0,,,,,,
rt @au_psd: #psc has concluded its discussion on the situation in #somalia & #mali next item on the agenda: #burkinafaso ,0,,,,,,,,
"rt @au_psd: head of @amisomsomalia srcc maman sidikou (r),,,0,,,,,,
rt @au_psd: int'l partners reiterate their support for @amisomsomalia and implementation of #mali peace & reconciliation agree't. ,0,,,,,,,,
rt @au_psd: int'l partners reiterate their support for @amisomsomalia and implementation of #mali peace & reconciliation agree't. ,0,,,,,,,,
rt @au_psd: int'l partners reiterate their support for @amisomsomalia and implementation of #mali peace & reconciliation agree't. ,0,,,,,,,,
"rt @au_psd: the amb. of #ethiopia to #au,,,,0,,,,,
"rt @au_psd: amb. of #mali to #au,,0,,,,,,,
rt @au_psd: the director of au-psd @elghassimw presents to #psc the auc chairperson's report on #mali & #sahel ,0,,,,,,,,
"rt @auc_dpa: a thorough analysis of #burkinafaso : the old guard vs. the people,,0,,,,,,,
"rt @au_psd: the 544th meeting of #psc has started council is considering situations in #somalia,,0,,,,,,,
rt @au_psd: #au committed to the full implementation of the #mine action and #explosive remnants of war strategic framework,0,,,,,,,,
rt @au_psd: victims’ assistance remains an integral component of #mine action programs,0,,,,,,,,
rt @au_psd: au calls on international partners to support #mine action programs in africa,0,,,,,,,,
rt @au_psd: #au supports nationally led mine action programs in line with the au #mine action strategic framework,0,,,,,,,,
rt @au_psd: #au congratulates #mozambique for completing clearance of all known fields of #landmines in the country,0,,,,,,,,
rt @dlaminizuma: the #au peace & security council meets on friday 18sept to discuss #burkinafaso & take all necessary measures warranted by…,0,,,,,,,,
rt @dlaminizuma: those elements of the presidential security forces involved in this destabilisation attempt shall be held accountable for …,0,,,,,,,,
"rt @dlaminizuma: the leaders of the transition in #burkinafaso must be immediately released,,0,,,,,,,
rt @dlaminizuma: i call on all #au member states & international community to defeat this attempt to undermine the transition in #burkinafa…,0,,,,,,,,
rt @dlaminizuma: i welcome the unanimous condemnation by the international community. #burkinafaso,0,,,,,,,,
"rt @dlaminizuma: au strongly condemns this unjustifiable abduction&detention of the leaders,,0,,,,,,,
"rt @dlaminizuma: am deeply concerned by the situation in #burkinafaso following the abduction of prez michel kafando,,0,,,,,,,
#auc @dlaminizuma to champion african women empowerment at g7 forum for dialogue with women  ,0,,,,,,,,
.@damourparamour we'll fix the problem with the link a re-post it asap!! apologies!! @auyouthprogram,0,,,,,,,,
"interested in serving #africa as an african union,,0,,,,,,,
#auc chair @dlaminizuma sends goodwill message to #ethiopians as they welcome & celebrate new year 2008. #ethiopia ,0,,,,,,,,
"rt @dlaminizuma: quoting ben okri in ""famished road,,0,,,,,,,
"rt @dlaminizuma: i also dedicate this award to millions of african children who spent little or no time with their parents,,0,,,,,,,
rt @dlaminizuma: it is also for millions of women who continue to toil the land... so as to ensure that their children & families do not go…,0,,,,,,,,
rt @dlaminizuma: i therefore wish to dedicate this award to the millions who have lost their lives fighting for a free africa. #ubuntuawards,0,,,,,,,,
rt @dlaminizuma: women should be at the center in pursuit of dialogue... their approach is often more humanistic & pays little or no attent…,0,,,,,,,,
"rt @dlaminizuma: dialogue is an important element of conflict prevention,,,,0,,,,,
rt @dlaminizuma: the gulen peace award places on us added responsibilities to pursue lasting peace amongst the nations of the world... #ubu…,0,,,,,,,,
rt @dlaminizuma: apartheid forced us to be in conversations amongst ourselves. we must always have dialogue at all times. #ubuntuawards.,0,,,,,,,,
rt @dlaminizuma: in order to ensure lasting peace & sustainable development we must fight against racism & all forms of discrimination. #ub…,0,,,,,,,,
"rt @dlaminizuma: to facilitate an inclusive growth path,,,0,,,,,,
rt @dlaminizuma: conflict occurs where there is poor management of diversity. we must therefore ensure that we pursue an inclusive growth p…,0,,,,,,,,
"rt @dlaminizuma: in seeking lasting peace,,0,,,,,,,
"rt @dlaminizuma: we must enhance our capacities to timely prevent,,,0,,,,,,
rt @dlaminizuma: africans all over the continent believe in solving conflicts through dialogue and negotiation.,0,,,,,,,,
rt @dlaminizuma: the pursuit for lasting peace is often a very bumpy road without a blue print or a manual.,0,,,,,,,,
rt @dlaminizuma: we received the invitation to this important peace and dialogue awards with excitement and humility.,0,,,,,,,,
rt @dlaminizuma: am humbled to be considered worthy to stand amongst the giants that are previous recipients of these awards.,0,,,,,,,,
"rt @dlaminizuma: thank the turquoise institute for having placed recognition on our collective work,,0,,,,,,,
"rt @dlaminizuma: am also honoured to be part of tonight’s recipients who have,,0,,,,,,,
"#au commission chair dr. @dlaminizuma to receive the ""gulen peace award"" at the 2015 #ubuntu lecture,,0,,,,,,,
"""the current migration crisis isn't a european problem,,,0,,,,,,
"the chair of the #auc will tell you that before the crisis in libya,,,0,,,,,,
"prof. adam habib,,,0,,,,,,
"#au commission chairperson dr. @dlaminizuma attends the 2015 #ubuntu lecture,,0,,,,,,,
rt @dlaminizuma: let us make the african #agenda2063 our agenda today and the decades to come.,0,,,,,,,,
"rt @dlaminizuma: let's keep hope alive,,,0,,,,,,
"rt @dlaminizuma: best wishes to the people of #africa,,,0,,,,,,
"rt @dlaminizuma: the @_africanunion was then launched in 2002,,0,,,,,,,
"rt @dlaminizuma: today is #au day,,,,0,,,,,
"post opening ceremony,,,0,,,,,,
rt @dlaminizuma: .@mugangakatosi here you are with the popular version of #agenda2063 ,0,,,,,,,,
rt @vukanilumumba: #gcfpretoria @dlaminizuma also mentioned inkosi kachindamoto of malawi she is chief of the ngoni & freed 330 children 4r…,0,,,,,,,,
rt @dlaminizuma: it'll be amiss of me not to recount the embarrassment that befell the world when the image #syrian toddler (#aylankurdi) s…,0,,,,,,,,
rt @dlaminizuma: i invite you to collaboratively work with the commission & the committee towards assessing the status of african child rig…,0,,,,,,,,
"rt @dlaminizuma: in 2014,,0,,,,,,,
rt @dlaminizuma: ensuring that girls enrol & remain in school requires fighting such vices as child marriage. #gcfpretoria #agenda2063.,0,,,,,,,,
"rt @dlaminizuma: however,,0,,,,,,,
"rt @dlaminizuma: in the area of education,,0,,,,,,,
rt @dlaminizuma: #africa is experiencing some of the biggest falls in child mortality ever seen anywhere. #gcfpretoria #agenda2063,0,,,,,,,,
rt @dlaminizuma: it's pertinent to mention areas where we are proud to report significant progress in promoting & protecting the rights of …,0,,,,,,,,
"rt @dlaminizuma: it's one thing having an ideal instrument,,0,,,,,,,
"rt @dlaminizuma: #africa is the only continent with a region-specific child-right instrument,,0,,,,,,,
"rt @dlaminizuma: june 16 is in remembrance of the children of soweto,,0,,,,,,,
rt @dlaminizuma: #au has designated june 16 as the day of the african child to provide added impetus to the promotion child rights welfare …,0,,,,,,,,
rt @dlaminizuma: that connection must be established by identifying the challenges & gaps in policy and programme implementation. #gcfpreto…,0,,,,,,,,
rt @dlaminizuma: i wish to reflect on the african charter & #agenda2063 dev't framework delivering on  the aspirations of #agenda2063. #gc…,0,,,,,,,,
"rt @dlaminizuma: the charter and #agenda2063 place people,,,0,,,,,,
rt @dlaminizuma: forum is convened as africa celebrates 25th anni of the adoption of the african charter on the rights & welfare of the chi…,0,,,,,,,,
rt @dlaminizuma: thank you for the opportunity to address this global child forum on southern africa.  #gcfpretoria,0,,,,,,,,
#auc chair @dlaminizuma mounts the rostrum to deliver keynote address #gcfpretoria ,0,,,,,,,,
"""i'd like to see this initiative replicated in north,,,,0,,,,,
"""i'd like to see the private sector transform the #sdgs into a business plan... with agreed targets."" #graçamachel #gcfpretoria",0,,,,,,,,
"""look at children as an investment... provide 'em with quality education,,,0,,,,,,
"""#sdgs are no longer business as usual...every country must establish a mechanism of accountability."" #graçamachel. ",0,,,,,,,,
"""african charter on the rights & welfare of the of the child not quite working well as it should."" #ulf karlberg,,,0,,,,,,
"mayor of city of #tshwane,,0,,,,,,,
"#auc chair @dlaminizuma at global child forum on southern africa,,,,0,,,,,
"#auc chair @dlaminizuma to deliver keynote address on ""our responsibility to support & celebrate 25th anni of african child rights charter.""",0,,,,,,,,
#au commission chair dr @dlaminizuma remembers fallen environmentalist wangari maathai as she delivers vote of thanks ,0,,,,,,,,
#sa deputy prez pleased to see worldforestrycongress engage continent's youth on sustainable management of forest resources. #forests2015,0,,,,,,,,
#southafrica deputy president #cyrilramaphosa addresses #worldforestrycongress on behalf of president jacob zuma. ,0,,,,,,,,
#auc chair @dlaminizuma visits #worldforestrycongress exhibition stands. #forests2015 ,0,,,,,,,,
"rt @dlaminizuma: we want to modernise agric to improve productivity,,0,,,,,,,
"#au commission chair dr. @dlaminizuma joins #sa minister of agric.,,0,,,,,,,
rt @dlaminizuma: i wish to also reaffirm the commitment of the #africanunion to advance the cause of promoting & protecting our treasurable…,0,,,,,,,,
rt @dlaminizuma: i' like to use this platform to encourage #fao to do more in enhancing capacities to ensure the sustainable management of …,0,,,,,,,,
rt @dlaminizuma: i therefore call upon the international community to step up support to ensure sustainable forest management in africa. #f…,0,,,,,,,,
rt @dlaminizuma: empowering women & youth in the forestry sector can create significant development opportunities & generate important spil…,0,,,,,,,,
rt @dlaminizuma: forests traversing national boundaries have the potential to nurture regional cooperation & promote peaceful co-existence …,0,,,,,,,,
"rt @dlaminizuma: the sustainable management of forests & forest ecosystems has a direct bearing on the peace,,0,,,,,,,
"rt @dlaminizuma: our ultimate goal should be the eradication of poverty,,0,,,,,,,
rt @dlaminizuma: by encouraging reforestation & the sustainable utilization of forests we can also increase the food security of rural hous…,0,,,,,,,,
rt @dlaminizuma: our forest management strategies must also complement our strategies that relate to the ocean & waters.,0,,,,,,,,
rt @dlaminizuma: this forum there4 couldn't have come at a better time for us & the theme of this conference is pertinent to fine tuning ou…,0,,,,,,,,
rt @dlaminizuma: in developing strategies in relation to #africa i would suggest that we utilize #agenda2063: the africa we want as the con…,0,,,,,,,,
"rt @dlaminizuma: while per capita forest ratio in africa is close to the world average,,0,,,,,,,
rt @dlaminizuma: hope this 14th world forestry congress in africa will be a watershed moment in stimulating political support & partnership…,0,,,,,,,,
rt @dlaminizuma: forests & woodlands in africa occupy an estimated 650 million hectares or 21.8 per cent of the land area of this continent…,0,,,,,,,,
rt @dlaminizuma: africa #agenda2063 portrays a continent whose forests & other natural resources r sustainably managed 4 inclusive growth &…,0,,,,,,,,
"rt @dlaminizuma: forests are recognized as indispensable in adapting to,,0,,,,,,,
rt @dlaminizuma: our forests are considered among the three lungs of the world because of their sequestration of carbon from the atmosphere…,0,,,,,,,,
rt @dlaminizuma: forests constitute one of the most ancient and most important habitants for humans and our precious wild flora and fauna. …,0,,,,,,,,
rt @dlaminizuma: i wish to say that the african union attaches high premium to african forests. #forests2015,0,,,,,,,,
rt @dlaminizuma: i trust that this congress will provide further insights & opportunities as the global community concludes landmark agreem…,0,,,,,,,,
rt @dlaminizuma: the theme of “addressing climate change through sustainable forest management” is timely. #forests2015,0,,,,,,,,
"rt @dlaminizuma: my sincere appreciation to the gov't & ppl of #southafrica for the warm welcome,,0,,,,,,,
rt @dlaminizuma: we are grateful to the #fao and the global community for this opportunity. #forests2015,0,,,,,,,,
"rt @dlaminizuma: it is with great pleasure to welcome you to the 14th world forestry congress,,0,,,,,,,
#au commission chairperson dr. @dlaminizuma addressing the 14th world forestry congress #forests2015 ,0,,,,,,,,
dr. @dlaminizuma to address opening ceremony of the 14th world forestry congress underway in #durban. #forests2015 ,0,,,,,,,,
#auc chair dr. @dlaminizuma joins other dignitaries during flag-raising to open the 14th world forestry congress. ,0,,,,,,,,
"1st time hosted in africa,,0,,,,,,,
"#au commission chair dr. @dlaminizuma to address 14th world forestry conference opening this morning in #durban,,0,,,,,,,
"rt @dlaminizuma: best wishes to all country teams,,0,,,,,,,
#auc chair dr. @dlaminizuma honoured to have participated in the #africagames 2015 opening ceremony. #augames50 ,0,,,,,,,,
".@addis_alem_ au or congo? if it's the au flag,,0,,,,,,,
rt @auc_dpa: concluding session 2 adopt outcomes of #prc retreat #aga platform with chair prc & director @matlosakhabele #dgtrends ,0,,,,,,,,
rt @auyouthprogram: official opening ceremony of #augames50 in congo #brazzaville2015 ,0,,,,,,,,
rt @auyouthprogram: auc chairperson @dlaminizuma handing over au flag to mayor of brazzaville #augames50 @chimastrid ,0,,,,,,,,
"rt @auyouthprogram: @dlaminizuma 'sport will have to play an important part to build an intergrated,,,0,,,,,,
rt @auyouthprogram: 'sport can create hope where once there was only despair' - @dlaminizuma #augames50,0,,,,,,,,
rt @auyouthprogram: auc chairperson @dlaminizuma addressing the gathering at the opening of #africangames #augames50 #brazzaville2015 ,0,,,,,,,,
rt @auyouthprogram: official opening of the african games #augames50 ,0,,,,,,,,
rt @dlaminizuma: vive le congo! vive l’afrique! long live the african games!!!  long live #agenda2063!!  #africagames #augames50,0,,,,,,,,
"rt @dlaminizuma: africa’s time has come. after all,,,0,,,,,,
rt @dlaminizuma: character counts far more than medals. reject doping. respect your opponents. remember that you are all role models. #afri…,0,,,,,,,,
"rt @dlaminizuma: our gratitude goes to the thousands of dedicated volunteers for their time,,0,,,,,,,
rt @dlaminizuma: i also want to thank all the public authorities who have helped ensure that these games leave a positive legacy after the …,0,,,,,,,,
"rt @dlaminizuma: i want to thank the entire team of the local organizing committee,,0,,,,,,,
rt @dlaminizuma: i would like to attest that congo has put at our disposal state of the art infrastructure that meets international standar…,0,,,,,,,,
"rt @dlaminizuma: today we have more than 40 african countries with 7,,0,,,,,,,
"rt @dlaminizuma: in 1965 when congo hosted the 1st edition of the african games there were only 29 countries with 2,,0,,,,,,,
rt @dlaminizuma: i wish to congratulate prez nguesso & the people of congo for hosting us in this beautiful city on the banks of the majest…,0,,,,,,,,
"rt @dlaminizuma: sport will have to play an important part to build an integrated,,,0,,,,,,
rt @dlaminizuma: ...sport can create hope where once there was only despair.”,0,,,,,,,,
rt @dlaminizuma: it has the power to unite people in a way that little else does. it speaks to youth in a language they understand. #africa…,0,,,,,,,,
rt @dlaminizuma: president @nelsonmandela once reminded us that:  “sport has the power to change the world… it has the power to inspire...,0,,,,,,,,
"rt @dlaminizuma: tonight,,0,,,,,,,
rt @dlaminizuma: welcome to the 11th edition of the 2015 african games!  je suis très contente d’être ici au #congo! #africagames #augames50,0,,,,,,,,
"rt @dlaminizuma: mbote!!! #congo  members of the african sport fraternity friends,,0,,,,,,,
rt @dlaminizuma: distinguished guests & all the athletes bonsoir africa marafiki wazuri wa afrika good evening friends of africa #afric…,0,,,,,,,,
dr. @dlaminizuma hands over #au flag to the mayor of #brazzaville. #africagames 2015 ,0,,,,,,,,
"#au commission chair dr. @dlaminizuma addresses opening of #africagames 2015 in #brazzaville,,0,,,,,,,
watch #augames #africagames live on @supersporttv 7 #auc chair addresses opening of games 2015,0,,,,,,,,
"#congolese minister for youth & sports welcoming heads of state & gov't,,0,,,,,,,
#auc chair dr. @dlaminizuma in #brazzaville to address opening of #allafricagames #augames50  ,0,,,,,,,,
"#au commission chair dr. @dlaminizuma has arrived in #brazzaville,,0,,,,,,,
"#au commission chair dr. @dlaminizuma jets off to #brazzaville,,,0,,,,,,
"rt @dlaminizuma: i am off to #brazzaville,,0,,,,,,,
rt @dlaminizuma: i wish you all the best.,0,,,,,,,,
"rt @dlaminizuma: as a leader,,,0,,,,,,
rt @dlaminizuma: one thing i learned as a medical doctor is to listen carefully & ask the right questions you then analysis & make the rig…,0,,,,,,,,
rt @dlaminizuma: nothing is congenital all that we do on earth can be learned. we must be open to learn.,0,,,,,,,,
"rt @dlaminizuma: i always divide tradition into three: the bad which i ignore,,,0,,,,,,
"rt @dlaminizuma: as women,,0,,,,,,,
"rt @dlaminizuma: as women we must not be allowed things that are wrong to be done to us. we must not allow in order to look good,,0,,,,,,,
rt @dlaminizuma: we should not have this idea of perceiving that when we're deployed to some functions it's demotion. we must be ready to s…,0,,,,,,,,
"rt @dlaminizuma: we must always aim to do our best,,0,,,,,,,
"rt @dlaminizuma: sharing with you what drives me: i always say i must do my best everyday. when i go to bed,,0,,,,,,,
"rt @dlaminizuma: as women,,0,,,,,,,
rt @dlaminizuma: we must also heavily industrialise so that we can produce and trade among ourselves. we import over 83% of what we eat th…,0,,,,,,,,
"rt @dlaminizuma: looking at my ""country"",,,,,0,,,,
"rt @dlaminizuma: we must invest in their education,,0,,,,,,,
rt @dlaminizuma: the main priority is our people. this is our most precious resource it's a great assert if we invest in it to drive our d…,0,,,,,,,,
"rt @dlaminizuma: #agenda2063,,,0,,,,,,
"rt @dlaminizuma: at the #au we have developed an agenda,,,,0,,,,,
"rt @dlaminizuma: as women,,0,,,,,,,
"rt @dlaminizuma: we must always remember that women are the majority,,0,,,,,,,
rt @dlaminizuma: am very happy and honoured to address this event that has now become annual.,0,,,,,,,,
rt @dlaminizuma: looking forward to sharing experiences on #women in leadership. ,0,,,,,,,,
rt @auc_dpa: first off the blocks this am @court_afchpr 1+1 dialogue #prc retreat @_africanunion @dlaminizuma @selemani #dgtrends ,0,,,,,,,,
"#au commission chair dr. @dlaminizuma to address ""women in leadership dialogue 2015"",,,0,,,,,,
"trending on twitter in #southafrica,,0,,,,,,,
"rt @dlaminizuma: the amount of food we import is scandal,,0,,,,,,,
rt @dlaminizuma: modernised agriculture & agro-processing is want will grow this continent.,0,,,,,,,,
"rt @dlaminizuma: women can grow tomatoes,,0,,,,,,,
"rt @dlaminizuma: we're advocating that we need to bring in modern technology into #agriculture. it should be seen as a business,,0,,,,,,,
rt @dlaminizuma: 75% of people working on agriculture are woken.,0,,,,,,,,
rt @dlaminizuma: god in his infinite wisdom entrusted the survival of humanity in #women. @morninglivesabc @the_new_age,0,,,,,,,,
#auc chair dr. @dlaminizuma shares continental experience on #women in leadership & empowerment on @morninglivesabc ,0,,,,,,,,
"rt @dlaminizuma: in #kenya,,0,,,,,,,
"rt @dlaminizuma: in #ethiopia,,0,,,,,,,
rt @dlaminizuma: i've seen women in other areas in agriculture. women grow products without fertilisers. there are a lot we can learn from …,0,,,,,,,,
"rt @dlaminizuma: in business ownership,,0,,,,,,,
"rt @dlaminizuma: in june,,,0,,,,,,
rt @dlaminizuma: the ruling party has its rules the time will come and branches have the right to nominate.,0,,,,,,,,
rt @dlaminizuma: i've never refused any responsibilities that the #anc has asked me to do. @myanc_,0,,,,,,,,
rt @dlaminizuma: it's also very important to have men who are progressive. we must work with these willing men to push gender issues.,0,,,,,,,,
rt @dlaminizuma: companies with #women in top management are more competitive.,0,,,,,,,,
rt @dlaminizuma: women a wired in way that they can easily multi-task.,0,,,,,,,,
rt @dlaminizuma: #women want to ensure that what is a problem today doesn't become a problem for their children in future.,0,,,,,,,,
rt @dlaminizuma: the way approach things is simple. they approach a lot from a human perspective. a woman won't buy a car until food is on …,0,,,,,,,,
rt @dlaminizuma: those of us in leadership position must try and support #women. let's not push them down.,0,,,,,,,,
rt @dlaminizuma: one great challenge is that women don't support one another.,0,,,,,,,,
"rt @dlaminizuma: my school principal once said,,0,,,,,,,
"rt @dlaminizuma: all of us must try,,0,,,,,,,
"rt @enoheben: from #durban,,,0,,,,,,
"rt @dlaminizuma: research tells us that #women with income spend 70% in households,,0,,,,,,,
"rt @dlaminizuma: at the continental level,,,0,,,,,,
rt @dlaminizuma: women are the pillars of communities and families. it's important that women lead. @morninglivesabc,0,,,,,,,,
"rt @dlaminizuma: leaders in local government,,0,,,,,,,
"discussing #women in leadership on @morninglivesabc are dr. @dlaminizuma,,0,,,,,,,
watch live @dstv channel 404   #au commission dr. #nkosazana @dlaminizuma on  @morninglivesabc  @the_new_age business briefing  on @sabc_2,0,,,,,,,,
au commission chairperson dr nkosazana dlamini zuma extends best wishes to all athletes competing at the african games #augames50,0,,,,,,,,
au commission chairperson will be in brazzaville to officiate at the opening of the games #augames50,0,,,,,,,,
"african games officially opens on 4th september. president of congo,,0,,,,,,,
#au commission dr. #nkosazana @dlaminizuma soon on  @morninglivesabc  @the_new_age breakfast @sabcnewsonline,0,,,,,,,,
