text,label,,,,,,
imagine official water channels from gok agencies has been diverted by water cartels to sell to us and now we have… ,-1,,,,,,
walking through the streets of nairobi is becoming a risky venture where only the fittest can survive.… ,0,,,,,,
@cbkkenya has warned the public that it will not be held responsible for losses incurred through the usage of digit… ,0,,,,,,
"coffee prices rises by kes 200 per 50kg bag,,,,,0,,
"when you add the debt crisis,,0,,,,,
@coopbankenya has committed to give scholarships to 655 needy students who will be going to second schools and univ… ,0,,,,,,
@asamoh_ @jimnahmbaru that's an old story and has no truth.  case is in court.  wacha siasa mob boss,0,,,,,,
"kenya is about to be hit by a pension crisis,,0,,,,,
"dear entrepreneur,,,,,,,
accept your past without regrets. handle your present with confidence. face your future without… ",0,,,,,,
"dear entrepreneur,,0,,,,,
"dear entrepreneur,,0,,,,,
95% of the traffic are cause by bad road designs and people behaviour.... ,0,,,,,,
according to the third report of doing business in kenya released by world bank group placed busia county at the to… ,0,,,,,,
@georgeobulutsa god help us but i won't be surprised,0,,,,,,
@lorokabila @nsekenya @nse_investors @sokodirectory @sokohisa @sterlingnairobi @genghiscapital @primesecurities i doubt it,0,,,,,,
@georgeobulutsa aki dont go there,0,,,,,,
@kawiria is nairobi raining?,0,,,,,,
energy expo in nairobi comes to an end with calls on governments to embrace renewable energy… ,0,,,,,,
rt @bitcoinke: [coming soon] sign up to attend our upcoming regular saturday meetups to learn more about the new investment opportunities i…,0,,,,,,
@omuonyotieno @kenyantraffic @bodaassofkenya @mikesonko their economic value is key and they must be allowed to ope… ,0,,,,,,
"rt @nsekenya: in today's trading session,,,,1,,,
@georgeobulutsa bodas are something else.,0,,,,,,
dear @bobcollymore remember our talk about @safaricomltd hitting 30 per share?  i wish you a quick recovery boss.… ,0,,,,,,
@nutcrackerke most definite.,0,,,,,,
@georgeobulutsa been there.  it was scary i tell you,0,,,,,,
@ssojo81 let's meet and touch base,0,,,,,,
@tomddumba yes.  he has educated me.  thank you,0,,,,,,
"do you know that if all boda boda riders in this country united on one common front,,0,,,,,
"@gbabyz time is past.  if we don't deal with them,,0,,,,,
telecoms operator @safaricomltd (nse:scom) share price reached an all-time high of ksh 30:00 per share thursday aft… ,0,,,,,,
@jakogello we have a leadership that hates to think,0,,,,,,
@ssojo81 i was there in mbale.  when you coming to kenya,0,,,,,,
"rt @ssojo81: they had not turned criminal,,0,,,,,
@ssojo81 same story here.  we might face a bigger boda boda 2010,0,,,,,,
@kwarsunday this is why they need to be regulated by an act of parliament,0,,,,,,
"@tomddumba not an expert.  just reading on it. and as i said,,0,,,,,
@gbabyz i doubt you do 😂,0,,,,,,
thank you for the feedback bro.  how are you? ,0,,,,,,
rt @nutcrackerke: foreign investors take charge of the nse on thursday  source: soko directory @sokodirectory @soko…,0,,,,,,
@mikesonko @realjaguarkenya @jimnahmbaru @sakajajohnson hey @asamoh_ your thoughts on this? check my thread.,0,,,,,,
@mikesonko @realjaguarkenya @jimnahmbaru @sakajajohnson the boda menace is getting out of hand and we need specific… ,0,,,,,,
"@mikesonko @realjaguarkenya @jimnahmbaru @sakajajohnson failure to have proper,,0,,,,,
"@mikesonko @realjaguarkenya @jimnahmbaru @sakajajohnson just to put my solutions into context,,,0,,,,
"@nsekenya against the sterling pound,,0,,,,,
"@nsekenya on thursday,,,1,,,,
@nsekenya the kenyan shilling remained resilient against the us dollar for the fourth day running.  #sokonews,1,,,,,,
"@nsekenya the nse 20 dropped 0.08 percent to close at 3,,1,,,,,
@nsekenya the market turnover at the bourse rose 31.0 percent to usd 8.58 million or an equivalent to 877.7 million… ,1,,,,,,
@nsekenya “foreign investors assumed a net selling position by accounting for 53.9 percent of total market sales an… ,1,,,,,,
@mosesshauri @mbate then that chain is done,0,,,,,,
"@shiks254 @realjaguarkenya @mikesonko i agree.  if the mp is serious,,0,,,,,
the thursday session at @nsekenya was dominated by foreign investors according to stats from dyer and blair edge.… ,0,,,,,,
@onyxgee this i agree.,0,,,,,,
@mosesshauri @mbate say what now?,0,,,,,,
@mbate my thoughts exactly.  whoever is advising them just wants them to fail,0,,,,,,
@mikesonko @realjaguarkenya @jimnahmbaru @sakajajohnson my solutions might be bad compared to yours. this country n… ,0,,,,,,
@mikesonko @realjaguarkenya @jimnahmbaru @sakajajohnson i believe we have a lot of solutions. i have offered mine t… ,0,,,,,,
@mikesonko @realjaguarkenya @jimnahmbaru @sakajajohnson colour coding them makes it easier to track them in the eve… ,0,,,,,,
@mikesonko @realjaguarkenya @jimnahmbaru i believe @sakajajohnson can help @realjaguarkenya in taking this bill to… ,0,,,,,,
"@mikesonko @realjaguarkenya @jimnahmbaru register the bodas. colour code them according to streets,,,,0,,,
@mikesonko @realjaguarkenya @jimnahmbaru if @realjaguarkenya means well in creating solutions for the city of nairo… ,0,,,,,,
@mikesonko @realjaguarkenya @jimnahmbaru the act should also prescribe penalties when riders are at fault. when the… ,0,,,,,,
"@mikesonko @realjaguarkenya @jimnahmbaru the training bit should involve all traffic rules,,0,,,,,
"@mikesonko @realjaguarkenya @jimnahmbaru still on registration,,0,,,,,
"@mikesonko @realjaguarkenya @jimnahmbaru the registration should align the riders into groups. i.e,,0,,,,,
"@mikesonko @realjaguarkenya @jimnahmbaru the bill should focus on registration of every single boda,,0,,,,,
wrong because they are closing the branch to own another in the same area? ,0,,,,,,
"@mikesonko @realjaguarkenya @jimnahmbaru the bill should be titled,,0,,,,,
"@mikesonko @realjaguarkenya @jimnahmbaru i support the ban. infact,,0,,,,,
"@mikesonko @realjaguarkenya @jimnahmbaru dear @realjaguarkenya ,,,0,,,,
@mikesonko @realjaguarkenya @jimnahmbaru i have 1000 plus bodas hence i know what i am talking about. i know the ch… ,0,,,,,,
@mikesonko @realjaguarkenya my solutions to this boda issue is very simple. i have spoken about it before and i wil… ,0,,,,,,
@mikesonko @realjaguarkenya when criminals hide amongst them and commit heinous crimes and they are not reported &… ,0,,,,,,
@mikesonko @realjaguarkenya do you see how bodas criss cross around town without regard to traffic lights and laws?… ,0,,,,,,
@mikesonko @realjaguarkenya ever seen how bodas ride on the wrong side of the road in the cbd? hooting and chasing… ,0,,,,,,
@mikesonko secondly i would like to castigate the mp for starehe @realjaguarkenya for suing the city of nairobi for… ,0,,,,,,
first & foremost i would like to congratulate @mikesonko for taking the bold step to ban them from the cbd. this is… ,0,,,,,,
i would like to challenge #kot to a discussion about the boda boda in this country & especially in the nairobi cbd… ,0,,,,,,
@mmnjug @kvaati @terryannechebet @samgichuru ,0,,,,,,
"wrong,,,,0,,,
"however,,,,0,,,
"time has taught me that to even open doors where loan officers can listen to you,,0,,,,,
i have learned that proper documentation enables one to properly ascertain how to correctly pay the statutory fees… ,0,,,,,,
"experience is the best teacher,,0,,,,,
rt @waneric74: there are so many unemployed people who aren't criminals. it's worth to note that decisions are key in shaping ones life. ev…,0,,,,,,
"@chasebankkenya as okot bitek put it,,0,,,,,
"@chasebankkenya he said that for him or any other manager in any other bank,,0,,,,,
"the purpose for tracking the above,,,0,,,,
"agpo certificate,,,,,0,,
@sokodirectory @jumaf3 @nderi_j @chasebankkenya the reason why paperwork like audited results for any business’s ex… ,0,,,,,,
for real?  indefinite? ,0,,,,,,
long overdue ,0,,,,,,
@amaajemyfren @sokodirectory @jumaf3 @nderi_j success is looked at different angles,0,,,,,,
"@sokodirectory @jumaf3 @nderi_j @chasebankkenya through the past five years,,0,,,,,
"dear entrepreneur,,,0,,,,
@sokodirectory @jumaf3 @nderi_j @chasebankkenya paperwork tells the true story of your business. they reflect its h… ,0,,,,,,
you know! ,0,,,,,,
"@sokodirectory @jumaf3 @nderi_j @chasebankkenya today,,0,,,,,
@sokodirectory @jumaf3 @nderi_j @chasebankkenya that my credibility would be told by how my paperwork was. that the… ,0,,,,,,
"@sokodirectory @jumaf3 @nderi_j @chasebankkenya the manager was categorical,,0,,,,,
"@sokodirectory @jumaf3 @nderi_j @chasebankkenya fast forward to today,,0,,,,,
@sokodirectory @jumaf3 @nderi_j @chasebankkenya the manager made me feel as though i was doing nothing but run a ki… ,0,,,,,,
@sokodirectory @jumaf3 @nderi_j @chasebankkenya the lpo felt like a white elephant.  #sokonews,0,,,,,,
@sokodirectory @jumaf3 @nderi_j @chasebankkenya the manager shot hard questions at me. it felt like ice cream melti… ,0,,,,,,
"@sokodirectory @jumaf3 @nderi_j @chasebankkenya you know,,0,,,,,
@sokodirectory @jumaf3 @nderi_j @chasebankkenya the manager listened keenly as i pitched to him. looking back in hi… ,0,,,,,,
@sokodirectory @jumaf3 @nderi_j @chasebankkenya my hope in myself was rude. my faith to get the help was arrogant.… ,0,,,,,,
@sokodirectory @jumaf3 @nderi_j @chasebankkenya i was confident because i thought having an lpo was enough to get m… ,0,,,,,,
"@sokodirectory @jumaf3 @nderi_j @chasebankkenya i put on my best sunday clothing,,,0,,,,
"@sokodirectory @jumaf3 @nderi_j in 2014,,0,,,,,
"dear entrepreneur,,0,,,,,
"dear entrepreneur,,,,,,,
all progress takes place outside the comfort zone. ",0,,,,,,
@cbkkenya @genghiscapital the targeted amount was higher than the usual ksh 30.00bn on offer for treasury bonds ind… ,0,,,,,,
@cbkkenya @genghiscapital “we expect there will be a tap sale on the bond to fill the balance the treasury had iss… ,0,,,,,,
"@cbkkenya “the regulator threw the market a curve ball in wednesday’s auction,,0,,,,,
@cbkkenya the november auction november sought ksh 30 billion  was oversubscribed with the treasury taking ksh 41 b… ,1,,,,,,
@cbkkenya the offer came with a 12.505 per cent annual return payable every six months and without any income tax c… ,1,,,,,,
@cbkkenya sells ksh 5.04 billion 15-year infrastructure bond  #sokonews ,1,,,,,,
the association has contracted a new zealand-based company to develop the app.  #sokonews,0,,,,,,
"kenya has approximately 2 million riders some of whom are graduates,,0,,,,,
the group is now reaching out to restaurants and supermarkets to deliver cargo for their customers.  #sokonews,0,,,,,,
the group also called on the government to provide additional lanes for motorbikes as they design the urban roads t… ,0,,,,,,
“they have not been getting justice from the police which has made them take the law into their hands. we are encou… ,0,,,,,,
"more to these developments,,0,,,,,
"mubadi further disclosed that already 800,,0,,,,,
"“from the comfort of your seat,,,,0,,,
"on wednesday,,0,,,,,
"according to the safety association of kenya,,0,,,,,
"@chamasoft here is what you need to sign up to #chamasoftapp and learn how to set up an organization. ,,,,,,,
@chamasoft ",0,,,,,,
"@chamasoft as an investment group who wants the best in 2018,,0,,,,,
steps in signing up an investment group on chamasoftapp   #chamasoftapp @chamasoft ,0,,,,,,
boda boda safety association of kenya is set to launch a new app dubbed ‘juu boda’ meant to connect riders and thei… ,0,,,,,,
"@africasokoni without the restriction of distance and customers leaving the comfort zones of their homes,,,0,,,,
"@africasokoni @africasokoni brings african customers and retailers together online in a swift,,,0,,,,
"@africasokoni africa sokoni ventured into the kenyan market. it came in vibrant,,0,,,,,
africa sokoni: the new face of online shopping in kenya  #sokonews #africasokonike… ,0,,,,,,
"@stanchartke @cbkkenya @njorogep @barclays three,,0,,,,,
"@stanchartke @cbkkenya @njorogep @barclays however,,0,,,,,
"@stanchartke @cbkkenya @njorogep second,,0,,,,,
@stanchartke @cbkkenya @njorogep “on baseline – without any policy action – we are projecting growth of 2018 in the… ,0,,,,,,
"@stanchartke so far,,,,,,,
,,,,,,,
first,,0,,,,,
"@stanchartke razia says “how quickly is that infrastructure going to come back?,,,,,,,
,,,,,,,
“if kenya is serious about boostin… ",0,,,,,,
"@stanchartke however,,,1,,,,
"@stanchartke “in kenya,,,0,,,,
"@stanchartke “the kenyan economy still faces great hedge winds,,0,,,,,
"dear entrepreneur,,,,,,,
better the dirty,,,0,,,,
the lowest price appreciation of the asset since the index was launched. #ontherighttrack #sokonews,0,,,,,,
"according to hass property index 2017,,1,,,,,
"“there was a sustained demand for semi-detached housing,,,0,,,,
semi-detached homes  are kenya’s most sought-after properties  according to hass residential price index for the fo… ,0,,,,,,
"their ventures will be assessed on their business or non-profits’ sustainability,,,,0,,,
"and a two-week mentorship programme with econet global founder,,0,,,,,
"selected from over 4,,,0,,,,
"the female contestants include abisola akindeinde (nigeria),,,,0,,,
"they include: pascal akahome (nigeria),,,,0,,,
"democratic republic of congo,,,,,,0,
wachira who is among the 12 semi-finalist entrepreneurs includes both for-profit and not-for-profit businesses in s… ,0,,,,,,
"“i believe that if we were to win an investment in our business,,,0,,,,
"if he wins the coveted kshs 10.3 million,,0,,,,,
"according to wachira,,,0,,,,
mr. peter wachira is the founder of a remote youth venture where they develop a solution that purifies water using… ,0,,,,,,
standard chartered bank has projected kenya’s economy to expand 4.6 percent this year according to the banks’ chief… ,0,,,,,,
a 21-year-old kenyan is among 12 african finalists selected for the kwese gogettaz entrepreneurship competition sem… ,0,,,,,,
kenya to begin six months’ pilot interoperability for mobile money transfer  #sokonews ,0,,,,,,
"samsung electronics has won two kbis 2018 awards,,0,,,,,
semi-detached homes  are kenya’s most sought-after properties  according to hass residential price index for the fo… ,0,,,,,,
@kenyaairways and klm have signed an extended gsa agreement for most european and eastern african countries which a… ,0,,,,,,
customer service key to growth of any company institute of customer experience report  ,0,,,,,,
"dear entrepreneur,,,,,,,
the only place where 2 negatives make a positive is in math class. don't live life like math cla… ",0,,,,,,
french oil firm total sa has confirmed its commitment to the lokichar to lamu oil pipeline as the only evacuation r… ,0,,,,,,
655 gifted but needy students have managed to secure scholarship opportunities from this years’ @coopbankenya found… ,0,,,,,,
"@keequitybank,,,1,,,,
the top mover of the day @safaricomltd with a volume of 6.56 million followed by co-operative bank with a volume of… ,1,,,,,,
sanlam kenya and kenya orchards lost 6.84 and 5.26 percent respectively at the price of 27.25 and 90.00 shillings p… ,-1,,,,,,
olympia capital and boc kenya led the losers pack. olympia capital lost 8.82 percent at the price of 3.10 shillings… ,-1,,,,,,
@nsekenya and eaagads gained 3.75 and 2.06 percent respectively at the price of 20.75 and 24.75 shillings per share… ,1,,,,,,
the second top gainer of the day was car and general (k) with 4.11 percent at the price of 19.00 shillings per shar… ,1,,,,,,
standard group emerged as the top gainer of the day at the nairobi securities exchange with 4.42 percent at the pri… ,1,,,,,,
standard group emerged as the top gainer of the day at the nairobi securities exchange with 4.42 percent at the pri… ,1,,,,,,
"a 38-kilogram bag of chilies is being sold as follows: 3,,,,,,1,
"the average market price of cooking bananas is 542 shillings with eldoret having the highest prices of 1,,1,,,,,
"a 126-kilogram bag of cabbages is being sold at an average price of 1,,1,,,,,
"a 64-kg crate of tomatoes,,,,1,,,
"mombasa,,,,,,,1
"the onions which are currently retailing at 2,,,1,,,,
"the market price for a 142-kilogram bag of spring onions has declined in nairobi,,1,,,,,
spring onion prices decline in nairobi as supply increases  #sokonews ,1,,,,,,
the ag has termed the planned swearing-in ceremony by the national super alliance as high treason whose punishment… ,1,,,,,,
the notice comes a day after the attorney general githu muigai went to the high court seeking the suspension of the… ,0,,,,,,
“notice is hereby given to the general public that uhuru park grounds is scheduled to undergo phased improvement wo… ,0,,,,,,
"in an advertisement to the dailies,,0,,,,,
@cbkkenya cbk further urged the government to look for alternative means of borrowing such as public-private partne… ,0,,,,,,
"@cbkkenya “we have a favourable outlook,,0,,,,,
"@cbkkenya “on baseline – without any policy action – we are projecting growth of 2018 in the order of 6.2 per cent,,0,,,,,
"@cbkkenya however,,,1,,,,
"@cbkkenya dr.patrick njoroge,,1,,,,,
"@cbkkenya @cbkkenya has renewed calls for the review of the banking (amendment) act,,1,,,,,
"dear entrepreneur,,,,,,,
you can fail and still be a leader. you stop being a leader when you start looking to blame some… ",0,,,,,,
the county government of nairobi has indefinitely closed down uhuru park grounds ahead of raila odinga’s planned ‘s… ,0,,,,,,
@cbkkenya calls for review of banking act terms it “brake to the economy”   #sokonews ,0,,,,,,
@dstv_kenya arsenal faces chelsea in the midweek match after they unveiled henrikh mkhitaryan from manchester unite… ,0,,,,,,
the men in the family have covered with thick hair of approximately 98 percent of their body apart from their hands… ,0,,,,,,
"victor gomez,,,0,,,,
"well,,0,,,,,
how does it feel to have 98 percent of your body covered in hair? how will people think of you? some will even mist… ,0,,,,,,
did you know: there is a family whose bodies are 98 percent covered with hair?  #sokonews ,0,,,,,,
"the hf group,,,0,,,,
"according to caroline sikasa,,,0,,,,
"hf foundation,,,,0,,,
"in #uganda the use alsi rose 0.19 percent to close at 2,-1,-1,,,,,
foreign investors assumed a net selling position by accounting for 79.9 percent of total market sales and 33.9 perc… ,1,,,,,,
"the nse 20 and nasi gained 0.09 percent and 0.34 percent to close at 3,1,1,,,,,
"the market turnover at the bourse increased 87.4 percent to usd 10.1 million or an equivalent to 1,1,1,,,,,
"against the euro,1,1,,,,,
"on tuesday,1,1,,,,,
"the kenyan shilling sustained traction against the us dollar,1,1,,,,,
"dear entrepreneur,,,,,,,
whatever you give attention to,,1,,,,,
the sarova group of hotels has appointed mr. jimi kariuki as the group’s managing director following the tragic dea… ,0,,,,,,
rt @marigawangombe: recommend your friends for opportunities that you come across. be a useful friend.,0,,,,,,
"rt @roomthinker: contrary to popular belief,,,0,,,,
really you!!??! ,0,,,,,,
"first,,0,,,,,
"rt @trackmann: if your folks had a car in kenya from between the 70s to the early 90s,,0,,,,,
"rt @trackmann: this car,,0,,,,,
rt @trackmann: 504 station wagon. car of choice for flying squad police officers in kenya back in the day. when risasi zilikua rithe ,0,,,,,,
rt @trackmann: why don't they make them like this anymore? ,0,,,,,,
rt @trackmann: a 504 pick up won the africa rally championship in 1984 driven by kenya peter horsey. that would be the last arc title for a…,0,,,,,,
"rt @elayneokaya: i was at the 1st amvcas in lagos in 2014 & the biggest winner of the night was the greatest kenyan film of all time,,0,,,,,
"rt @elayneokaya: watu wote,,,0,,,,
@rombe__ goodnight,0,,,,,,
"rt @ieakwame: now that we are calmer,,,0,,,,
@makoimajak actually i do and i also read.  we are all responsible,0,,,,,,
@rombe__ 😂,0,,,,,,
@jciku 😂,0,,,,,,
these are place that you must avoid at all costs in nairobi if you want to be safe unless it's a must and life and… ,0,,,,,,
"@iscah_ogal that can be done.  despite their situation,,0,,,,,
who shall come to our rescue?,0,,,,,,
"as @brianmbunde put it,,,,0,,,
i ask you to share and discuss and debate and add or remove depending on what you perceive.,0,,,,,,
@sokodirectory team led by @jumaf3 did a blog post on top five places to avoid in nairobi and i believe it's key we… ,0,,,,,,
the street kid menace is ballooning into a life and death issue for us all who frequent nairobi.  we must speak up… ,0,,,,,,
unconfirmed reports of the group getting tenders and managing everything  public institutions are meant to hold is… ,0,,,,,,
"am not a conspiracy theorist,,0,,,,,
"i walk daily in the cbd,,,0,,,,
"if you oblige them,,0,,,,,
"if you decline politely,,0,,,,,
"if the street kids ask and you rudely decline,,0,,,,,
@254_resist well put,0,,,,,,
"@t_gathoni if you help them,,,,0,,,
"@disembe very good question,,0,,,,,
every 20 metres in nairobi is a street kid.  it's like they are strategically placed to monitor and pass info on po… ,0,,,,,,
"@disembe first,,,0,,,,
"voted world’s best safari destination again in 2017 by the world travel awards,,0,,,,,
"in comparison with other counties in kenya,,,0,,,,
"the association of gaming operators kenya (agok),,,0,,,,
"hugh ramopolo masekela,,,,,0,,
"dear entrepreneur,,,,,,,
why do we fail? so that we can learn to pick ourselves up every time we are down. ",0,,,,,,
kenya’s immigration system is down affecting hundreds of kenyans who sought for their services on tuesday.… ,0,,,,,,
"@kcbgroup and kenol kobil sold 761,,,1,,,,
@keequitybank group and @coopbankenya posted volumes of 6.80 and 1.84 million shares respectively with a market cap… ,1,,,,,,
"the coca-cola company is reshaping its approach to packaging,,0,,,,,
"@safaricomltd has maintained the position of the top gainer. on tuesday,,0,,,,,
@mumiassugarco and carbacid investments lost 4.76 and 4.25 percent respectively at the price of 1.00 and 12.40 shil… ,-1,,,,,,
umeme and standard group lost 6.77 and 5.88 percent respectively at the price of 12.40 and 28.00 shillings per shar… ,-1,,,,,,
the top losers’ table was ruled by the east african portland cement with a loss of 8.70 percent at the price of 26.… ,-1,,,,,,
"sasini tea and coffee,,,1,,,,
the second top gainer of the day was kenya airways with 6.25 percent at the price of 17.00 shillings per share. the… ,1,,,,,,
"@nsekenya boc was the top gainer with 10.00 percent at the price of 110.00 shillings per share. on monday,-1,-1,,,,,
boc kenya emerged as the top gainer of the day (tuesday) at the @nsekenya after kicking off the week as the top los… ,0,,,,,,
"@oxfam a great percentage of the world’s poorest come from africa. according to world bank,,0,,,,,
@oxfam the report comes even as top political and business figures converge at a meeting at a luxury swiss ski reso… ,0,,,,,,
"@oxfam the report further pointed out that women are in the worst work,,0,,,,,
"@oxfam “dangerous,,,0,,,,
"@oxfam according to oxfam,,0,,,,,
@oxfam “82 percent of all wealth created in the last year went to the top 1 percent and nothing went to the bottom… ,0,,,,,,
"@oxfam “the huge increase in billionaires could have ended the global extreme poverty seven times over,,0,,,,,
@oxfam @oxfam says that the number of billionaires in the world grew six times faster than that of ordinary workers… ,0,,,,,,
"@oxfam according to the report,,0,,,,,
the daily flights will depart the jomo kenyatta international airport at 9:10am and 5:30pm.  #sokonews,0,,,,,,
@oxfam has revealed that 1 percent of world’s richest people controlled 82 percent of the global wealth in 2017.… ,0,,,,,,
"dear entrepreneur,,,,,,,
to succeed in the game of power,,0,,,,,
"jambojet will start flying to entebbe,,0,,,,,
"in #rwanda,,,0,,,,
foreign investors assumed a net selling position by accounting for 62.4 percent of total market sales and 56.4 perc… ,1,,,,,,
"the nse 20 gained 0.12 percent to close at 3,,1,,,,,
the market turnover at the bourse declined 90.7 percent to usd 5.37 million or an equivalent to 552.44 million shil… ,1,,,,,,
"against the sterling pound,,1,,,,,
"on monday,,1,,,,,
"the kenyan shilling kicked off the week by gaining traction against the us dollar,,,0,,,,
agok notes that tax should not be uniform across all gaming operators. differentiation is important according to th… ,0,,,,,,
agok says that tax will not really reduce gambling and they are suggesting that the best thing is to have a regulated sector,0,,,,,,
the gaming industry are engaging widely with various top officials in government and they are in the process of com… ,0,,,,,,
agok says that the government has been misled in passing this law and gaming operators are trying to engage to prov… ,0,,,,,,
"agok does not rule out possibility of further dialogue with government and stakeholders as 10,,0,,,,,
"@chamasoft #chamasoftapp is available on web (desktop) and on mobile,,0,,,,,
@chamasoft the tool has been made in such a way that it is online based. this means that it can be accessed anywher… ,0,,,,,,
"@chamasoft #chamasoftapp automates the operations of these groups,,0,,,,,
@chamasoft a good example of the impact of technology in our society today is the recently launched #chamasoftapp w… ,0,,,,,,
technology has led to innovations and inventions of a number of software tools that have helped in improving how ac… ,0,,,,,,
the gaming machines that are being reported to be abused in the papers are not gaming machines but amusement machines,0,,,,,,
imposition of tax of such magnitude without proper industry consultation will scare away investors in other industr… ,0,,,,,,
illegal gaming will be on the increase as 35% will lead to mushrooming of illegal gambling. -judy,0,,,,,,
"agok decries false reporting,,0,,,,,
our employees who are major assets of our operations will be severely affected,0,,,,,,
constructive engagement with stakeholders will result in a sustainable solution -judy,0,,,,,,
however the increase in taxation will not achieve this as it's not passed on to the clients,0,,,,,,
we appreciate the need to protect the vulnerable -judy kiragu sec agok,0,,,,,,
the association of gaming operators in kenya (agok) are holding a press conference to address the 35% tax issue,0,,,,,,
"@mikesonko meanwhile,,,,0,,,
"according to nairobi governor @mikesonko mbuvi,,0,,,,,
"v) river road towards tea room ~ along this stretch,,0,,,,,
"iv) koja ~ avoid koja especially at that roundabout where matatus are parked. if you have your expensive phone,,0,,,,,
iii) machakos country bus ~ this is actually the headquarter of muggers. this bus station has almost every mugger i… ,0,,,,,,
ii) afya centre ~ that green building is a no-go zone. there are young people at that place who will take anything… ,0,,,,,,
"i) kenya national archives ~ as populated as it might be,,0,,,,,
"@nakumatt tanzania (1),,,,,,0,
@nakumatt these have led to the closure of its flagship branches in the region due to accrued supplier debts that a… ,0,,,,,,
@nakumatt nakumatt previously the leading retail store in eastern africa continues to undergo a severe cash crunch.… ,0,,,,,,
@nakumatt the firm had proposed that mr peter kahi of pkf consulting limited be appointed as an administrator and w… ,0,,,,,,
"@nakumatt in october,,0,,,,,
"@nakumatt kahi has previously led teams in a number of forensic investigation and restructuring assignments,,0,,,,,
@nakumatt kahi has over 25 years’ experience in conducting forensic and consultancy assignments. he previously work… ,0,,,,,,
@nakumatt the high court approved the retailer’s application to appoint pkf consulting east africa partner peter ka… ,0,,,,,,
@nakumatt @nakumatt plea to the high court for the appointment of an administrator to run its affairs has been gran… ,0,,,,,,
@nakumatt supermarkets appoints peter kahi as an administrator  #sokonews ,0,,,,,,
@brianmbunde beautifully written chief,0,,,,,,
rt @jumaf3: there are numerous online marketplaces in kenya that are competing with the main distinction being time of delivery and quality…,0,,,,,,
rt @jumaf3: what many online shoppers are complaining about is the duration it takes when they return to the online marketplace a fault pro…,0,,,,,,
"whoever recommended rock classic hotel,,,,0,,,
"dear entrepreneur,,,,,,,
the less you say,,,0,,,,
"@ms_ambete @hfgroupke under afyamed,,,0,,,,
"@ms_ambete @hfgroupke as people age,,0,,,,,
afyamed cover enhances health of senior citizens  #ontherighttrack  #sokonews ,0,,,,,,
"if you are walking within kenya’s main capital city,,0,,,,,
rt @jumaf3: here are top 5 most dangerous places within nairobi  #sokonews #nairobicbdmuggers cc @neptonea @sokoanal…,0,,,,,,
"international tourist arrivals in africa grew by 8% in 2017,,0,,,,,
financial planning is a systematic approach whereby the financial planner maximizes customer’s existing financial r… ,0,,,,,,
of hotels that have no hot water. are you the devil's agent and yet you claim to be a three star?,0,,,,,,
"#dearentrepreneur,,0,,,,,
the first indicates an economic rebound in sub-saharan africa driven by a recovery in the region’s economic heavywe… ,0,,,,,,
"@mmnjug @kvaati @kuirab @codida if they can't,,0,,,,,
interesting to find out that avocado exports have been banned as demand rises and it's price per unit.,0,,,,,,
"15 startups selected by nailab for make-it accelerator programme,,0,,,,,
@afdb_group says that the continent needs at least us$130 billion for infrastructure development each year.… ,1,,,,,,
"dear entrepreneur,,,,,,,
you never know how strong you are until being strong is the only choice you have. ",0,,,,,,
the united nationals children’s fund @unicef received a scolding from a section of kenyans for “giving president… ,0,,,,,,
@mmnjug @kvaati @kuirab @codida every business has debts. that's standard. they should list all these issues. i bel… ,0,,,,,,
@kvaati @mmnjug @kuirab @codida i am keen on the running costs and the debts they have and the net over heads,0,,,,,,
@kvaati @mmnjug @kuirab @codida go ahead and ask...,0,,,,,,
"rt @hotshotcreative: 2 things.,,,,,,,
,,,,,,,
1. most fish around the lake has been pre-paid for by middle men & fish processors who provide the boats &…",0,,,,,,
@eshuchi_richard @asamoh_ sgr isn't even a solution or an option to the opportunities in the region. my comments are purely economic.,1,,,,,,
"@cbkkenya retained the benchmark lending rate at 10 percent,,1,,,,,
"@nsekenya @keequitybank group,,,,1,,,
@nsekenya the top mover of the day was safaricom limited with a volume of 8.33 million followed by co-operative ban… ,1,,,,,,
@nsekenya car and general (k) and sameer africa lost 6.41 and 3.77 percent respectively at the price of 18.25 and 2… ,0,,,,,,
@nsekenya nairobi business ventures and sasini tea and coffee lost 6.90 and 6.54 percent respectively at the price… ,-1,,,,,,
when those who are favored and blessed invite you into their circle...the lord is up to something.. ,0,,,,,,
@nsekenya eveready east africa closed the top five gainers of the day with 4.35 percent at the price of 2.40 shilli… ,1,,,,,,
"@nsekenya the second top gainer was unga group with 8.11 percent at the price of 30.00 shillings per share.,,,,,,,
,,,,,,,
umeme… ",0,,,,,,
sanlam kenya opened the week as the top gainer of the day on monday with 8.33 percent at the price of 29.25 shillin… ,1,,,,,,
@itsonyango @asamoh_ @ukenyatta @railaodinga i wouldn't put it better,0,,,,,,
@asamoh_ @ukenyatta @railaodinga the trade routes in the west of nakuru deserve 100% attention from gok. that's the… ,0,,,,,,
@asamoh_ @ukenyatta @railaodinga if we focus on improving the infrastructure that supports the complete essence of… ,0,,,,,,
budget policy statement is a gov't policy document that sets out the broad strategic priorities and policy goals th… ,0,,,,,,
"“the proposals should take into account measures that will enhance realisation of the “the big four” agenda.”,,,,,,,
,,,,,,,
henr… ",0,,,,,,
