text,label,,,,,,,
national assembly invites public views on new cabinet nominees   ^cw ,0,,,,,,,
#lunchtimenews property  worth over 50 million shillings was reduced to ashes after a fierce  fire broke out today… ,0,,,,,,,
construction of the kenya-somalia security wall begins:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  construction of the kenya-somalia security wall begins,0,,,,,,,
okiya omtatah to challenge the appointment of chief administrative secretaries.:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  okiya omtatah to challenge the appointment of chief administrative,0,,,,,,,
top-secret australian files ‘left at second-hand shop’  ^bn ,0,,,,,,,
pope to send envoy to investigate chile sex abuse claims  ^bn ,0,,,,,,,
hawaii officials quit over missile alert  ^bn ,0,,,,,,,
trump signs order to keep guantanamo bay prison open  ^bn ,0,,,,,,,
"glee actor mark salling,,,0,,,,,
today's indicative rates ^cw ,0,,,,,,,
felister: investing is not bad but sometimes people save for the sake of emergency. you need to balance both saving… ,0,,,,,,,
sheila: some things that you aspire to do in life can only be done after saving some money. #goodmorningkenya @kbctelevision,0,,,,,,,
"felister: save first then plan for the money that is left.,,,,,,,,
#goodmorningkenya",0,,,,,,,
"felister: to save you need a support group to encourage each other. ,,,,,,,,
#goodmorningkenya @serfine_achieng",0,,,,,,,
"in studio today we have felister wangari,,0,,,,,,
"jane: one day i failed to sell,,,,,,,,
#goodmorningkenya",0,,,,,,,
you can join in the discussion by sending us a text message through 22162 or using the hashtag #goodmorningkenya,0,,,,,,,
on today's women on the forefront we discuss on saving of money #goodmorningkenya @serfine_achieng,0,,,,,,,
i started the campaign of women empowerment on saving last year in january #goodmorningkenya,0,,,,,,,
what is your opinion on family responsibility? tune in now and watch code 254 with @ogweri_amos #goodmorningkenya,0,,,,,,,
on code 254 today we get to hear what people are saying in the streets on family responsibilities. #goodmorningkenya,0,,,,,,,
rt @rapperkeitus: know more about dreadlocks as @kbctelevision visited ken dreadlocks of  african royalty salon/kinyozi on people like us s…,0,,,,,,,
#goodmorningkenya ,0,,,,,,,
tune every monday to thusday as from 6:00am to 9:00am with @martobahati @sammy1njoroge @serfine_achieng #goodmorningkenya,0,,,,,,,
"on people like us today we have ken dreadlocks,,0,,,,,,
rt @rapperkeitus: a production of @kbctelevision #goodmorningkenya is a show that has gained popularity all over east and central africa tu…,0,,,,,,,
#goodmorningkenya ,0,,,,,,,
#goodmorningkenya ,0,,,,,,,
rt @kbctelevision: when was the last time you watched good morning kenya? tune in now as @martobahati is giving you a comprehensive news co…,0,,,,,,,
rt @kbctelevision: it is bigger and better! where are you watching the show from? #goodmorningkenya @martobahati,0,,,,,,,
rt @kbctelevision: remember to tune in every monday to thursday as from 6:00am to 9:00am only on @kbctelevision #goodmorningkenya,0,,,,,,,
rt @kbctelevision: we have so many entertainment/ information lined up for you. tune in now #goodmorningkenya,0,,,,,,,
rt @kbctelevision: it is tuesday! as usual we bring you women on the forefront as from 7:00am with @serfine_achieng #goodmorningkenya,0,,,,,,,
"national rugby sevens team shujaa will face usa,,0,,,,,,
telkom ladies hockey team returned safely to the country early yesterday morning from ghana where they took part in… ,0,,,,,,,
reaping more from dairy: farmers tipped on record keeping and silage preparation. #goodmorningkenya @kbctelevision,0,,,,,,,
"growing tourism numbers: counties to begin intense tourism marketing initiatives. ,,,,,,,,
#goodmorningkenya @kbctelevision @martobahati",0,,,,,,,
trade and industry: sub-sectors under general economic and commercial affairs. #goodmorningkenya @martobahati,0,,,,,,,
"boost for tourism industry: ,,,,,,,,
kenya welcomed the fifth cruise ship this morning with the docking of ms silver spirit… ",0,,,,,,,
the construction of the security wall along the border with the neighboring war torn somalia has begun.… ,0,,,,,,,
principals and head teachers countrywide have been given three weeks to register their pupils and students under ne… ,0,,,,,,,
"a humanitarian crisis is looming following a night inferno in that left four people dead while 13,,0,,,,,,
telkom ladies hockey team returned safely to the country early today morning from ghana where they took part in the… ,0,,,,,,,
"national rugby sevens team shujaa will face usa,,0,,,,,,
kenya welcomed the fifth cruise ship this morning with the docking of ms silver spirit which brought in 890 tourist… ,0,,,,,,,
the construction of the security wall along the border with the neighboring war torn somalia has begun. #newshour ^… ,0,,,,,,,
principals and head teachers countrywide have been given three weeks to register their pupils and students under ne… ,0,,,,,,,
first lady margaret kenyatta and melinda gates have agreed that women and girls should remain at the center of the… ,0,,,,,,,
former riruta ward mca samuel ndungu will remain in police custody for another ten days as police complete investig… ,0,,,,,,,
a 23 year old boy reportedly killed his 27 year-old girlfriend and later hanged himself in what is believed to be a… ,0,,,,,,,
nairobi county governor mike mbuvi sonko is not yet off the hook as petitioners have appealed the case arguing the… ,0,,,,,,,
activist okiya omtatah has moved to court to challenge the appointment of chief administrative secretaries… ,0,,,,,,,
"a humanitarian crisis is looming following a night inferno in that left four people dead while 13,,0,,,,,,
join @catoachienga as she brings you the news making headlines of the day #newshour ^bn ,0,,,,,,,
kenya leo ililaki meli ya tano ya kitalii kwa jina ms silver spirit iliyokuwa na watalii-890. #darubini  ^bn ,0,,,,,,,
aliyekuwa mwakilishi wa wadi ya  riruta samuel ndungu atasalia korokoroni kwa siku kumi huku polisi wakiendeleza uc… ,0,,,,,,,
"mama taifa,,0,,,,,,
mwanaharakati  okiya omtatah ameenda mahakamani kupinga uteuzi wa makatibu wa usimamizi katika wizara za serikali.… ,0,,,,,,,
tatizo la kibinadamu linatokota baada ya mkasa wa moto uliosababisha vifo vya watu wanne na kuacha wengine elf-13 b… ,0,,,,,,,
karibu kwenye #darubini na @bettygatonye ^bn ,0,,,,,,,
government pledges to spend ksh 70 million to rebuild houses destroyed by fire in kijiji in langa'ta ~@carolnkamau… ,0,,,,,,,
rt @carolnkamau: government pledges to spend 70 million to rebuild houses destroyed by fire in kijiji in langa'ta @kbcchannel1 ,0,,,,,,,
"president kenyatta meets djibouti leader trade,,0,,,,,,
"nic bank,,0,,,,,,
"nic bank,,0,,,,,,
"sanlam kenya to close migori,,,0,,,,,
henry wanyoike challenge kenyans to support women for cancer initiative:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  henry wanyoike challenge kenyans to support women for cancer initiative,0,,,,,,,
kenyan government takes measures to counter-terrorism:  via @youtube,0,,,,,,,
the untold story of officers struggling with suicidal thoughts:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  the untold story of officers struggling with suicidal thoughts,0,,,,,,,
i added a video to a @youtube playlist  kenyan government takes measures to counter-terrorism,0,,,,,,,
textile sector looking up as industry players cash in on local raw material:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  textile sector looking up as industry players cash in on local raw,0,,,,,,,
indonesia police cut transgender women’s hair  ^bn ,0,,,,,,,
"rivers of death in kihari village,,0,,,,,,
"i added a video to a @youtube playlist  rivers of death in kihari village,,0,,,,,,
mict polo claim 5-4 win over royal salute in polo chairman’s cup final:  via @youtube,0,,,,,,,
"government undertaking water projects in isiolo,,0,,,,,,
"i added a video to a @youtube playlist  government undertaking water projects in isiolo,,0,,,,,,
i added a video to a @youtube playlist  mict polo claim 5-4 win over royal salute in polo chairman’s cup,0,,,,,,,
german row over car exhaust tests on humans and monkeys  ^bn ,0,,,,,,,
"deputy president,,,0,,,,,
"i added a video to a @youtube playlist  deputy president,,,0,,,,,
twenty five criminals killed by police in nairobi:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  twenty five criminals killed by police in nairobi,0,,,,,,,
jubilation in baringo over nomination to cabinet:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  jubilation in baringo over nomination to cabinet,0,,,,,,,
construction of kenya somali security wall on course  ^cm ,0,,,,,,,
"i added a video to a @youtube playlist  kenya motocross championship held at jamhuri grounds,,0,,,,,,
"kenya motocross championship held at jamhuri grounds,,0,,,,,,
gor mahia beat afc leopards 1-0 in kenya super cup match:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  gor mahia beat afc leopards 1-0 in kenya super cup match,0,,,,,,,
county stories - government distributes textbooks in kibwezi:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  county stories - government distributes textbooks in kibwezi,0,,,,,,,
kenha: mombasa – garissa highway to be upgraded  ^cm ,0,,,,,,,
kenha: mombasa – garissa highway to be upgraded  ^cm ,0,,,,,,,
india police arrest 112 over religious clashes  ^rw ,0,,,,,,,
separatist clashes flare in south yemen   ^rw ,0,,,,,,,
kabul military base hit by explosions   ^rw ,0,,,,,,,
construction of kenya somali security wall on course  ^rw ,0,,,,,,,
rt @kiigenkoech: we must applaud @tunajibu and @min_tourismke for the great efforts they have taken towards uplifting our tourism to where…,0,,,,,,,
kenya faces kshs. 25b funding deficit  ^rw ,0,,,,,,,
counties to intensify tourism marketing initiatives  ^rw ,0,,,,,,,
first lady and melinda gates want kenyan women to remain at the centre of an affordable health care system… ,0,,,,,,,
kenya breweries to recruit new sorghum farmers:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  kenya breweries to recruit new sorghum farmers,0,,,,,,,
rt @judithakolo: the un sec. gen. antónio guterres calls for efforts to confront root causes of conflicts in africa by strengthening preven…,0,,,,,,,
yvonne wamalwa to be burried on 3rd february in kitale:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  yvonne wamalwa to be burried on 3rd february in kitale,0,,,,,,,
president kenyatta affirms kenya’s commitment to peace in somalia:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  president kenyatta affirms kenya’s commitment to peace in somalia,0,,,,,,,
president kenyatta outlines aprm gains as au summit comes to a close  ^cw ,0,,,,,,,
rt @ukenyatta: we have made great strides since i took the stewardship of the aprm in june 2015. these include the revitalisation of the me…,0,,,,,,,
the tale behind the success of vihiga united:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  the tale behind the success of vihiga united,0,,,,,,,
nairobi swimming minnows gala held at makini school:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  nairobi swimming minnows gala held at makini school,0,,,,,,,
thank you for watching #kbclunchtimenews ^cw ,0,,,,,,,
both the national and county governments have been urged to develop policy papers to  accompany budgets for easier… ,0,,,,,,,
county governments are set to begin intense tourism marketing initiatives highlighting key attraction sites in area… ,0,,,,,,,
kenya faces a 25.29 billion shillings funding gap in key sub-sectors  under the general economic and commercial aff… ,0,,,,,,,
royale salute defeat samurai to cruise to chairman’s cup finals:  via @youtube,0,,,,,,,
children living in kibera to benefit from japan’s soltilo soccer school:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  royale salute defeat samurai to cruise to chairman’s cup finals,0,,,,,,,
i added a video to a @youtube playlist  children living in kibera to benefit from japan’s soltilo soccer,0,,,,,,,
kenya welcomed the fifth cruise ship last night with the docking of ms silver spirit which brought in 890 tourists.… ,0,,,,,,,
national water service board on a mission to connect tap water in northern kenya:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  national water service board on a mission to connect tap water in,0,,,,,,,
"professionalism in dairy farming through better record keeping,,0,,,,,,
sanlam kenya accelerates unified distribution business model adoption #kbclunchtimenews ^cw ,0,,,,,,,
asian shares traded higher today despite other markets being in a negative territory. #kbclunchtimenews ^cw ,0,,,,,,,
south sudan and china have signed a loan agreement worth over 230 million u.s. dollars for the establishment of an… ,0,,,,,,,
kcb beat quins 43-17 in kenya cup:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  kcb beat quins 43-17 in kenya cup,0,,,,,,,
coastal kings beat renegades 56-42 in kenya basketball federation:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  coastal kings beat renegades 56-42 in kenya basketball federation,0,,,,,,,
multi media defeat kabarak university in hockey league:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  multi media defeat kabarak university in hockey league,0,,,,,,,
jaro soja's journey with gor mahia football club:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  jaro soja's journey with gor mahia football club,0,,,,,,,
i added a video to a @youtube playlist  kenyan movie “mully” nominated for an oscar award,0,,,,,,,
kenyan movie “mully” nominated for an oscar award:  via @youtube,0,,,,,,,
kenya finishes 15th at icc u19 cricket world cup:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  kenya finishes 15th at icc u19 cricket world cup,0,,,,,,,
county stories - nakuru lands department the most corrupt:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  county stories - nakuru lands department the most corrupt,0,,,,,,,
#lunchtimenews major rivers in murang’a  county slowly turning into death traps.^cm ,0,,,,,,,
new slots created in uhuru's cabinet:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  new slots created in uhuru's cabinet,0,,,,,,,
"#lunchtimenews a  family in migadini,,0,,,,,,
first round of 2018 mini chess series held at braeburn school:  via @youtube,0,,,,,,,
key persons in president kenyatta's cabinet:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  first round of 2018 mini chess series held at braeburn school,0,,,,,,,
i added a video to a @youtube playlist  key persons in president kenyatta's cabinet,0,,,,,,,
#lunchtimenews the increase in the number of students joining form one is posing a new challenge in a school in kis… ,0,,,,,,,
"#lunchtimenews a section of leaders drawn want the government to intervene in the over 20,,0,,,,,,
#lunchtimenews the construction of the security wall along the border with the neighboring somalia has begun. ^cm ,0,,,,,,,
"#lunchtimenews four  people died while about 6,,0,,,,,,
syngenta opens research site in ruiru:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  syngenta opens research site in ruiru,0,,,,,,,
scales of justice - high court dismiss petition challenging election of tana river governor:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  scales of justice - high court dismiss petition challenging election of,0,,,,,,,
transport cs optimistic of radical reforms in the sector:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  transport cs optimistic of radical reforms in the sector,0,,,,,,,
iebc dismisses nasa results:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  iebc dismisses nasa results,0,,,,,,,
four perish in lang’ata fire incident  ^rw ,0,,,,,,,
parliamentary committee on health probes knh:  via @youtube,0,,,,,,,
economy to grow after tarmacking of isiolo-moyale- marsabit road:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  parliamentary committee on health probes knh,0,,,,,,,
i added a video to a @youtube playlist  economy to grow after tarmacking of isiolo-moyale- marsabit road,0,,,,,,,
kenya dairy board to steady the dairy sector:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  kenya dairy board to steady the dairy sector,0,,,,,,,
county stories - women in mombasa protest over garbage:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  county stories - women in mombasa protest over garbage,0,,,,,,,
uhuru's cabinet winners and loosers:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  uhuru's cabinet winners and loosers,0,,,,,,,
afc leopards honour super cup fixture against gor mahia:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  afc leopards honour super cup fixture against gor mahia,0,,,,,,,
"rt @stanleywabomba: @kelvinkiema @kbcchannel1 @mugokibati @carolwnjenga @ruthmutegi @ronald_owili @raymanyara sanlam kenya,,0,,,,,,
kenya’s first lady roots for a generation free of hiv  ^cw ,0,,,,,,,
ruto assures that govt will serve all kenyans equally  ^cw ,0,,,,,,,
court disallows john munyes request for vote recount  ^cw ,0,,,,,,,
"rt @stanleywabomba: sanlam kenya has announced the closure of migori,,0,,,,,,
govt in the process of improving development of numeracy skills  ^cw ,0,,,,,,,
today's indicative rates ^cw ,0,,,,,,,
rt @kbctelevision: thank you for tuning in #goodmorningkenya with @serfine_achieng @martobahati @sammy1njoroge let's do this tomorrow as fr…,0,,,,,,,
rt @kbctelevision: what is your take on today's discussion?  #goodmorningkenya @serfine_achieng,0,,,,,,,
rt @kbctelevision: our topic of discussion is all about living with in-laws #goodmorningkenya @serfine_achieng,0,,,,,,,
"rt @kbctelevision: wanyama: let the in-laws know that it is your home not our home.they should observe the boundaries,,,,,,,,
#goodmorningkenya",0,,,,,,,
rt @kbctelevision: eunice mwangi: i don't support the idea of living with in-laws. #goodmorningkenya @serfine_achieng,0,,,,,,,
rt @kbctelevision: wanyama: the in-laws should not dictate what you are doing in your house..they should just propose #goodmorningkenya @se…,0,,,,,,,
rt @kbctelevision: eunice: some relatives come to put some negative thoughts in your husband about you #goodmorningkenya,0,,,,,,,
rt @kbctelevision: kitengela thank you for tuning in #goodmorningkenya ,0,,,,,,,
rt @kbctelevision: wanyama: most people have negative thoughts about in-laws. #goodmorningkenya,0,,,,,,,
"rt @kbctelevision: fred obok: couples who are married should be independent,,0,,,,,,
rt @kbctelevision: fred obok: communicate with your in-laws first when they come to your house..tell them how things are done at your house…,0,,,,,,,
"rt @kbctelevision: eunice mwangi: in-laws tend to relax in your house,,,,,,,,
#goodmorningkenya",0,,,,,,,
rt @kbctelevision: wanyama: visiting in-laws should adhere to the rules of the house. #goodmorningkenya @serfine_achieng,0,,,,,,,
#goodmorningkenya ,0,,,,,,,
#goodmorningkenya ,0,,,,,,,
fred obok: your husband or your wife comes first before other people. #goodmorningkenya,0,,,,,,,
fred obok: when you marry each other you become one so us your families. #goodmorningkenya @serfine_achieng,0,,,,,,,
"fred obok: some people marry each other just to show off.,,,,,,,,
#goodmorningkenya",0,,,,,,,
#goodmorningkenya ,0,,,,,,,
#goodmorningkenya ,0,,,,,,,
"fred obok: we mostly fail to understand why the in-laws are there in the first place.,,,,,,,,
#goodmorningkenya",0,,,,,,,
"fred obok: human beings one another and sometimes we need these in-laws.,,,,,,,,
#goodmorningkenya",0,,,,,,,
fred obok: in african society when you marry each other your families becomes together. #goodmorningkenya @serfine_achieng,0,,,,,,,
"is it a good idea for a family to bring in their extended family member(s) from either side to stay with them?​,,,,,,,,
sta… ",0,,,,,,,
in family check today we focus on staying with in-laws #goodmorningkenya with @serfine_achieng,0,,,,,,,
rt @kbctelevision: margaret mbithi: some things will always make you meet with the person you divorced...it gets very hard when you didn't…,0,,,,,,,
#goodmorningkenya ,0,,,,,,,
"rt @kbcchannel1: margaret mbithi: grief is internal pain one is going through,,,,,,,,
#goodmorningkenya",0,,,,,,,
rt @kbctelevision: margaret mbithi: the definition of the person who died also determines how you will cope up with the the loss #goodmorni…,0,,,,,,,
rt @kbctelevision: keep sending in your views using #goodmorningkenya as the hashtag,0,,,,,,,
#goodmorningkenya ,0,,,,,,,
rt @kbctelevision: margaret mbithi: do not jump intimately into another relationship before dealing with the last relationship @sammy1njoro…,0,,,,,,,
#goodmorningkenya ,0,,,,,,,
"rt @kbctelevision: margaret mbithi: when you are no longer angry,,0,,,,,,
#goodmorningkenya ,0,,,,,,,
#goodmorningkenya ,0,,,,,,,
on people like us  today we focus on benedict ouma who owns a tech company and a software engineering student #goodmorningkenya,0,,,,,,,
"margaret mbithi: when you are no longer angry,,0,,,,,,
"margaret mbithi: grief is internal pain one is going through,,,,,,,,
#goodmorningkenya",0,,,,,,,
margaret mbithi: a healthy relationship is one free of violence #goodmorningkenya,0,,,,,,,
thank you for tuning in #goodmorningkenya ,0,,,,,,,
"rt @mboya_k: guys,,,0,,,,,
margaret mbithi: you need to stop blaming yourself and tell yourself you did your best #goodmorningkenya,0,,,,,,,
margaret mbithi: we invest more on relationships than anything else #goodmorningkenya @sammy1njoroge,0,,,,,,,
"margaret mbithi: a lot of people don't see the inner struggle of the victim ,,,,,,,,
#goodmorningkenya",0,,,,,,,
margaret mbithi: the place of acceptance is determined by the surrounding support system of the person #goodmorningkenya,0,,,,,,,
margaret mbithi: the most difficult part is the acceptance in the relationship. accepting that the relationship is… ,0,,,,,,,
margaret mbithi: it is easier to deal with loss in a divorce when you equally agree #goodmorningkenya @sammy1njoroge,0,,,,,,,
margaret mbithi: loss cannot only be limited to death. their are so many types of loss. #goodmorningkenya @kbctelevision @sammy1njoroge,0,,,,,,,
catherine: loss is the state of being deprived something that somebody had. #goodmorningkenya @sammy1njoroge,0,,,,,,,
join @sammy1njoroge in the discussion coping with loss #goodmorningkenya,0,,,,,,,
rt @kbctelevision: thank you for your feedback beckie! #goodmorningkenya ,0,,,,,,,
rt @kbctelevision: tune in #goodmorningkenya and watch code 254 with amos ongweri,0,,,,,,,
rt @kbctelevision: what are people saying in the streets? tune in and watch code 254 #goodmorningkenya,0,,,,,,,
#goodmorningkenya ,0,,,,,,,
"rt @mboya_k: ladies and gentlemen,,0,,,,,,
people like us is coming next in #goodmorningkenya . where are you tuned from?,0,,,,,,,
women for cancer walk: henry wanyoike graces women for cancer walk. this was the fifth edition of the walk.  #goodmorningkenya @martobahati,0,,,,,,,
sydney sevens: shujaa currently stands in position 9 #goodmorningkenya @martobahati ,0,,,,,,,
the textile sector in kenya had been ailing for years @martobahati #goodmorningkenya,0,,,,,,,
textile industry revival: 70% of wares are produced locally #goodmorningkenya,0,,,,,,,
saved from suicide: ap counselling department offering hope. officers under immense pressure #goodmorningkenya @kbctelevision,0,,,,,,,
"water shortage solutions: projects underway to curb water shortage in isiolo,,0,,,,,,
rivers of death: two rivers in muranga turning into death traps. they are urging government to construct bridges… ,0,,,,,,,
war on terror :national counter terrorism centre now functional  #goodmorningkenya @martobahati ,0,,,,,,,
fire breaks out in langata south informal settlement #goodmorningkenya @martobahati ,0,,,,,,,
stay tuned for news making headlines locally and internationally.  join @martobahati  for a comprehensive news bulletin #goodmorningkenya,0,,,,,,,
tune in now and watch news making headlines on #goodmorningkenya with @martobahati,0,,,,,,,
#channel1weekend ,0,,,,,,,
#channel1weekend ,0,,,,,,,
#channel1weekend ,0,,,,,,,
"power lines,,0,,,,,,
"kijiji slum fire still raging. structures razed to the ground,,0,,,,,,
"rt @ofaloo1: @kbcchannel1 roles of a man are,,,,,,,,
1,,,,,,,,
2,,,,,,,,
3,,,,,,,,
4…",0,,,,,,,
rt @asparrowan: @kbcchannel1 we've had campaigns against polio and other diseases why not have one against the monster of domestic violence…,0,,,,,,,
kijiji slum in langata southlands on fire which is spreading ^mk ,0,,,,,,,
the fire has engulfed kijiji slums in langata southlands.  fire fighters unable to access scene of fire… ,0,,,,,,,
efforts to put out the fire ongoing #langatafire ^mk ,0,,,,,,,
appeal for more fire engines. fire fighters battle langata southlands-kijiji slums ^mk ,0,,,,,,,
"thanks for watching #familymatters. what is the position of the #boychild,,0,,,,,,
pastor kaihuri: god is the author of marriages. there's hope for our families and marriages #familymatters ,0,,,,,,,
"pastor kaihuria: we need to accept children are a gift from god. gods best prefix is re: he revives,,0,,,,,,
wanjohi: i am open to another relationship #familymatters ,0,,,,,,,
i have found out that most second marriages go through divorce  #familymatters ,0,,,,,,,
"diana kamande,,0,,,,,,
"pastor kaihuru: the man is the king,,,0,,,,,
counselling psychologist jane ngatia: children are too young to process domestic violence. emotional violence is al… ,0,,,,,,,
what options are available for survivors? its all happening on #familymatters happening now. ,0,,,,,,,
margaret wanjohi a survivor of domestic violence narrates her ordeal #familymatters ,0,,,,,,,
my children were haunted by what i went through #familymatters ,0,,,,,,,
my recovery journey was made possible by my support systems. my experience left me with physical scars… ,0,,,,,,,
@jkioria with #familymatters discussing domestic violence ,0,,,,,,,
wanyoike graces women for cancer walk #channel1weekend ,0,,,,,,,
shujaa currently stands in position 9 #channel1weekend ,0,,,,,,,
#sportsnews is next ,0,,,,,,,
ap counselling department offering hope. officers under immense pressure #channel1weekend ,0,,,,,,,
"attempting suicide is a felony,,0,,,,,,
saved from suicide: ap counselling department gives hope to officers #channel1weekend ,0,,,,,,,
kenya moves to revive textile industry @irene_muchuma reporting from eldama ravine #channel1weekend ^mk ,0,,,,,,,
fire breaks out in langata south informal settlement @czedabrenda #channel1weekend ,0,,,,,,,
coming up in a short while is  #familymatters. we continue from where we left last sunday. join the conversation on… ,0,,,,,,,
two rivers in muranga turning into death traps. they are urging government to construct bridges #channel1weekend ,0,,,,,,,
un boss calls for collective approach to fight terrorism #channel1weekend @czedabrenda ,0,,,,,,,
"water projects underway in isiolo,,0,,,,,,
rivers of death in muranga. #channel1weekend @czedabrenda ,0,,,,,,,
national counter terrorism centre now functional  #channel1weekend ,0,,,,,,,
breaking news: fire breaks out at langata south informal settlement #channel1weekend @czedabrenda ,0,,,,,,,
never walk alonenairobi residents told to walk in groups top police leadership say it has intensified hunt… ,0,,,,,,,
send us your feedback regarding @railaodinga's planned swearing in. police say uhurupark grounds out of bounds. sms… ,0,,,,,,,
celebrations over cabinet nominations continue #channel1weekend @czedabrenda ,0,,,,,,,
swearing in of @railaodinga is meaningless #channel1weekend @czedabrenda ,0,,,,,,,
uhuru park is out of bounds #channel1weekend @czedabrenda ,0,,,,,,,
#channel1weekend with @czedabrenda ,0,,,,,,,
stay tuned for news making headlines locally and internationally.  join @czedabrenda for a comprehensive news bulle… ,0,,,,,,,
it is celebrations galore in parts of the country over last friday's cabinet nominations #channel1weekend… ,0,,,,,,,
never walk alonenairobi residents told to walk in groups top police leadership say it has intensified hunt… ,0,,,,,,,
"coming up tonight on channel one weekend edition nasa leaders,,0,,,,,,
rt @judithakolo: @agscorecard @kbcchannel1 @auc_caadp @necjogha2 africa launches the single african air transport market (saatm) expected t…,0,,,,,,,
"rt @jkioria: so sunday diana kamande and maggie narrated their experiences in the hands of men they loved. tonight alongside both,,0,,,,,,
"rt @jkioria: tonight we are back on with our conversation on #domesticviolence. same panel,,0,,,,,,
shukrani kwa kutazama #darubiniwikendi. ungana nasi hapo saa tatu kwa habari za kingereza #channel1weekend na… ,0,,,,,,,
juhudi  za timu ya taifa ya mchezo wa raga ya wachezaji saba kila upande za  kufuzu kwa mechi za nusu fainali za ta… ,0,,,,,,,
masaibu ya maafisa wa polisi #darubiniwikendi ,0,,,,,,,
serikali yatekeleza hatua kadhaa kupambana na ugaidi #darubiniwikendi ,0,,,,,,,
tembelea tuvuti yetu  kwa habari zaidi #darubiniwikendi na @benkchumba,0,,,,,,,
polisi waahidi kumaliza ushikaji kabari jijini #darubiniwikendi ,0,,,,,,,
nyadhifa serikalini.  wananchi wafurahia uteuzi #darubiniwikendi ,0,,,,,,,
tuma maoni yako kuhusu swala la kuapishwa kwa railaodinga. wasiliane naye @benkchumba unaweza tuma ujumbe mfupi kwa… ,0,,,,,,,
ruto apuuza hatua ya kumuapisha raila #darubiniwikendi @benkchumba ,0,,,,,,,
,0,,,,,,,
karibu kwenye #darubiniwikendi na @benkchumba ,0,,,,,,,
rt @acholasimon: police in butula   busia county arrest a man accused of defiling at least 5 minors as they went to sch in seperate inciden…,0,,,,,,,
polisi waahidi kumaliza ushikaji kabari jijini nairobi na vitongoji vyake #darubiniwikendi ,0,,,,,,,
juhudi  za timu ya taifa ya mchezo wa raga ya wachezaji saba kila upande za  kufuzu kwa mechi za nusu fainali za ta… ,0,,,,,,,
nairobi residents told to walk groups top police leadership say it has  intensified hunt for criminal gangs terror… ,0,,,,,,,
"au summit focuses on reforms,,0,,,,,,
"tonight on #family matters,,0,,,,,,
"tonight on #familymatters with @jkioria ,,0,,,,,,
"serikali  inatekeleza miradi mikubwa ya maji chini ya mradi wa utekelezaji usawa  katika kaunti za isiolo,,,0,,,,,
rais uhuru kenyatta amesema serikali imechukua hatua kadhaa kukabiliana na ugaidi na mafunzo yenye itikadi kali kat… ,0,,,,,,,
wakenya  mbali mbali wanaendelea kufurahia kuteuliwa kwa watu wa jamii zao  waliopendekezwa kuhudu katika baraza la… ,0,,,,,,,
kamanda  wa polisi katika kaunti ya nairobi japheth koome ameuonya muungano wa  nasa ama kundi lingine lolote dhidi… ,0,,,,,,,
naibu  rais  william  ruto amepuuzilia mbali hatua ya kuapishwa kwa kiongozi wa muungano wa  nasa raila odinga inay… ,0,,,,,,,
uhuru park is a no-go zone for nasa says police  ^mk ,0,,,,,,,
deputy president william ruto dismisses the much touted swearing in of nasa leader @railaodinga set for this tuesda… ,0,,,,,,,
"rt @sundownertv: the show will be on air from 5pm on @kbcchannel1 featuring tina turner,,,,,,,,
,,,,,,,,
where will you be watching…",0,,,,,,,
acid attack: manhunt underway for killers of former mca’s wife  ^mk ,0,,,,,,,
rt @judithakolo: @_africanunion @kbcchannel1 speaking at the opening of the #30thausummit un sec. gen. antonio gutterres condemned sufferin…,0,,,,,,,
