text,label,,,,,
how can we say we're developing when there are 140mill african youth in vulnerable employment? - @akin_adesina #afdbfiresidechat #afdbam2016,0,,,,,
"""the thing that really gets me about young africans? their drive."" - @akin_adesina #afdbfiresidechat #afdbam2016 #africa",0,,,,,
"""we need venture capitalists focused on young african entrepreneurs.that's where it's going to come from - @akin_adesina #afdbfiresidechat",0,,,,,
"people with creative ideas need funds,,,0,,,
"""many people pass by gold and they think gold is dust."" - @akin_adesina on #africa being the future. #afdbfiresidechat #afdbam2016",0,,,,,
"""we need more banks for business so that banks actually lend to smes. mobile banking."" - @ashishjthakkar #afdbfiresidechat #afdbam2016",0,,,,,
"""we want young people in #africa being job creators,,0,,,,
"""we need knowledge creation centers that stimulate the mind. create a mara valley right here"" - @akin_adesina #afdbfiresidechat #afdbam2016",0,,,,,
rt @hetalshah_mara: watch live stream of #afdbfiresidechat with @ashishjthakkar and @akin_adesina on  ,0,,,,,
"it's now an #africa|n initiative which is going global. we have the frameworks,,,0,,,
"""it's not bringing silicon valley to #africa,,0,,,,
"""africa's millionaires & billionaires are doing the right by investing in our entrepreneurs."" - @akin_adesina #afdbfiresidechat #afdbam2016",0,,,,,
"""they want programmers,,0,,,,
"""the skills sets and jobs of the future are digital. the world is changing fast."" - @akin_adesina #afdbfiresidechat #afdbam2016",0,,,,,
"""educational policy has to move with the times. we need to prepare our young people for the times."" - @akin_adesina #afdbfiresidechat",0,,,,,
".@ashishjthakkar asks @akin_adesina: do you think our govts recognize that educ,,0,,,,
"""i'm a firm believer in africa developing with pride"" - @akin_adesina #afdbfiresidechat with @ashishjthakkar of @maragrp #afdbam2016",0,,,,,
"africa's billionaires won't be in oil and gas,,,0,,,
rt @ashishjthakkar: africa's youth and entrepreneurs! ready for the discussion today? send q's for @akin_adesina & i  #afdbfiresidechat htt…,0,,,,,
"rt @iaadnonline: #afdbfiresidechat ,,,,,,
how can #africa create enegry alternatives that fit the landscape & culture of its ppl? #afdbam2016",0,,,,,
"""things shouldn't be done for africans - africans should find their own solutions."" - @akin_adesina #afdbfiresidechat #afdbam2016 #africa",0,,,,,
"rt @misschissy: energy in #africa: what can young entrepreneurs do? join discussions via #afdbfiresidechat,,,,,,
#afdbam2016 ",0,,,,,
@maragrp #afdbam2016 ,0,,,,,
live: #afdbfiresidechat with @akin_adesina & @ashishjthakkar.  #afdbam2016 #youth #energy ,0,,,,,
"now,,0,,,,
"now: civil society forum breakout sessions on #energy,,,,0,,
"in 3hrs,,0,,,,
photos. yesterday was #africaday & many #afdbam2016 delegates showed their regional pride >  ,0,,,,,
bank aims to boost high 5 results by striking new pact with civil society at #csoforumlusaka >   #afdbam2016 #africa,0,,,,,
"today,,0,,,,
"today,,0,,,,
"""in next 5 years we will create about 1.5mill jobs.in 10 years 3mill jobs"" - afdb rep on enable youth initiative #csoforumlusaka #afdbam2016",0,,,,,
"""we are going to engage with the youth to design country-specific strategies on #jobs4youth"" - pitamber #csoforumlusaka #afdbam2016",0,,,,,
"""we will engage with the youth from the beginning. this is not supply driven - it's demand driven."" - pitamber #csoforumlusaka",0,,,,,
"we hv a coherent plan on #jobs4youth which lays out how things need to be done.plan available on afdb website,,0,,,,
"""the afdb has agreed to host a website where we will put all plans so civil society can benefit from it"" - vp @tweetsbykapil #csoforumlusaka",0,,,,,
"""collaboration & coordination work. we're here to work w/ you for our next victory as civil society"" - toure,,0,,,,
have ideas on how we can work better with #africa's civil society? share your views via #csoforumlusaka #afdbam2016 ,0,,,,,
happening now! ,0,,,,,
"""accountability for energy. accountability for jobs. accountability for everything."" - @akin_adesina wraps up #csoforumlusaka #afdbam2016",0,,,,,
"""the money that belongs to the people we don't see here should not be found in other people's pockets."" - @akin_adesina #csoforumlusaka",0,,,,,
"""when you get #women right,,0,,,,
"now: @akin_adesina speaking at #csoforumlusaka on agric,,,0,,,
"""at the bank our work is to make agriculture a business for farmers."" - @akin_adesina #csoforumlusaka #afdbam2016",0,,,,,
"""#africa will not become a museum for poverty. we must have a sense of urgency."" - @akin_adesina #csoforumlusaka #afdbam2016",0,,,,,
"#africa's civil society must advocate for africa. we must have a high5s for that,,0,,,,
"""every good thing for africa mustn't happen in the future.we hv to fast track things for africa"" - @akin_adesina #csoforumlusaka #afdbam2016",0,,,,,
"""we are committed to strengthening civil society.to do that we'll build capacity for africa's civil society"" - @akin_adesina #csoforumlusaka",0,,,,,
"""the role of civil society today is so crucial.you bring voices that we don't hear."" - @akin_adesina #csoforumlusaka ",0,,,,,
"""i am not here because i wanted a job. for me it's a mission. we can't leave anyone behind."" - @akin_adesina #afdbam2016 #csoforumlusaka",0,,,,,
"now: #csoforumlusaka on agric,,,0,,,
"""we call upon the bank to support more public financing for energy initiatives"" - mwale #csoforumlusaka #afdbam2016",0,,,,,
"""majority of #energy poor in #africa live in rural areas and may not benefit from on grid solutions"" - cso rep #csoforumlusaka #afdbam2016",0,,,,,
"""as civil society we seek to engage the bank on all the high5s."" - cso rep #csoforumlusaka #afdbam2016",0,,,,,
"""we look forward to the afdb institutionalizing its engagement with the civil society."" - cso rep #csoforumlusaka #afdbam2016",0,,,,,
"""we recognize and acknowledge that our role is critical for development."" - cso rep #csoforumlusaka #afdbam2016",0,,,,,
rt @gkowene: everyone had an agenda for africa. but did africa has an agenda for itself? - mamadou toure from @africa2point0 at #csoforumlu…,0,,,,,
"""let's not waste this opportunity. let's work together. let's tell our story together."" - toure,,0,,,,
rt @ttaaggooee: how does the @afdb_group partner civil societies to achieve maximum impact ? follow @shonagirl_ & @cypher007 for updates #c…,0,,,,,
"""where we fail as civil society is in working together. in having one strategy."" - toure #csoforumlusaka #afdbam2016 ",0,,,,,
"""we needed an african agenda for africa.what was africa's agenda for itself?"" - toure on starting @africa2point0 #csoforumlusaka #afdbam2016",0,,,,,
"""along my travels i met young,,,0,,,
"""as civil society you hv to hold the bank accountable.accountability means implementation."" - @africa2point0 founder toure #csoforumlusaka",0,,,,,
"""el-nino is an urgent problem and one that we need civil society in #africa to help with."" - @maryrobinson01 #csoforumlusaka #afdbam2016",0,,,,,
"now: #csoforumlusaka on agric,,,0,,,
"today,,,,0,,
"#abka2016 'african bank of the year' winner: attijariwafa bank,,,,,,
,,,,,,
#afdbam2016 ",0,,,,,
"""i work in probably the greatest place on earth,,0,,,,
"#abka2016 'african banker of the year' winner: segun agbaje,,,,,,
,,,,,,
#afdbam2016",0,,,,,
"#abka2016 'lifetime achievement award' winner:  dr. paul fokam,,,,,,
,,,,,,
#afdbam2016",0,,,,,
"""i dedicate this award to the youth of #africa"" - @njorogep #abka2016 #afdbam2016 ",0,,,,,
"#abka2016 'central bank governor of the year' winner: patrick ngugi njoroge,,,,,,
,,,,,,
#afdbam2016",0,,,,,
"#abka2016 'investment bank of the year' winner: rand merchant bank,,,,,,
,,,,,,
#afdbam2016",0,,,,,
"#abka2016 'best regional bank in southern africa' winner: mcb bank,,,,,,
,,,,,,
#afdbam2016",0,,,,,
"#abka2016 'best regional bank in east africa' winner: crdb bank ,,,,,,
,,,,,,
#afdbam2016",0,,,,,
"#abka2016 'best regional bank in central africa' winner: bgfi bank ,,,,,,
,,,,,,
#afdbam2016",0,,,,,
"#abka2016 'best regional bank in west africa' winner: atlantic business international ,,,,,,
,,,,,,
#afdbam2016",0,,,,,
"#abka2016 'best regional bank in north africa' winner: commercial international bank ,,,,,,
,,,,,,
#afdbam2016",0,,,,,
"#abka2016 'best retail bank in africa' winner: eti mozambique,,,,,,
,,,,,,
#afdbam2016",0,,,,,
"#abka2016 'award for innovation in banking' winner: @gtbank,,,,,,
,,,,,,
#afdbam2016",0,,,,,
"""the opportunities are immense in africa.that's why banks like ours are there"" - @akin_adesina #afdbam2016 #abka2016 ",0,,,,,
"""i'm very proud of african bankers for what you are doing for our continent"" -  @akin_adesina #afdbam2016 #abka2016 ",0,,,,,
"""this award is an indication of the future.god bless #africa"" - finance minister bey accepting #abka2016 #afdbam2016 ",0,,,,,
"#abka2016 'finance minister of the year' winner: alamine ousmane mey of #cameroon,,,,,,
,,,,,,
#afdbam2016",0,,,,,
"""this award is a v. important sign that pic is on the  path to drive economic growth on the continent"" - dr. matjila #abka2016 #afdbam2016",0,,,,,
"#abka2016 'african banker icon' winner: dr. daniel matjila,,,,,,
,,,,,,
#afdbam2016",0,,,,,
"#abka2016 'infrastructure deal of the year' winner: azura-edo ipp co-financed by @ifc_org ,,,,,,
,,,,,,
#afdbam2016",0,,,,,
"#abka2016 'deal of the year - debt' award winner: #cameroon's currency swap by lazard,,,,,,
,,,,,,
#afdbam2016",0,,,,,
"#abka2016 'deal of the year - equity' award winner: @citi for naspers $2.5bn accelerated equity offering ,,,,,,
,,,,,,
#afdbam2016",0,,,,,
,0,,,,,
"#abka2016 financial inclusion award winner: @groupecobank ,,,,,,
,,,,,,
#afdbam2016",0,,,,,
"#abka2016 socially responsible bank of the year awarded by afdb: cib egypt,,,,,,
,,,,,,
#afdbam2016",0,,,,,
"""strong banking can go with good social responsibility."" - afdb award presenter #afdbam2016 #abka2016",0,,,,,
"#southafrica's vusi mahlasela sets #abka2016 to great start in the spirit of ubuntu with ""say africa"" #afdbam2016 ",0,,,,,
"""a big thanks to @groupecobank for their partnership over the last 10 years."" - @benyeoma #afdbam2016 #akba2016",0,,,,,
"""in 2007 we decided to take the #abka2016 where it really belongs - on home soil - and we partnered with the afdb"" - @benyeoma #afdbam2016",0,,,,,
"#abka2016 officially underway. @benyeoma,,,0,,,
"rt @cnbcafrica: catch the @afdb_group debate on the path to universal access to energy in africa by 2025,,0,,,,
"the stage is set for the 10th edition of the african banker awards 2016 in lusaka,,0,,,,
tomorrow: making africa’s energy and climate count. what can be done? join @ashishjthakkar and @akin_adesina #afdbfiresidechat #afdbam2016,0,,,,,
now: african banker's awards. stay tuned to find out who winners are and look out for a surprise guest! #afdbam2016 ,0,,,,,
may 26-27: want to find out more about the bank's work with #africa's civil society? participate in #csoforumlusaka! ,0,,,,,
rt @unesco_bw: .@kofiannan speaking now at @afdb_group high level session on #africa’s #energy   #afdbam2016 #sdg7 ,0,,,,,
"may 26,,,0,,,
"rt @emmanueldogbevi: about 600,,,0,,,
rt @eca_lopes: #africa can leapfrog into clean energy solutions - @climatethink @mrfcj #afdbam2016,0,,,,,
"rt @africaprogress: it's unacceptable that 621m #africans live without electricity,,0,,,,
"watch live: ""africa's #energy: what's the new deal'? >   #afdbam2016 #africa ",0,,,,,
happy #africaday! share photos of yourself in your best traditional dress using #afdbam2016 and we might just rt it! ,0,,,,,
watch the high level panel on 'africa's #energy: what's the new deal?' via live stream here >  … #afdbam2016 #africa,0,,,,,
"rt @stephen_yeboah: .@africaprogress report has inspired @afdb_group ambition on #energy in #africa,,0,,,,
rt @afdb_dominic: .@nickhurdmp from @dfid_uk & kofi annan are key speakers at the #africa #energy event @afdb_group @afdbzambia2016 ,0,,,,,
rt @ashishjthakkar: so excited to have officially announced the partnership of @maragrp @generalelectric & amc for africa infrastructure ht…,0,,,,,
rt @africaprogress: live streaming session on #africa’s energy. watch it here:  #afdbam2016 ,0,,,,,
who's who at #afdbam2016? @akin_adesina @maryrobinson01 @noiweala @profosinbajo @paulkagame @ashishjthakkar & more ,0,,,,,
now: africa's #energy - what's the new deal? how best can we enable growth in energy entrepreneurs? #afdbam2016 ,0,,,,,
"tomorrow: what's the role of #africa's civil society in energy,,,0,,,
#africa’s climate moment: can young entrepreneurs shape a new future?join us tomorrow! #afdbfiresidechat #afdbam2016 ,0,,,,,
"may 26-27: have ideas on improving energy,,0,,,,
"rt @africaprogress: our exec. director @carolinekende on a panel on #climatechange today,,0,,,,
.@ashishjthakkar's message for young #africa|n entrepreneurs on new @maragrp - @ge_africa partnership #afdbam2016 ,0,,,,,
now: @ashishjthakkar announces power infrastructure partnership b/n @maragrp @ge_africa. #afdbam2016 ,0,,,,,
"""we are very comfortable with the risks here"" - @generalelectric representative on new infrastructure partnership for #africa #afdbam2016",0,,,,,
"""we need more global organizations to create partnerships with #africa|n businesses"" - @ashishjthakkar #afdbam2016 ",0,,,,,
"what interests investors about afdb?,,,,,,
,,,,,,
- aaa rating,,,,,,
- solid reputation ,,,,,,
- quality execution ,,,,,,
- high performance,,,,,,
- devt mandate #afdbam2016",0,,,,,
"""you have in the afdb,,0,,,,
afdb president @akin_adesina has committed to tripling green finance by $5billion each year until 2020. #afdbam2016,1,,,,,
"afdb's green bond framework has projects in south africa,,,,0,,
the number of african countries signing up for afdb bonds is increasing. currently 13 says vp boamah #afdbam2016,0,,,,,
"what interests investors about afdb?,,,,,,
,,,,,,
- aaa rating,,,,,,
- solid reputation ,,,,,,
- quality executive ,,,,,,
- high performance,,,,,,
- devt mandate #afdbam2016",0,,,,,
"""six countries which could not receive afdb financing can now do so"" - treasurer on increased funding & commitments #afdbam2016",1,,,,,
"""we are continuously innovating as we should,,0,,,,
afdb's new financial and risk mitigation instruments include partial guarantees for political risk. #afdbam2016 ,0,,,,,
the africa50 fund is geared at bridging africa's infrastructure gap. find out more > ,0,,,,,
"""an additional $1billion will be made available to low income countries over the next few years"" #afdbam2016 #africa ",1,,,,,
"""interest rates are at an all-time low...the bank raised revenue of $2.9billion"" - charles boamah,,1,,,,
"know the #high5s?,,,,,,
,,,,,,
light up & power,,,,,,
,,,,,,
#afdbam2016 ",0,,,,,
"with the #high5s,,,,,,
 #afdbam2016 ",0,,,,,
"we want africa's growth to be strong,,0,,,,
"""only 21% of #africa's average growth of 4% in past decade is explained by commodity prices boom."" - afdb treasurer #afdbam2016",1,,,,,
"""gdp for #africa as a whole for 2015 was 2.5% - fastest in the world"" - afdb vp charles boamah #afdbam2016",1,,,,,
now: financial presentation - state of the african economy. venue: victoria falls -marquee iii main hall #afdbam2016 ,0,,,,,
in 30 mins: financial presentation on the state of #africa's economy. stay tuned for updates via #afdbam2016 ,0,,,,,
"next: financial presentation,,0,,,,
may 26: #energy in #africa: what can young entrepreneurs do? share ideas w/ @ashishjthakkar & @akin_adesina! #afdbfiresidechat! #afdbam2016,0,,,,,
"today,,0,,,,
happy #africaday! share your best photos of yourself in traditional dress using #afdbam2016 and we might just rt it! ,0,,,,,
now: find out how affirmative finance action for #women in #africa (afawa) is closing the finance gap! #afdbam2016 ,0,,,,,
"may 26: @akin_adesina & @ashishjthakkar to talk youth role in #africa’s energy,,0,,,,
"today,,0,,,,
"621m africans are w/o electricity,,0,,,,
rt @africaprogress: #africa agenda: @carolinekende with kofi annan & former ghana pres. john kufuor discussing #nutrition at #afdbam2016 ht…,0,,,,,
#afdbam2016 ,0,,,,,
rt @africaprogress: tomorrow is #africaday! what makes you most proud to be african #africadaypride? what's unique about your country? ,0,,,,,
"""as afdb head i commit to holding more forums like this,,0,,,,
"""it's not going to be about degrees - those are labels - it's going to be skills."" - @akin_adesina #afdbam2016 #jobs4youth",0,,,,,
"""the future of #africa can only be emphasized: jobs,,,0,,,
"""we need to explore regional integration in all its complexity - it's not just trade."" - @eca_lopes #afdbam2016 #jobs4youth",0,,,,,
"""make no mistake,,0,,,,
"""it is more likely that your neighbor or colleague in the job place is going to be a robot."" - @akin_adesina #afdbam2016 #jobs4youth",0,,,,,
"q&a: questions on education policy,,,0,,,
"""#ethiopia requires that it's universities produce 70% of graduates in the sciences."" - @eca_lopes on refocusing #afdbam2016 #jobs4youth",0,,,,,
"""who are africa's youth? the majority. we shd simply hv economic transformation policies"" - @eca_lopes #afdbam2016 #jobs4youth",0,,,,,
"""in south east asia they didn't have national youth policies. but in #africa it's very fashionable"" - @eca_lopes #afdbam2016 #jobs4youth",0,,,,,
in absolute terms the no. of #jobs4youth created in #africa is greater than labor market entrants.some progress says @eca_lopes #afdbam2016,0,,,,,
"""we need a new intervention mechanism to develop #africa - support young entrepreneurs to create #jobs4youth"" - @tonyoelumelu #afdbam2016",0,,,,,
"""the @tonyelumelufdn launched its entrepreneurship programme in 2015 - 20,,,0,,,
"""the way to address #jobs4youth is to look for solutions within & then to work together"" - @tonyoelumelu #afdbam2016 ",0,,,,,
"""i don't want our young people to recite shakesphere. i want them to know how to build bridges."" - @mo_ibrahimfdn #jobs4youth #afdbam2016",0,,,,,
"""who is going to build africa when we hv lowest rate of engineers? when only 2% of africans study #agriculture"" -@mo_ibrahimfdn #afdbam2016",0,,,,,
the kenyan government is also working with the private sector to provide internships and scale up skills base. #afdbam2016 #jobs4youth,0,,,,,
"""in #kenya 30% of jobs procurement goes to the youth.this is an innovative tool to address #jobs4youth"" - rep,,0,,,,
"""according to the @oecddev,,0,,,,
"""youth unemployment is  a matter of national security for everyone."" - thomas silberhorn #jobs4youth #afdbam2016 ",0,,,,,
#egypt's president abdel fattah el-sisi announced 2016 as year of youth. egypt has a youth unemployment rate of 25%. #jobs4youth #afdbam2016,0,,,,,
"#nigeria is launching a ""teacher corps"" to train youth in teaching,,,,0,,
"we'll also focus on it,,,0,,,
"""the future @mo_ibrahimfdn,,0,,,,
"""the #jobs4youth strategy seeks to create 25mill jobs for #africa's youth. one area is agriculture"" - @akin_adesina #afdbam2016 #jobs4youth",0,,,,,
"""i believe the future of #africa's youth is in a more prosperous and inclusive africa."" - @akin_adesina #afdbam2016 #jobs4youth",0,,,,,
now: jobs for youth in #africa - from demographic dividend to economic dividend. ff #afdbam2016 #jobs4youth. ,0,,,,,
next: #jobs4youth ft. @ukenyatta @profosinbajo @tonyoelumelu @akin_adesina @mo_ibrahimfdn @eca_lopes. #afdbam2016 ,0,,,,,
rt @saanaconsulting: only 2 days before our african trade finance event with @afdb_group in lusaka - join the conversation #afdbam2016 ,0,,,,,
"""even doctors will tell you - take tablets 3x a day. but only after food. that means #agriculture is important."" - @akin_adesina #afdbam2016",0,,,,,
"""who is the new #africa|n farmer? they are young,,,,0,,
"""we've got to change the curricula. we've got to make sure research is applicable to real problems"" - @akin_adesina #afdbam2016",0,,,,,
"""when we talk about research let's talk about #research that has impact,,0,,,,
"research in #africa is terribly under-funded. that needs to change,,0,,,,
"over the next few years,,,0,,,
president adesina shares afdb’s new transformation agenda at #afdbam2016 opening ceremony  ,0,,,,,
"""in 2012,,0,,,,
"""we need to have clusters so we work together by product and by region"" - moneim on transforming agriculture in #africa. #afdbam2016",0,,,,,
"""we can't say that in order to help farmers we need to buy their land."" - ms. moneim on feeding africa #afdbam2016 ",0,,,,,
"""#agriculture is a business. the richest people in the world are farmers. why are they the poorest in #africa?"" - @akin_adesina #afdbam2016",0,,,,,
"""what we need to do: raise #agriculture productivity,,,,0,,
"""today $53m stunted children are in africa. when u are stunted,,0,,,,
"""the afdb is launching a $3billion support facility for african women - in business,,,1,,,
"""if you get ""women"" right,,0,,,,
"""if there’s anywhere that africa can diversify into,,,0,,,
"""it's time to take a different view to #agriculture. look at agric as a business - an opportunity to diversify,,0,,,,
"""#agriculture is central to macroeconomics - if you produce a lot of food,,0,,,,
"feed africa's ""enable youth"" initiative seeks to introduce & incubate young africans into #agribusiness #afdbam2016 ",0,,,,,
"""yesterday #madagascar signed up to the enable youth initiative - we have 29 other countries signing up"" - director ojukwu #afdbam2016",0,,,,,
"""we're at the bottom of the agric value chain because we are not adding value"" - chiji ojukwu,,0,,,,
"""country level transformation in agriculture is happening,,0,,,,
"follow the ""feed africa"" discussion via livestream >  #afdbam2016",0,,,,,
now: the path to agricultural transformation in africa ft @akin_adesina @ifadnews @faonews @kasujja #afdbam2016 ,0,,,,,
next: what's the afdb's vision and goals for agricultural transformation? find out in the next session! #afdbam2016 ,0,,,,,
"catch the ""path to universal access to energy in africa by 2025"" session w/ @akin_adesina @ukenyatta @paulkagame on @cnbcafrica! #afdbam2016",0,,,,,
"""i am utterly confident that with the kind of political we have we will get there."" - @akin_adesina #afdbam2016",0,,,,,
"""only 16% of africans are connected to any form of power source. there is a huge potential"" - @ukenyatta on filling the gap #afdbam2016",0,,,,,
"""the afdb is putting up a fund with $5billion specifically to incubate ideas from young africans"" - @akin_adesina #afdbam2016",1,,,,,
the jobs for africa's youth initiative seeks to create 5 million jobs for african youth within the next 10 years - @akin_adesina #afdbam2016,0,,,,,
"we need to build #africa's knowledge capacity for the future through initiatives like @nexteinsteinfor,,0,,,,
"""the issue is outages. let's not deviate - we need to improve our central infrastructure,,0,,,,
q&a session: should we allow private companies to create their own power generation plants? #afdbam2016 ,0,,,,,
"""what #africa needs is an #energy boost - a mix of options. pragmatism,,0,,,,
"in fact,,0,,,,
"""even insects move from the darkness to the light. we're simply tired of not having electricity."" - @akin_adesina #afdbam2016",0,,,,,
"""i'm all for the environment,,0,,,,
"""the big question: can we utilize these 'clean' technologies and still have affordable,,0,,,,
"""africa can't develop from what it doesn't have. it has to develop from what it has.we can't develop w/o energy"" - @akin_adesina #afdbam2016",0,,,,,
"the big elephant in the room is coal. today,,,0,,,
"""i firmly believe that the money to close energy gap is in africa today.illicit flows alone account for $60bill"" - @akin_adesina #afdbam2016",0,,,,,
"“let's continue having our problems but let’s allow our citizens to have their electricity"" – @paulkagame on juggling priorities #afdbam2016",0,,,,,
"""we need to focus on #energy like we are doing in kenya. we’re not going to industrialise if we don’t have power."" - @ukenyatta #afdbam2016",0,,,,,
"#didyouknow: currently,,1,,,,
"""reforming utilities is one thing the afdb,,,0,,,
"""the more #energy we generate,,0,,,,
"""today we have one of the biggest wind farms being developed in #kenya by the private sector""- @ukenyatta on private sector role #afdbam2016",0,,,,,
"""we’ve got to realize that #energy is a commodity like any other – exchangeable,,0,,,,
"""we established a proper regulatory body for transparency so people know what to expect."" - #kenya|n president @ukenyatta #afdbam2016",0,,,,,
"""30% of our current power generation is by the private sector.""- @ukenyatta on reforming utilities within #kenya's energy sector #afdbam2016",0,,,,,
now: presidents @paulkagame @ukenyatta @akin_adesina discussing universal access to #energy in #africa. #afdbam2016 ,0,,,,,
"""nobody lights a house with potential. nobody powers an industry with potential. we’ve got to work to do it."" - @akin_adesina #afdbam2016",0,,,,,
"""we have tremendous resources that can enable us push renewables over and above the traditional"" - @ukenyatta,,0,,,,
"""we’ve got to solve #africa’s energy situation if we are to solve the climate change issue."" - @akin_adesina #afdbam2016",0,,,,,
"""africa’s contribution to emissions is only 2%...it’s time to have climate justice for africa."" - afdb president @akin_adesina #afdbam2016",0,,,,,
"""kenya was ready to sell us power and i was ready to take it – but there was no transmission capacity.” - @paulkagame #afdbam2016",0,,,,,
"""lighting & powering #africa really means industries.we won't be able to achieve that by just off-grid solutions"" - @paulkagame #afdbam2016",0,,,,,
"""the approach for us is making sure we indeed have the right mix"" - he @paulkagame,,0,,,,
#rwanda moved from 7% to 24% for grid power and from  5% to 22% for off grid energy in the last few years. #afdbam2016,0,,,,,
"there is new momentum & we are beginning to move w/ a sense of urgency. it's never too late.- he @paulkagame,,0,,,,
#africa|n leaders make economic case for increased #nutrition investments >  #afdbam2016 ,0,,,,,
"audience member: ""climate change is a challenge that provides opportunities for clean energy and industries. let's be proactive"" #afdbam2016",0,,,,,
"""we hv to improve our contracts,,,,0,,
"""we must remain competitive. the first stop is getting better deals for our natural resources"" - rep,,0,,,,
"audience member to #africa|n leaders: ""use your collective voice to insist on climate finance,,,0,,,
"""we must start from what we have,,,0,,,
"""if each country looks only at itself we won't get anywhere. we need to explore a global solution for the continent"" - he deby #afdbam2016",0,,,,,
"""in #tanzania we are reviving our policies,,0,,,,
"""we need 3 things to address energy in africa - finance,,,,,0,
"""the feasibility of projects is best guaranteed when we work together...together we can win."" - rep,,0,,,,
"""we need to take a multi-pronged approach to dealing with our energy and climate change issues"" - rep,,0,,,,
"""#africa is the least contributor to emissions,,0,,,,
"""we think renewable energy,,,0,,,
"""there are challenges,,,0,,,
"protect the environment by promoting use of renewable energy,,0,,,,
"""we must encourage industrial production of solar #energy in africa"" - he idriss deby,,0,,,,
"""99% of our energy is hydro.in 2 years there has been no rainfall - shd we wait until rains come? we need a solution"" - he lungu #afdbam2016",0,,,,,
"""we need to look at a good mix in sources of energy which also address climate change"" - he lungu on #energy vs climate debate afdbam2016",0,,,,,
"""shd priority be increasing access to energy using cheaper,,0,,,,
"""#africa's issue is not switching from carbon to clean #energy,,,0,,,
next: african leaders roundtable on energy & climate change. how can we increase access to millions w/o #energy? ff debate via #afdbam2016.,0,,,,,
happening now #afdbam2016 opening ceremony. follow live:  ,0,,,,,
africa's energy future lies in young entrepreneurs. join @ashishjthakkar @akin_adesina #afdbfiresidechat #afdbam2016 ,0,,,,,
"rt @celestinmonga: interesting factoid: 1% decline in commodity prices only reduces african gdp by 0.2%,,0,,,,
rt @glo_pan: .@billgates welcomes african leaders for nutrition at #afdbam2016 #investinnutrition  ,0,,,,,
rt @ashishjthakkar: looking forward to lusaka... #afdbam2016 @afdb_group @akin_adesina  ,0,,,,,
"africa: economic transformation hinges on unlocking potential of cities,,0,,,,
want to know more about sustainable cities in #africa? take a look at the new #aeo2016  #afdbam2016,0,,,,,
new african economic outlook analyses 54 countries. read the report  #aeo2016 #afdbam2016,0,,,,,
happening now: launch of african economic outlook #aeo2016 at #afdbam2016. tune in live:  ,0,,,,,
"today: tune in live @ 9h gmt+2 for launch of african economic outlook,,0,,,,
"rt @africalegal: alsf management board meeting held at the #afdbam2016. thank you for making it to lusaka,,0,,,,
rt @oecd_centre: tomorrow live from lusaka:launch of the african economic outlook 2016!  #aeo2016 #afdbam2016 ,0,,,,,
#afdb president @akin_adesina arrives in lusaka for annual meetings #afdbam2016  ,0,,,,,
"tune in monday,,,0,,,
"day 1 of #afdbam2016: launch of #aeo2016,,,,0,,
tomorrow at #afdbam2016  ,0,,,,,
tomorrow at #afdbam2016 #ict  ,0,,,,,
all roads lead to #zambia as delegates converge on lusaka for afdb meetings  #afdbam2016 ,0,,,,,
"who's who of #afdbam2016 in lusaka: @akon,,,,,,0
23 may @ 11:30 gmt+2 join @akin_adesina @kofiannan @gatesfoundation @dangotegroup 4 #investinnutrition @ #afdbam2016 ,0,,,,,
how can african countries meet #high5s? #investinnutrition. learn more @ #afdbam2016 #nutrition event ,0,,,,,
"rt @tedxlusaka: john kufour believes @afdb_group ""grey matter infrastructure"" idea pivotal to shaping #africa development #tedxlusaka #then…",0,,,,,
happening now: #tedxlusaka. follow live:  @tedxlusaka #thenextchapter #afdbam2016 ,0,,,,,
#afdbam2016 kicks off tomorrow with @tedxlusaka. tune in live at 2pm gmt+2.   #thenextchapter,0,,,,,
"@xahraddin_a it looks like you have a contact. have you tried contacting the director,,,0,,,
transforming #africa’s demographic burst into a demographic dividend  #jobs #youth ,0,,,,,
"#afdbam2016 for full coverage of @tedxlusaka,,0,,,,
#afdbam2016  ,0,,,,,
#afdb champions #energy access and #jobs for #youth at the @wef on #africa  #af2016 @davos,0,,,,,
afdb approves usd 120 million line of credit to #tanzania’s crdb bank plc ,1,,,,,
high-level delegation from #zimbabwe calls on the afdb on the country’s arrears clearance ,0,,,,,
board approves afdb group’s strategy for the new deal on energy for africa 2016–2025 ,0,,,,,
delegates flock to lusaka ahead of afdb annual meetings #afdbam2016  ,0,,,,,
rt @gorioem: .did you know? 65% or ssa workforce are women #afawa @afdb_group #afdbam2016 loans to women=smart economics ,0,,,,,
"just 2 days,,,0,,,
rt @mocatmu: de-risking infrastructure investments in africa a hot topic of discussions that i have to honor to join #afdbam2016 ,0,,,,,
rt @mocatmu: the challenge is to develop business models for the average #african consumer to have affordable energy #afdbam2016 ,0,,,,,
rt @mocatmu: look forward to discussing financing renewable energy in africa #afdb annual meetings in lusaka 23-27th may ,0,,,,,
rt @evaluationafdb: what progress has been registered in transitioning to green growth in africa? join idev to debate at the #afdbam2016 ht…,0,,,,,
rt @oecd_centre: don't miss the launch of the #african economic outlook 2016 during the #afdbam2016  #aeo2016  ,0,,,,,
"#afdbam2016 kicks off in lusaka on sunday with tedx,,0,,,,
the deadline for online registration for the #afdb annual meetings in lusaka has been extended.  #afdbam2016,0,,,,,
