text,label,,,,,,,,
rt @jatelow: @mercynj3 @radiocitizenfm @kakazema @nashipaimercy16 nashipai welcome back lakini mimi sitakaa mbali vile zema anasema #citize…,0,,,,,,,,
"rt @lowendennis1: #citizenexpress @radiocitizenfm @kakazema @nashipaimercy16 eldy kamkunji nisafiri na bonnywakangemi,,,0,,,,,,
"rt @lowendennis1: #citizenexpress @radiocitizenfm @kakazema @nashipaimercy16 eldy kamkunji nisafiri na bonnywakangemi,,,0,,,,,,
"rt @lowendennis1: #citizenexpress @radiocitizenfm @kakazema @nashipaimercy16 eldy kamkunji nisafiri na bonnywakangemi,,,0,,,,,,
np #mydear ya david baraza  ndani ya @radiocitizenfm ni #citizenexpress ukiwa na @kakazema pamoja na… ,0,,,,,,,,
rt @radiocitizenfm: np #papalolo ya mose fan fan katika #citizenexpress ndani ya @radiocitizenfm ukiwa na @kakazema na @nashipaimercy16 tuk…,0,,,,,,,,
rt @kakazema: np #papalolo ya mose fan fan katika #citizenexpress ndani ya @radiocitizenfm ukiwa na @kakazema na @nashipaimercy16 tukikarib…,0,,,,,,,,
"rt @mutembei1d: #citizenexpress ,,,,,,,,,
@radiocitizenfm ,,,,,,,,,
@nashipaimercy16 ,,,,,,,,,
@kakazema ,,,,,,,,,
@rumadimoureen ,,,,,,,,,
@mercynj3 ,,,,,,,,,
@the_gracey ,,,,,,,,,
@maryann_199076 ,,,,,,,,,
@lo…",0,,,,,,,,
rt @leviwasikhuyu: #citizenexpress  plx play missenge by pierre mountur @nashipaimercy16 @radiocitizenfm @kakasema,0,,,,,,,,
"rt @mutembei1d: #citizenexpress ,,,,,,,,,
@radiocitizenfm ,,,,,,,,,
@kakazema ,,,,,,,,,
@nashipaimercy16 kwa mikono miwili karibu sana nahodha mrembo mercy nashipai 👊…",0,,,,,,,,
rt @kakazema: operation angamiza baridi ndani ya @radiocitizenfm ni #citizenexpress ukiwa na @kakazema pamoja na @nashipaimercy16 hakuna ku…,0,,,,,,,,
rt @radiocitizenfm: operation angamiza baridi ndani ya @radiocitizenfm ni #citizenexpress ukiwa na @kakazema pamoja na @nashipaimercy16 hak…,0,,,,,,,,
rt @radiocitizenfm: josky kiambukuta akiwa na tpok jazz na kitu #aziza ndani ya @radiocitizenfm hakuna kulala ukiwa na @kakazema na @naship…,0,,,,,,,,
rt @kakazema: josky kiambukuta akiwa na tpok jazz na kitu #aziza ndani ya @radiocitizenfm hakuna kulala ukiwa na @kakazema na @nashipaimerc…,0,,,,,,,,
josky kiambukuta akiwa na tpok jazz na kitu #aziza ndani ya @radiocitizenfm hakuna kulala ukiwa na @kakazema na… ,0,,,,,,,,
operation angamiza baridi ndani ya @radiocitizenfm ni #citizenexpress ukiwa na @kakazema pamoja na @nashipaimercy16… ,0,,,,,,,,
rt @eric_obaigwa98: @kakazema @radiocitizenfm @nashipaimercy16 karibu mercy nashpai tuko ngangari hadi majogoo kitu ya uku nyuma kutoka kar…,0,,,,,,,,
rt @mutembei1d: @mercynj3 @radiocitizenfm @kakazema @nashipaimercy16 @ezekielelkana7 @syombuaosiany @rumadimoureen @charleskimkim1 @johnson…,0,,,,,,,,
np #papalolo ya mose fan fan katika #citizenexpress ndani ya @radiocitizenfm ukiwa na @kakazema na @nashipaimercy16… ,0,,,,,,,,
"rt @mutembei1d: #citizenexpress ,,,,,,,,,
@radiocitizenfm ,,,,,,,,,
@kakazema ,,,,,,,,,
@nashipaimercy16 ,,,,,,,,,
@the_gracey ,,,,,,,,,
@rumadimoureen ,,,,,,,,,
@charleskimkim1 greetings na kw…",0,,,,,,,,
rt @martinmunywoki4: @radiocitizenfm @kakazema @nashipaimercy16 now i take this opportunity to welcome you @nashipaimercy16 ndani ya mpango…,0,,,,,,,,
np #nendasalama ya omar kopa katika #citizenexpress ndani ya @radiocitizenfm ukiwa na @kakazema na @nashipaimercy16… ,0,,,,,,,,
"rt @mercynj3: @radiocitizenfm @kakazema @nashipaimercy16 salamu kwa watu wa karatina,,0,,,,,,,
np #yesido vinny flava na nicah na mr.t katika #citizenexpress ndani ya @radiocitizenfm ukiwa na @kakazema na… ,0,,,,,,,,
rt @maarymaina: @gibsonmaina85 @radiocitizenfm @kakazema @nashipaimercy16 @kakazema #citizenexpress ndaneee,0,,,,,,,,
rt @mercynj3: @radiocitizenfm @kakazema @nashipaimercy16 thika nko ndaani na mpenzi wangu tukikaribisha valentine's in styyyle #citizenexpr…,0,,,,,,,,
np #understanding ya lady jaydee na tid katika #citizenexpress ndani ya @radiocitizenfm ukiwa na @kakazema na… ,0,,,,,,,,
rt @isiolofinest: @radiocitizenfm @kakazema @nashipaimercy16 count me from isiolo texas,0,,,,,,,,
"rt @jastineondiek: @radiocitizenfm @kakazema @nashipaimercy16 #citizenexpress ndani mombasa,,,,0,,,,,
rt @gibsonmaina85: @radiocitizenfm @kakazema @nashipaimercy16 ksbisa ndaaani yake outa njiru-valley,0,,,,,,,,
np #dundamuyesu ya ev.ushindi katika #citizenexpress ndani ya @radiocitizenfm ukiwa na @kakazema na… ,0,,,,,,,,
karibu katika #citizenexpress ndani ya @radiocitizenfm ukiwa na @kakazema na @nashipaimercy16 tukikaribisha siku ya… ,0,,,,,,,,
"lingine linalofanya madame kuachwa na maboyz ni hili la kuwa na mdomo mrefu,,0,,,,,,,
kulipa ni eazzy na eazzypay! ,0,,,,,,,,
wakubaliana na kauli kuwa siku hizi machali wako na madame wengi kupita kiasi kinyume na zama zile?...#goodeveningkenya,0,,,,,,,,
"tutaanza kwa burudabi ya muziki baada ya makala @mbinuzaukulima,,0,,,,,,,
"'suspended' baraza was troublesome at @tuskerfc_club ,,0,,,,,,,
"kila jumatatu ni porojo marathon hadi saa sita,,,0,,,,,,
awamu ni ya tatu ndani ya #driveonreloaded @radiocitizenfm @ogaltina @munaigeneral wkt wa #swalakuu #driveonreloaded #driveonreloaded,0,,,,,,,,
"for warriors,,,,,,,,,
,,,,,,,,,
 ",0,,,,,,,,
awamu ni ya pili ndani ya show kubwa #driveonreloaded @radiocitizenfm @ogaltina @munaigeneral wkt #fumbo karibu #driveonreloaded,0,,,,,,,,
"fumbo mfumbie mjinga :,,,,,,,,,
huwa natatiza watu sana kila pembe ya ulimwengu ,,,0,,,,,,
"#kdfrecruitment ,,,,,,,,,
,,,,,,,,,
kobujoi,,0,,,,,,,
"kenyan duo seek greener pastures in sweden,,,,,,,,,
,,,,,,,,,
 ",0,,,,,,,,
"#kdfrecruitment ,,,,,,,,,
,,,,,,,,,
lamu county,,,,,,,,,
@kdfinfo ",0,,,,,,,,
"ageless situma aims for stars recall,,,,,,,,,
,,,,,,,,,
@tuskerfc_club,,,,,,,,,
@kenya_fkf,,,,,,,,,
 ",0,,,,,,,,
"all nine cs nominees approved by national assembly's appointments committee,,0,,,,,,,
"all nine cs nominees approved by national assembly's appointments committee,,0,,,,,,,
high court orders recount & scrutiny of all votes cast in embakasi east parliamentary race in a petition challengin… ,0,,,,,,,,
#driveonreloaded tayari kwenye anga zako na #tinaogal na #munaigeneral jumatatu yako iko book? ,0,,,,,,,,
"alderweireld’s spurs future unsure after juventus axe,,,,,,,,,
,,,,,,,,,
@spursofficial,,,,,,,,,
@juventusfcen,,,,,,,,,
 ",0,,,,,,,,
#driveonreloaded na @ogaltina na @munaigeneral tayari ndani ya nyumba uko vipi?,0,,,,,,,,
#psvetting ,0,,,,,,,,
#psvetting ,0,,,,,,,,
awamu ni ya kwanza ndani ya show kubwa #driveonreloaded @radiocitizenfm ukiwa na @ogaltina @munaigeneral karibu,0,,,,,,,,
"new episodes are now out!!,,,,,,,,,
,,,,,,,,,
catch @revkathykiuna on  'when a woman loves' and get great relationship and... ",0,,,,,,,,
"thank you for listening to #mambomseto: see you again tomorrow,,,0,,,,,,
"test of endurance as safari rally championship beckons,,,,,,,,,
,,,,,,,,,
 ",0,,,,,,,,
"professionals from turkana county oppose planned re-introduction of the petroleum and mining bill to parliament,,0,,,,,,,
"chespol,,,,,,,,,
,,,,,,,,,
 ",0,,,,,,,,
"rt @rono20bernard: @radiocitizenfm @djflashkenya ,,,,,,,,,
djflash sipanduki bro #mambomseto niko iten home of champions @mzaziwillytuva",0,,,,,,,,
rt @suewakuria: @arnoldo_ke @esther_thathi @lizzyyahweh @mzaziwillytuva @aytanzania @diamondplatnumz @kigwajoan @trizorkeshi @njengaracheal…,0,,,,,,,,
rt @trizorkeshi: @esther_thathi @arnoldo_ke @lizzyyahweh @mzaziwillytuva @aytanzania @diamondplatnumz @suewakuria @kigwajoan @njengaracheal…,0,,,,,,,,
rt @isaacoody: #radiocitizenfm #mambomseto @djflashkenya @mzaziwillytuva naomba unichezee #pleasecallback ya @davidwonderemb,0,,,,,,,,
rt @peternyachoti: @mzaziwillytuva @spicedianaug @radioandweasel @radiocitizenfm #mambomseto frm kisii niko tuned in,0,,,,,,,,
rt @cindypennie1: @mzaziwillytuva @spicedianaug @radioandweasel @radiocitizenfm 😰😰😰😰 #mambomseto,0,,,,,,,,
rt @sifumalilian: @mzaziwillytuva @akotheekenya haha akothee ati anaslay #mambomseto @mzaziwillytuva,0,,,,,,,,
rt @cindypennie1: @mzaziwillytuva @akotheekenya 😂😂😂 nimetoka kusoma post yake duuh waja si twende mseto #mambomseto naskia kuna unlike butt…,0,,,,,,,,
rt @mwendiajosi: eti msichana kama wewe @akotheekenya unajiita msichana #mambomseto naeda ivi nakam,0,,,,,,,,
rt @philip_mukupi: @djflashkenya @radiocitizenfm @elvisnyaruri @emanyikah following #mambomseto,0,,,,,,,,
rt @rono20bernard: @radiocitizenfm @akotheekenya #mambomseto niko iten home of champions @mzaziwillytuva @djflashkenya,0,,,,,,,,
rt @arnoldo_ke: @mzaziwillytuva @akotheekenya umeleta kitu kipya ama  vipi? mpe  @djflashkenya akacheze @msetoea  #mambomseto,0,,,,,,,,
rt @arnoldo_ke: @msetoea watoto baraka @akotheekenya #mambomseto @djflashkenya @mzaziwillytuva @radiocitizenfm,0,,,,,,,,
rt @alema_cornelias: @djflashkenya @radiocitizenfm @elvisnyaruri @emanyikah following frm miritini mbs #mambomseto,0,,,,,,,,
want it by @bebecoolug now playing on #mambomseto : where are you tuned in to the show from? ,0,,,,,,,,
please call back by @davidwonderemb now playing on #mambomseto right here on chemchemi ya ukweli ,0,,,,,,,,
"#mambomseto > ""kitu sitasahau ni kuona venye diamond alikuwa amejituma tukirecord sweet love. ilifanya nijue mziki… ",0,,,,,,,,
"#mambomseto > ""mimi ni msanii,,,0,,,,,,
"#mambomseto > ""nikisema kwamba nina watoto watano na baba watatu sijampa mtu ruhusa ya kunizungumzia vibaya"" -… ",0,,,,,,,,
"rt @bhalo_hassan: @mzaziwillytuva @akotheekenya lodwar ,,,,,,,,,
turkana east nategea,,,,,,,,,
#mambomseto",0,,,,,,,,
we are having a conversation with @akotheekenya live on #mambomseto right here on chemchemi ya ukweli ,0,,,,,,,,
standby for @akotheekenya live on #mambomseto on chemchemi ya ukweli ,0,,,,,,,,
kyuma by @spicedianaug ft @radioandweasel now playing on #mambomseto live @radiocitizenfm ,0,,,,,,,,
standby for kyuma by @spicedianaug ft @radioandweasel the last video the late mowzey radio did before his untimely… ,0,,,,,,,,
rt @arnoldo_ke: @esther_thathi @lizzyyahweh @mzaziwillytuva @aytanzania @diamondplatnumz @suewakuria @kigwajoan @trizorkeshi @njengaracheal…,0,,,,,,,,
"rt @rasbashirwere: @msetoea @djflashkenya nko ndaaaaaanii,,,,,,,,,
as usuaaaaaaaal,,,,,,,,,
#mambomseto",0,,,,,,,,
muhudumu by @aslayisiaka now playing on #mambomseto live on the hottest show. where are you tuned in from?,0,,,,,,,,
rt @chelulebaba: @radiocitizenfm @djflashkenya locked inn #mambomseto,0,,,,,,,,
unakosa raha by @jovialsky254 now playing on #mambomseto : where are you tuned in to the show from?,0,,,,,,,,
rt @esther_thathi: @radiocitizenfm @djflashkenya djjjjjjjj anatesa #mambomseto,0,,,,,,,,
rt @arnoldo_ke: @lola24k @bonusbanque @radiocitizenfm @sanaipei_tande @djflashkenya @mzaziwillytuva @msetoea @arnoldo_ke @cindypennie1 #mam…,0,,,,,,,,
rt @sifumalilian: @radiocitizenfm @aytanzania @diamondplatnumz ukikosa mambo mambo mseto then sijui show gani unasikiliza mambo mseto is do…,0,,,,,,,,
rt @kapedoshem: @chelulebaba @djflashkenya @radiocitizenfm kutoka malikumi nakuru loud sana #mambomseto,0,,,,,,,,
rt @esther_thathi: @lizzyyahweh @mzaziwillytuva @aytanzania @diamondplatnumz @suewakuria @kigwajoan @trizorkeshi @njengaracheal @radiocitiz…,0,,,,,,,,
"awamu ya pili #mambomseto kiko hewani,,0,,,,,,,
rt @arnoldo_ke: #mambomseto 🔥🔥🔥 @cindypennie1 @mwadimepatrick @gilbert07langat @twilfred13 @ngetichlawrence @djflashkenya @mzaziwillytuva @…,0,,,,,,,,
"rt @denniskituyi32: @mzaziwillytuva @djflashkenya,,,,,,,,,
@radiocitizenfm @mzaziwillytuva,,,,,,,,,
@djflashkenya,,,,,,,,,
@radiocitizenfm,,,,,,,,,
#mambomseto nko ndani£%",0,,,,,,,,
rt @mwadimepatrick: round2 #mambomseto amina amina by sanaipei tande kibao kilicho kwenye air wave #radiocitizenfm nishazama hakuna kujiumi…,0,,,,,,,,
"rt @denniskituyi32: @mzaziwillytuva @djflashkenya,,,,,,,,,
@radiocitizenfm @mzaziwillytuva,,,,,,,,,
@djflashkenya,,,,,,,,,
@radiocitizenfm,,,,,,,,,
#mambomseto nko ndani£:",0,,,,,,,,
"rt @denniskituyi32: @mzaziwillytuva @djflashkenya,,,,,,,,,
@radiocitizenfm @mzaziwillytuva,,,,,,,,,
@djflashkenya,,,,,,,,,
@radiocitizenfm,,,,,,,,,
#mambomseto nko ndani!",0,,,,,,,,
"rt @denniskituyi32: @mzaziwillytuva @djflashkenya,,,,,,,,,
@radiocitizenfm @mzaziwillytuva,,,,,,,,,
@djflashkenya,,,,,,,,,
@radiocitizenfm,,,,,,,,,
#mambomseto nko ndani£*",0,,,,,,,,
rt @abrahamlukorito: @radiocitizenfm @aytanzania @diamondplatnumz hia emba ndani mwake #mambomseto,0,,,,,,,,
rt @msafitours84: @radiocitizenfm #mambomseto westlands tax drivers business community na njabini satima sacco well represented,0,,,,,,,,
"rt @migeonguy: #mambomseto @djflashkenya @mzaziwillytuva moto sana,,0,,,,,,,
rt @lizzyyahweh: @mzaziwillytuva @aytanzania @diamondplatnumz #mambomseto  @suewakuria @esther_thathi @kigwajoan @trizorkeshi @njengarachea…,0,,,,,,,,
rt @amosingbernard: @radiocitizenfm  @mzaziwillytuva  @djflashkenya baseline #mambomseto,0,,,,,,,,
rt @arnoldo_ke: @radiocitizenfm @sanaipei_tande alaf kacheze moja ya ray c @djflashkenya @mzaziwillytuva @msetoea #mambomseto,0,,,,,,,,
rt @amosingbernard: @radiocitizenfm @aytanzania @diamondplatnumz ndani ndani #mambomseto,0,,,,,,,,
"rt @mwadimepatrick: kama k ,,,0,,,,,,
"rt @haronkolem: @djflashkenya @radiocitizenfm  tuned in ,,,,,,,,,
#mambomseto",0,,,,,,,,
rt @hezbon_hamisi: @radiocitizenfm @djflashkenya sina budi kusikiliza sabab hapa ndo home kiango say jambo #mambomseto,0,,,,,,,,
rt @cindypennie1: @davistonui @mzaziwillytuva @djflashkenya power of flights #mambomseto,0,,,,,,,,
rt @daniel239mwangi: #mambomseto on fleek,0,,,,,,,,
rt @arnoldo_ke: hio  rhyme imeweza kesho kwa #msetohiphoptuesday leo tupo  locked kwa #mambomseto hatutoki ng'oo! @radiocitizenfm ,0,,,,,,,,
"rt @haronkolem: @mzaziwillytuva @radiocitizenfm ,,,,,,,,,
mzazi drop for me hyo hit ya vivian ft. jose chameleon #mambomseto",0,,,,,,,,
rt @hezbon_hamisi: @mzaziwillytuva @djflashkenya kiango kisii kama kawaida tuva ndo alarm ya saa sita #mambomseto,0,,,,,,,,
"rt @shamromc: @radiocitizenfm @mzaziwillytuva @djflashkenya @emanyikah moi university locked,,,,,,,,,
#mambomseto  #mambomseto ,,,,,,,,,
@radiocitizenfm ,,,,,,,,,
@mz…",0,,,,,,,,
rt @cindypennie1: @willywandiema @mzaziwillytuva @djflashkenya @radiocitizenfm 🔥🔥🔥🔥🔥#mambomseto,0,,,,,,,,
rt @edenchirchir17: @lowendennis1 @radiocitizenfm @mzaziwillytuva @djflashkenya thika well represented #mambomseto #msetoreggaemix show n 🔥…,0,,,,,,,,
rt @dickeyulemsafii: @radiocitizenfm @djflashkenya @mzaziwillytuva mzazi kajoto kameshika mbaya #mambomseto #msetoreggaemix @mzaziwillytuva,0,,,,,,,,
"rt @fredomachoka: thank u bungoma,,0,,,,,,,
rt @nebatmgorgor: @radiocitizenfm @melodysinzore wa lugari mkuyu #mambomseto tuned,0,,,,,,,,
zigoremix by @aytanzania ft @diamondplatnumz now playing on #mambomseto : it's the official ea time ,0,,,,,,,,
rt @edenchirchir17: @eliasmakokha254 @radiocitizenfm @mzaziwillytuva @djflashkenya thika locked #mambomseto #msetoreggaemix show iko yuu,0,,,,,,,,
rt @dickeyulemsafii: @radiocitizenfm @djflashkenya @mzaziwillytuva mtu mkweli huwa mikono yake huwa ni hapa na pale yaani juu chini #mambom…,0,,,,,,,,
rt @edenchirchir17: @eliasmakokha254 @radiocitizenfm @mzaziwillytuva @djflashkenya thika locked #mambomseto #msetoreggaemix show iko yuu #m…,0,,,,,,,,
rt @edenchirchir17: @eliasmakokha254 @radiocitizenfm @mzaziwillytuva @djflashkenya thika locked #mambomseto #msetoreggaemix show iko yuu #m…,0,,,,,,,,
"rt @chrisopiyo18: @radiocitizenfm @mzaziwillytuva from the mashinani states of siaya institute of technology,,0,,,,,,,
rt @edenchirchir17: @eliasmakokha254 @radiocitizenfm @mzaziwillytuva @djflashkenya thika locked #mambomseto #msetoreggaemix show iko yuu #m…,0,,,,,,,,
rt @gilbert07langat: @mzaziwillytuva @djflashkenya @radiocitizenfm kama kawis atukoxi #mambomseto,0,,,,,,,,
rt @ndegedun: #mambomseto,0,,,,,,,,
rt @japhethjakito: @jimmydpsalmist @jibrilblessing @jemutaijulie @itsmainakageni @mercymasika @gloria_muliro @saintpizzy @kubambaradio @rad…,0,,,,,,,,
rt @oumanick6: @mzaziwillytuva @djflashkenya @mzaziwillytuva @djflashkenya @radiocitizenfm #mambomseto nko ndani,0,,,,,,,,
rt @chelulebaba: kutoka olenguruone niko ndani ya #mambomseto hadi mwisho @djflashkenya @radiocitizenfm,0,,,,,,,,
rt @abrahamlukorito: @radiocitizenfm @djflashkenya emba ndani n #mambomseto,0,,,,,,,,
rt @abrahamlukorito: @radiocitizenfm @sanaipei_tande emba ndio #mambomseto,0,,,,,,,,
rt @edenchirchir17: @djflashkenya @radiocitizenfm thika well represented #mambomseto #msetoreggaemix,0,,,,,,,,
rt @hezbon_hamisi: @djflashkenya @radiocitizenfm @mzaziwillytuva listening kiango kisii kenya kimewaka mseto #mambomseto,0,,,,,,,,
rt @djflashkenya: what do you want me to play for you on the first round of #mambomseto : talk to us cc @mzaziwillytuva @emanyikah live on…,0,,,,,,,,
rt @edenchirchir17: @djflashkenya @radiocitizenfm thika well represented #mambomseto #msetoreggaemix earth run red iqwom,0,,,,,,,,
rt @antvirusgrishon: @djflashkenya @radiocitizenfm requestin any song by israel vibration #mambomseto,0,,,,,,,,
rt @edenchirchir17: @djflashkenya @radiocitizenfm thika well represented #mambomseto #msetoreggaemix earth run red iqwom💪✔✔✔✔,0,,,,,,,,
rt @cindypennie1: @chrisopiyo18 @mzaziwillytuva 😂😂😂 #mambomseto,0,,,,,,,,
rt @antvirusgrishon: @djflashkenya @radiocitizenfm @mzaziwillytuva requestin stir up #mambomseto,0,,,,,,,,
"amina by @sanaipei_tande kicks off the second round #mambomseto ,,0,,,,,,,
rt @reywafula2: @djflashkenya @radiocitizenfm tuned inn #mambomseto,0,,,,,,,,
rt @eliasmakokha254: #mambomseto motooo sanaaaa @mzaziwillytuva @djflashkenya @radiocitizenfm 94.5fm locked,0,,,,,,,,
rt @eliasmakokha254: #mambomseto @radiocitizenfm @mzaziwillytuva @djflashkenya kaliiii sana hainaga mfanooo,0,,,,,,,,
rt @gilbert07langat: @mzaziwillytuva @cindypennie1 @radiocitizenfm ebwana mbna safi tu uku mombasani #mambomseto,0,,,,,,,,
rt @eliasmakokha254: #mambomseto @radiocitizenfm @mzaziwillytuva @djflashkenya,0,,,,,,,,
rt @eliasmakokha254: #mambomseto loving the reggae set @djflashkenya @radiocitizenfm @mzaziwillytuva,0,,,,,,,,
rt @gilbert07langat: #mambomseto on 🔥🔥🔥🔥🔥🔥 @mzaziwillytuva @djflashkenya @radiocitizenfm @cindypennie1 mupo hapo mie ndani,0,,,,,,,,
rt @trendinaliake: trend alert: #mambomseto. more trends at  #trndnl ,0,,,,,,,,
rt @msetoea: nyumbani kwa burudani> #mambomseto 12pm-3pm @radiocitizenfm,0,,,,,,,,
rt @gilbert07langat: @mzaziwillytuva @djflashkenya @radiocitizenfm barrrrrrridah huku pwani #mambomseto,0,,,,,,,,
rt @eliasmakokha254: #mambomseto kamaa akiingia kwenye betting na anapataa helaa ina tatizo lipiiii? @mzaziwillytuva @djflashkenya @radioci…,0,,,,,,,,
rt @dickeyulemsafii: @radiocitizenfm @djflashkenya @mzaziwillytuva loving the rythm #mambomseto #msetoreggaemix @mzaziwillytuva,0,,,,,,,,
rt @britishapatrick: @emanyikah @radiocitizenfm #mambomseto,0,,,,,,,,
rt @gilbert07langat: @msetoea @radiocitizenfm hapa ndo home auxio #mambomseto,0,,,,,,,,
rt @eliasmakokha254: #mambomseto @mzaziwillytuva @djflashkenya @radiocitizenfm #reggaemix fireeeeeee,0,,,,,,,,
"rt @reywafula2: @mzaziwillytuva @radiocitizenfm #mambomseto niko inn kiminini,,0,,,,,,,
rt @bometpundit: bomet live and clear.tuko pamoja @mzaziwillytuva  @radiocitizenfm #mambomseto @djflashkenya,0,,,,,,,,
rt @komuebs: mzazi gateway mall syokimau locked #mambomseto,0,,,,,,,,
rt @arnoldo_ke: nko tuned #mambomseto @radiocitizenfm @mzaziwillytuva @djflashkenya ,0,,,,,,,,
the second round #mambomseto is coming back on air. get ready for ea tunes right here on chemchemi ya ukweli with @djflashkenya on the decks,0,,,,,,,,
cs @tunajibu unveils national tourism blueprint 2030 as gov't seeks to increase the number of tourists coming to ke… ,0,,,,,,,,
nyumbani kwa burudani> #mambomseto 12pm-3pm @radiocitizenfm,0,,,,,,,,
meet kenyan betting girls on #msetosalon by @melodysinzore as you enjoy great tunes on #mambomseto @radiocitizenfm ,0,,,,,,,,
rt @djflashkenya: playing your requests now @radiocitizenfm  shoot them up  .. @mzaziwillytuva ,0,,,,,,,,
"sabrina’s debut in winter olympics delayed,,,,,,,,,
,,,,,,,,,
 ",0,,,,,,,,
"#bettinggirls : eti kweli kuna muamko mpya kwamba mabinti pia wamejanjaruka na wanabet sana?!,,,,,,,,,
wasikilize kwenye… ",0,,,,,,,,
meet kenyan betting girls on #msetosalon by @melodysinzore as you enjoy great tunes on #mambomseto @radiocitizenfm ,0,,,,,,,,
the first round #mambomseto now live on air with @mzaziwillytuva @djflashkenya @emanyikah,0,,,,,,,,
"#bettinggirls : eti kweli kuna muamko mpya kwamba mabinti pia wamejanjaruka na wanabet sana?!,,,,,,,,,
wasikilize kwenye… ",0,,,,,,,,
listen and enjoy the number one show #mambomseto now live on air with @mzaziwillytuva @djflashkenya @emanyikah,0,,,,,,,,
where are you tuned in to the show from? it's the first hour #mambomseto live on air with @mzaziwillytuva on the mi… ,0,,,,,,,,
"welcome to the show,,0,,,,,,,
"it's the first hour #mambomseto live on air. right about now @djflashkenya is on the decks with the hottest reggae tunes,,,,,,,,,
,,,,,,,,,
#msetoreggaemix",0,,,,,,,,
enjoy #msetoreggaemix by @djflashkenya on #mambomseto : standby for some hot east african hits and captivating interviews on @radiocitizenfm,0,,,,,,,,
furahia muziki wa reggae kwenye #msetoreggaemix na @djflashkenya awamu ya kwanza kabla ya kuingia afrika mashariki… ,0,,,,,,,,
tune in #mambomseto 12pm-3pm @radiocitizenfm,0,,,,,,,,
"sabrina wanjiku's debut in winter olympics delayed,,,,,,,,,
,,,,,,,,,
 ",0,,,,,,,,
kenya's sabrina wanjiku simader's debut at the winter olympics delayed after her event was postponed due to... ,0,,,,,,,,
"sabrina’s debut in winter olympics delayed,,,,,,,,,
,,,,,,,,,
 ",0,,,,,,,,
kenya's sabrina wanjiku simader's debut at the winter olympics delayed after her event was postponed due to strong… ,0,,,,,,,,
"lamu,,,,,,,,,
,,,,,,,,,
#kdfrecruitment ",0,,,,,,,,
"mazungumzo kwenye #mjadalawakazi,,0,,,,,,,
"everything you need to know about raising a happy and healthy child is now on viusasa.,,,,,,,,,
,,,,,,,,,
watch 'baby and mum'... ",0,,,,,,,,
je ni vyema mtu kumtangulia mkubwa wake kuoa au kuolewa? #mjadalawakazi @jeridahandayi @syombuaosiany sema nasi,0,,,,,,,,
"how fosa scouted leopards in the run up to caf tie,,,,,,,,,
@afcleopards,,,,,,,,,
@caf_online,,,,,,,,,
 ",0,,,,,,,,
"#mjadalawakazi,,,,,,,,,
hamjambo wana #chapakazi?,,,,,,,,,
mimi naitwa tim kutoka nanyuki. nimekuwa tayari kuoa for 3years now lakini… ",0,,,,,,,,
"#mjadalawakazi,,,,,,,,,
hamjambo wana #chapakazi?,,,,,,,,,
mimi naitwa tim kutoka nanyuki. nimekuwa tayari kuoa for 3years now... ",0,,,,,,,,
@matthewshahi source?,0,,,,,,,,
"@matthewshahi @radiomaisha @citizentvkenya @c_nyakundih @ktnnews @ntvkenya but how?,,,,,,,,,
thought this is common sense. b… ",0,,,,,,,,
#np perfect love jah by luciano ndani ya #chapakazi.,0,,,,,,,,
"humble but an acclaimed world star,,,,,,,,,
,,,,,,,,,
@lfc,,,,,,,,,
@roma,,,,,,,,,
,,,,,,,,,
 ",0,,,,,,,,
"mahakama kuu ya busia imeidhinisha ushindi wa gavana sospeter ojaamong,,0,,,,,,,
"busia high court upholds governor sospeter ojaamong's re-election,,0,,,,,,,
busia high court upholds governor sospeter ojaamong's victory for lack of evidence justice kiarie waweru orders pe… ,0,,,,,,,,
"human rights lawyer haron ndubi denies traffic obstruction charges,,,0,,,,,,
"family affair as serena makes long-awaited return,,,,,,,,,
,,,,,,,,,
