text,label,,,,,
rt @itsawuor: information is key. watch the #tradingbell tonight at 9pm @kbcchannel1 for updates on the nairobi stock market. @nsekenya @th…,0,,,,,
"rt @juliegichuru: tonight on #tradingbell,,,,,,
,,,,,,
#repost thetradingbell,,,,,,
・・・,,,,,,
don't… ",0,,,,,
"rt @thetradingbell: don't miss the #tradingbell show tonight,,0,,,,
it's all going down tonight at 9pm on @kbcchannel1. don't miss it. #tradingbell ,0,,,,,
rt @ythera_mwai: a must watch! ,0,,,,,
"on the #tradingbell show tonight,,0,,,,
"on the #tradingbell show tonight,,0,,,,
rt @thetradingbell: .@uchumikenya ceo julius kipngetich reveals the 3 point uchumi turnaround strategy on the #tradingbell show tonight at…,0,,,,,
"this week on the #tradingbell ,,0,,,,
"some 35m shares valued at kes.379m were traded in 1,,,-1,,,
rt @alimohammed7431: @thetradingbell thanks for educative show,0,,,,,
"if you missed last week's edition of the #tradingbell here is the link. kindly watch,,,,,,
",0,,,,,
"rt @nairobibusiness: investment funds are one of the best forms of earning wealth. @cmakenya @nsekenya ,,,,,,
",0,,,,,
"rt @thetradingbell: do you know what the headings of columns on the stock exchange board mean? ,,,,,,
#tradingbell @nsekenya @arimusmedia @obrien…",0,,,,,
"turnover rose to kes.570m from the previous session’s kes.110m,,1,,,,
#jamhuriday2016 to all kenyans who believe in the beauty of their country and the kenyan dream. god bless kenya. ,0,,,,,
"week on week turnover stood at kes.1.8bn from kes.2.78bn posted the previous week,,-1,,,,
@thetradingbell @johnmuinde20 @nyach_ke @arimusmedia @juliegichuru @homeafrika @itsawuor @tolbert_ke @iam_bett @sokoanalyst @kenyanwalstreet,0,,,,,
"rt @thetradingbell: if you missed yesterday's edition of the #tradingbell here is the link. kindly watch,,,,,,
",0,,,,,
rt @okoreesq: @alykhansatchu @danawendo @safaricomltd @strathu @nsekenya @cmakenya @hemingwayske sustainability is becoming a core aspect o…,0,,,,,
rt @p_mwago: i am youth i haven't seen them.. like? @obrienkimani @nsekenya getting info is such a hard thing.. ,0,,,,,
"rt @thetradingbell: till next time,,,,,,
@obrienkimani @arimusmedia @kbcchannel1 ht…",0,,,,,
"rt @kbcchannel1: ""most of our products are under devt,,,0,,,
"rt @kbcchannel1: ""change in home afrika leadership has boosted investor confidence""- home afrika md dan awendo. #tradingbell with @obrienki…",0,,,,,
rt @thetradingbell: the determinant will come at the point of negotiating with strategic investors. this could be between 30 and 40%. -@dan…,0,,,,,
the law capping interest rates has really shrunk credit hence dampening the level of liquidity in the market - @danawendo #tradingbell,0,,,,,
rt @thetradingbell: .@homeafrika was the first company to list at the growth enterprise market segment in 2013. #tradingbell @nsekenya @dan…,0,,,,,
our projects are very young and therefore in the long run when all projects are completed the value will go to the shareholders #tradingbell,0,,,,,
the shareholders who see the long term view of a real estate company have invested more says - dan awendo  @thetradingbell #tradingbell,0,,,,,
rt @thetradingbell: those who see the longterm value have increased their shares despite the @homeafrika shareholder losing paper value. #t…,0,,,,,
the shareholders have lost paper value but savvy investors have continued to keep and increase their shares @homeafrika #tradingbell,0,,,,,
rt @nse_investors: hafr investors have been waiting for these projects to add value to the bottom line since forever 🙄 ,0,,,,,
the board change has significantly increased the credibility value of @homeafrika says @danawendo @obrienkimani @arimusmedia #tradingbell,0,,,,,
"rt @nijengeke: ""home africa is selling nearly 30-40% to raise kes 5b for development."" - @danawendo #tradingbell @kbcchannel1 @nsekenya",0,,,,,
the board and shake up @homeafrika has not dampened shareholders spirit but highlighted the need for change - dan awendo #tradingbell,0,,,,,
rt @thetradingbell: @homeafrika has 3 projects and the money collected will fund these projects. -@danawendo #tradingbell @obrienkimani @ns…,0,,,,,
"@homeafrika has current 3 projects going in migaa golf estate,,0,,,,
home africa is selling nearly 30-40% to raise kes 5b for development says @danawendo #tradingbell,0,,,,,
"rt @thetradingbell: it’s important to note,,0,,,,
rt @thetradingbell: there is a lot of perception involved in terms of how the price is determined. -@danawendo #tradingbell @nsekenya @arim…,0,,,,,
rt @thetradingbell: the size of our balance sheet is much more than the ksh 1.20 represented on the stock exchange today. -@danawendo @obri…,0,,,,,
rt @thetradingbell: so far we are focusing on a strategic investor and we have engaged the pamoja group. @danawendo @homeafrika #tradingbell,0,,,,,
we are currently fundraising to catalyse value much more for the shareholders @johnmuinde20 @itsawuor @arimusmedia #tradingbell,0,,,,,
we have significant land bank value that is much higher than the value showing in the last couple of months #tradingbell,0,,,,,
"rt @thetradingbell: @obrienkimani: when you listed the price of your shares was ksh 12,,0,,,,
"rt @thetradingbell: we have benefited more than we have lost by listing on the gems market. -@danawendo ,,,,,,
#tradingbell @nsekenya @arimusmedi…",0,,,,,
"rt @thetradingbell: .@danawendo,,0,,,,
if you look at the size of our balance sheet is much more than ksh.1.20 that is presented at @nsekenya today says @danawendo #tradingbell,0,,,,,
price valuation is not necessarily a reflection of the value that sits at the balance sheet of a company - @danawendo #tradingbell,0,,,,,
"rt @thetradingbell: welcome to the #tradingbell show,,0,,,,
@homeafrika ceo @danawendo says @homeafrika has benefited more by listing at the gems segment than they have lost #tradingbell @254marketing,0,,,,,
catch up the #tradingbell show on @kbcchannel1 in the next few minutes @arimusmedia @juliegichuru @thetradingbell @iam_bett @homeafrika,0,,,,,
rt @itsawuor: @danawendo ceo @homeafrika on #tradingbell tonight with @obrienkimani. watch @kbcchannel1 at 9pm for more. @iam_bett @nyach_k…,0,,,,,
"join us tonight at 9.00pm on kbc chanel 1 as we speak to mr dan awendo,,,,,,
,,,,,,
mr... ",0,,,,,
#dear2017please bless our investors and put more resources in their hands and open their eyes to possibilities &... ,0,,,,,
#dear2017please bless our investors and put more resources in their hands and open their eyes to possibilities & op… ,0,,,,,
"turnover rose to kes.510m from the previous session’s kes.267m,,1,,,,
rt @obrienkimani: @thetradingbell @nsekenya #tradingbell ,0,,,,,
rt @rookieke: cc @renegade_ke @wallacemuchiri ,0,,,,,
"rt @thetradingbell: which share moved the most? details coming up on the #tradingbell show at 9.00pm with @obrienkimani on @kbcchannel1. ,,,,,,
@…",0,,,,,
no stone will be left unturned tonight as @danawendo ceo @homeafrika tells us the benefits they have enjoy since... ,0,,,,,
no stone will be left unturned tonight as @danawendo ceo @homeafrika tells us the benefits they have enjoy since th… ,0,,,,,
rt @muchekezippie: @nsekenya #tradingbell  cant wait for tonight...🌒,0,,,,,
rt @oduormartino: thanks @safaricomltd @sbskenya @nsekenya #cma 4 bringing us together 2 chart way on executing #sustainableleadership ,0,,,,,
rt @thetradingbell: tonight on the #tradingbell we will be hosting @danawendo ceo @homeafrika . for this and more @kbcchannel1 from 9.00pm.…,0,,,,,
rt @ythera_mwai: looking forward to watching dan awendo ceo of @homeafrika on @thetradingbell tonight on @kbcchannel1 @juliegichuru @nseken…,0,,,,,
"some 7.3m shares valued at kes.267m were traded in 949 deals,,-1,,,,
"turnover rose to kes.514m from the previous session’s kes.404m,,1,,,,
"rt @755db922a724404: @juliegichuru @thetradingbell @nsekenya i like the program,,0,,,,
"rt @juliegichuru: great! tune in to @thetradingbell every thursday at 9.30pm on @kbcchannel1 ,,,,,,
@nsekenya @arimusmedia @obrienkimani 🙏 ",0,,,,,
"the bourse opened the week with a total of 10m shares valued at kes.404m,,-1,,,,
rt @juliegichuru: do watch the engaging business show @thetradingbell featuring @nsekenya ceo geoffrey odundo demystifying the nse 👌 ,0,,,,,
do you have any questions you would like answered during this week's #tradingbell show? ,0,,,,,
"rt @emillyowiti: geoffrey,,0,,,,
rt @richardorengo: @thetradingbell @obrienkimani @kbcchannel1 @nsekenya thanks for bringing home info,0,,,,,
"week on week turnover rose to kes.2.78b from kes.1.89b posted the previous week,,1,,,,
rt @thetradingbell: if you missed the premier #tradingbell show on @kbcchannel1 here is the link  . kindly give us y…,0,,,,,
congratulations geoffrey for winning 12m @sportpesa jackpot. @nsekenya is ready to walk with you  in your... ,0,,,,,
congratulations geoffrey for winning 12m @sportpesa jackpot. @nsekenya is ready to walk with you  in your investmen… ,0,,,,,
rt @misswakoli: really liking @kbcchannel1's deliberate move towards progressive local content. #shapingafricanconversations @philmunyao mi…,0,,,,,
rt @thetradingbell: historical fact: the @nsekenya stated its operations at the exchange bar at the stanley hotel from 1954-1991. #tradingb…,0,,,,,
"rt @quarkzile: @cheyennemoe @nsekenya very much interested ,,0,,,,
rt @johnmuinde20: the #tradingbell is so fresh and entertaining. can't wait for the next episode. good work @nsekenya @arimusmedia @kbcchan…,0,,,,,
rt @thetradingbell: the counters to watch in the coming month are definitely: @kenolkobil and @safaricomltd. #tradingbell @nsekenya @arimus…,0,,,,,
rt @thetradingbell: eric musau shares insights on the market for the ended month of november. @obrienkimani @nsekenya @kbcchannel1 @arimusm…,0,,,,,
rt @cheyennemoe: the nse listing breakfast brings together all potential smes & non smes to have a conversation on topical issues. #trading…,0,,,,,
rt @iam_bett: @g_odundo: alot of people shy off from investing in @nsekenya because they speculate on the outcome #tradingbell @thetradingb…,0,,,,,
rt @trendsetters_ke: @g_odundo: there's been incentives to encourage listings to come to trade and we have seen improvement #tradingbell,0,,,,,
rt @kbcchannel1: odundo:we are running a lot of campaigns to target the youth to come to the market through investment challenge #tradingbe…,0,,,,,
rt @itsawuor: odundo: we are aware there is alot of activity happening in government in terms of parastatal reforms. #tradingbell @nsekenya…,0,,,,,
rt @thetradingbell: @g_odundo: have a dedicated programme around the nse investor challenge to also bring more youth on board.  #tradingbel…,0,,,,,
rt @thetradingbell: shares are the easiest assets to own. #tradingbell @nsekenya @arimusmedia @bd_africa @obrienkimani @g_odundo @kbcchanne…,0,,,,,
"rt @thetradingbell: we have launched an annual conference,,0,,,,
@erickimanthi : some of the counters to watch for in the coming months are @safaricomltd @kenolkobil #tradingbell,0,,,,,
@erickimanthi : the banks had good performance despite the interest capping law @kbcchannel1 @arimusmedia @juliegichuru #tradingbell,0,,,,,
"rt @sultanuhuru: @samcmaina @nsekenya @kbcchannel1 until you have etfs,,0,,,,
"rt @samcmaina: now on @kbcchannel1,,0,,,,
"rt @thetradingbell: welcome to today’s #tradingbell show with @obrienkimani and geoffrey odundo,,0,,,,
rt @empressfionah: the aim of the nse investment challenge is to enhance financial interest targeting people in tertiary institutions. #tra…,0,,,,,
rt @samcmaina: odundo: alot of people shy off from investing in @nsekenya because they speculate on the outcome #tradingbell @kbcchannel1,0,,,,,
"rt @samcmaina: odundo: trading at the @nsekenya is for everyone,,0,,,,
rt @kbcchannel1: odundo: we are focusing on offering more services at @nsekenya to attract more people to trade #tradingbells,0,,,,,
rt @thetradingbell: we (kenya) have a very strong domestic market of institutional investors.- @g_odundo #tradingbell @nsekenya @kbcchannel…,0,,,,,
"rt @samcmaina: eric musau,,,0,,,
rt @samcmaina: geoffrey odundo: we are focusing on offering more services at the @nsekenya to attract more people to trade #tradingbell @kb…,0,,,,,
rt @254marketing: jeff: a lot of corporates want to come to the market but are holding back waiting for the right time. #tradingbell @nseke…,0,,,,,
@g_odundo :this year we launched nse listing breakfast to bring together different players to have a conversation @johnmuinde20 #tradingbell,0,,,,,
@g_odundo : gems market like any new product takes time to build confidence @kbcchannel1 @thetradingbell @iam_bett #tradingbell,0,,,,,
rt @thetradingbell: the aim of the nse investment challenge is to enhance financial interest targeting people in tertiary institutions. #tr…,0,,,,,
jeff: a lot of corporates want to come to the market but are holding back waiting for the right time @thetradingbell #tradingbell,0,,,,,
jeff: the factors that have affected the market @nsekenya this year are more external than internal @arimusmedia @juliegichuru #tradingbell,0,,,,,
odundo: we have had  a lot of reforms in terms of listing process with a lot of incentives towards listing @kbcchannel1 #tradingbell,0,,,,,
the investment challenge @nsekenya  has offered internships and jobs to the winners @kbcchannel1 @arimusmedia @thetradingbell #tradingbell,0,,,,,
"the impact of the investment challenge has been greater with over 10,,0,,,,
odundo: we are running a lot of campaigns to target the youth to come to the market thru the investment challenge @kbcchannel1 #tradingbell,0,,,,,
rt @nyach_ke: glad to have tuned in to get more insights about the capital markets. #tradingbell @kbcchannel1 @nsekenya @tolbert_ke @julieg…,0,,,,,
"rt @thetradingbell: @obrienkimani: @g_odundo,,,0,,,
"rt @thetradingbell: later on eric musau,,0,,,,
"rt @ruthmutegi: if you are looking to invest on the kenyan bourse @nsekenya,,0,,,,
rt @iam_bett: geoffrey odundo: we are focusing on offering more services at the @nsekenya to attract more people to trade. #tradingbell @ns…,0,,,,,
rt @samcmaina: odundo: there's been incentives to encourage listings to come to trade. there has been improvement. @kbcchannel1 #tradingbel…,0,,,,,
"rt @tolbert_ke: tonight on @kbcchannel1,,,0,,,
geoffrey odundo:we are focusing on providing more accessibility through various platforms including online trading platform #tradingbell,0,,,,,
jeff:there is a lot of foreign interest in our markets from the emerging and frontier funds looking for opportunities in africa #tradingbell,0,,,,,
what measures is the @nsekenya putting in place to ensure they bring on board more retail traders? join the conversation on the #tradingbell,0,,,,,
"rt @stanleywabomba: good infrastructure has helped @nsekenya attract foreign investors to the bourse,,0,,,,
"rt @nijengeke: for the first time,,0,,,,
rt @iam_bett: why have there been few listings on @nsekenya in the last 2 years? answers on @kbcchannel1 in 15 minutes #tradingbell @nyach_…,0,,,,,
"rt @samcmaina: the #tradingbell is coming to you on @kbcchannel1 at 9pm,,,0,,,
"rt @samcmaina: tonight on @kbcchannel1,,,0,,,
rt @stanleywabomba: why have there been few listings on @nsekenya in the last two years? answers on @kbcchannel1 in 20 minutes #tradingbell,0,,,,,
"rt @samcmaina: for the first time,,0,,,,
rt @thetradingbell: join @obrienkimani this & every thursday at 9pm on @kbcchannel1 as he captures the events of the trading floor at @nsek…,0,,,,,
rt @obrienkimani: @thetradingbell @nsekenya @kbcchannel1  geoffrey odundo joins me tonight on the trading bell in bid to help us understand…,0,,,,,
"rt @richtvafrica: investors will now be able to lend securities to another party,,0,,,,
"turnover declined to kes.349m from the previous session’s kes.875m,,-1,,,,
rt @stevequest_: @cdsckenya 🙄 ,0,,,,,
rt @bosch_sach: @nsekenya @kbcchannel1 long overdue. but it's never too late.,0,,,,,
rt @hilaryasiimwe: @nsekenya @kcbgroup @nicbankkenya @stanbicke @dailynation @arimusmedia @juliegichuru @useuganda uchumi supermarkets,0,,,,,
"rt @ekwenyeilimah: ""@nsekenya @kcbgroup @nicbankkenya @stanbicke @barclays_kenya @safaricomltd @national_bank @dailynation @arimusmedia @ju…",0,,,,,
rt @sammy_kibet: @centum_inv ,0,,,,,
rt @90dars: @nsekenya @kcbgroup @nicbankkenya @stanbicke @barclays_kenya @safaricomltd @national_bank @dailynation @arimusmedia @juliegichu…,0,,,,,
rt @kimanisworld: worth checking👇 ,0,,,,,
do you have a specific listed company you would like featured during our subsequent shows? talk to us  #tradingbell ,0,,,,,
"starting tonight from 9:00pm at @kbcchannel1,,0,,,,
"starting tonight from 9:00pm at @kbcchannel1,,0,,,,
"rt @thetradingbell: the hottest business show,,,,,,
@…",0,,,,,
"rt @kengenkenya: @nsekenya @energymink you've been quoted in my story ""kengen annual general meeting (agm) held at kasarani "" ",0,,,,,
"rt @thetradingbell: engage mr geoffrey odundo,,,0,,,
rt @kenyanwalstreet: nairobi securities exch to start offering etfs before end year if approved by the regulator  ht…,0,,,,,
"some 36m shares valued at kes.875m were traded in 1,,,1,,,
"rt @georgiendirangu: q: what happens when you have ceos of @nsekenya,,,,,,
,,,,,,
a: thrilling 1 hr on money markets…",0,,,,,
@viral_dodhia @talktotaitan @thetradingbell @kbcchannel1 yes we will.,0,,,,,
rt @viral_dodhia: @talktotaitan @nsekenya @thetradingbell @kbcchannel1 are you going to post the video on youtube?,0,,,,,
rt @talktotaitan: most comprehensive business show @thetradingbell premier from 9pm @kbcchannel1   #tradingbell #blogginginkenya #tribeless…,0,,,,,
rt @johnmuinde20: when it is thursday then you know that the only show that matters is the #tradingbell . i cant wait to watch the first ep…,0,,,,,
rt @omundustrong1: @nsekenya starts a business show dubbed #tradingbell set to premier on @kbcchannel1 today and every thursday from 9pm.#s…,0,,,,,
"some 29m shares valued at kes.549m were traded in 1,,,1,,,
"rt @kaputei: @thetradingbell @nsekenya @kbcchannel1 thanks again,,0,,,,
rt @thetradingbell: the show seeks to educate the mass audience on how securities market operates #tradingbell ,0,,,,,
rt @cynthianimo: interesting @kbcchannel1 all business #tradingbell #nsemediastudios ,0,,,,,
"rt @ythera_mwai: join geoffrey odundo,,0,,,,
join the conversation #tradingbell as the hottest business show premiers on @kbcchannel1 today and every thursday... ,0,,,,,
join the conversation #tradingbell as the hottest business show premiers on @kbcchannel1 today and every thursday f… ,0,,,,,
rt @thetradingbell: join us tonight on @kbcchannel1 from 9pm as we premier the most comprehensive business show #tradingbell ,0,,,,,
"turnover declined to kes.378m from the previous session’s kes.426m,,-1,,,,
rt @umulingak: pensions must contribute to capital markets development @rba_kenya @rse_rwanda @nsekenya @cfa_ea debate how at  #cfaeainvest…,0,,,,,
"turnover rose to kes.426m from the previous session’s kes.294m,,1,,,,
"the bourse opened the week with a total of 16m shares valued at kes.294m,,1,,,,
cfa speaker line up for the inaugural east african investment conference at @crowneplaza hotel in nairobi. ,0,,,,,
"rt @kenyanwalstreet: wednesday,,0,,,,
"turnover declined to kes.2bn from kes.2.6bn posted the previous week,,-1,,,,
rt @aseasecretariat: its now official @flyrwandair is giving 15% discount on return ticket to all #asea16 delegates. don't be left out. reg…,0,,,,,
rt @arimusmedia: market performance is a perception on what the investors are looking at. #tradingbell @nsekenya @coopbankenya @juliegichur…,0,,,,,
rt @arimusmedia: foreign investors now take a keen interest on the blue chip companies due to their  deal sizes. @nsekenya @kbcchannel1 #tr…,0,,,,,
rt @arimusmedia: the @nsekenya market is currently highly dominated by blue chip companies. @kbcchannel1 @juliegichuru #tradingbell,0,,,,,
rt @arimusmedia: samuel gichuhi: foreign investors have also started to troop back in after the usa elections. #tradingbell @nsekenya @juli…,0,,,,,
"rt @arimusmedia: ""the market is on a trough. the market is not going down or up,,0,,,,
rt @juliegichuru: do tune in to @kbcchannel1 now to catch @thetradingbell for comprehensive news & analysis from @nsekenya #tradingbell #ns…,0,,,,,
"rt @thetradingbell: the #tradingbell tv show recording session was such an amazing experience. the analyst,,,0,,,
"rt @arimusmedia: as per the @nsekenya trading floor,,0,,,,
rt @arimusmedia: tune in to @kbcchannel1 tonight at 9pm to find out how the stock market performs live from the @nsekenya trading floor. #t…,0,,,,,
"turnover rose to kes.532m from previous session’s kes.437m,,1,,,,
"turnover rose to kes.437m from the previous session’s kes.246m,,1,,,,
"earlier today: perigeum capital,,0,,,,
"earlier today: perigeum capital,,0,,,,
rt @euty_mathenge: ncci & nse sign an mou to boost liquidity and enhance product innovation in smes and enable listing them them on nse.,0,,,,,
"rt @euty_mathenge: meet experts on summit for executives,,,0,,,
"some 11m shares valued at kes.246m were traded in 1,,,-1,,,
"the bourse opened the week with a total of 16m shares valued at kes.509m,,1,,,,
"the bourse opened the week with a total of 16m shares valued at kes.509m,,,,,,
shares valued at kes.486m posted on friday.",0,,,,,
"week on week turnover declined to kes.2.1bn on a volume of 110m shares,,-1,,,,
"rt @kenyanwalstreet: nairobi securities exchange (@nsekenya) market capitalization,,,,,,
,,,,,,
2003 = ksh 259 billion,,,,,,
,,,,,,
early 2015 = ksh 2.7trillion,,,,,,
,,,,,,
h…",0,,,,,
investing today enables you to live your life without worrying about the future. make the right choices and #growwithnse #faithfriday,0,,,,,
"some 18m shares valued at kes.481m were traded in 1,,,1,,,
"some 21m shares valued at kes.497m were traded in 1,,,-1,,,
"turnover rose to kes.716m from the previous session’s kes.448m,,1,,,,
"rt @nurumugambi: great potential for #greenbonds ,,,,,,
@climatebonds @habilolaka @nsekenya @kenyabankers #sustainablefinance ",0,,,,,
"the bourse opened the week with a total of 19.6m shares valued at kes.448m,,-1,,,,
"week on week turnover stood at kes.2.3bn on a volume of 108m shares,,1,,,,
rt @cioeastafrica: panel discussing e-commerce/mobile commerce @keequitybank @jumiakenya @mode @nsekenya @jambopay @interswitchgrp @cellula…,0,,,,,
rt @nairobilaw_inst: educate your staff on matters cyber security caleb musua @nsekenya #cybercrimeconfke,0,,,,,
rt @modeglobal: its been an interesting panel session at the! #cybercrimeconfke you can still make it for the last sessions. ,0,,,,,
"turnover rose to kes.650m from the previous session’s kes.338m,,1,,,,
"rt @samnkimani: if you're competitor focused,,0,,,,
"some 15m shares valued at kes.338m were traded in 1,,,-1,,,
"is cybercrime affecting your business performance? for more information visit,,0,,,,
"is cybercrime affecting your business performance? for more information visit,,0,,,,
"yesterday's turnover rose to kes.409m from the previous session’s kes.328m,,1,,,,
it is now official that @nsekenya and @kenya_chamber signed an mou to partner in various fronts that will benefit... ,0,,,,,
it is now official that @nsekenya and @kenya_chamber signed an mou to partner in various fronts that will benefit t… ,0,,,,,
"mr matanda,,,0,,,
"mr matanda,,,0,,,
team @nsekenya ready to sign an mou to promote knowledge sharing between @kenya_chamber and @nsekenya  #knccinsemou ,0,,,,,
rt @blissmemories: #october2016 you've been good🙌🙏 @cba_group_ @nsekenya @is__kenya #blissmemories #photobooth ,0,,,,,
"the bourse opened the week with a total of 15m shares valued at kes.328m,,1,,,,
@nsekenya welcomes h.e.@magufulijp on his first visit to kenya for bilateral talks.  #magufuliinkenya ,0,,,,,
rt @arimusmedia: kenya needs to institute a system for public investment management which can accelerate gdp growth. #keulaunch ,0,,,,,
@donkogai @icpak @kenyabankers @roznjino  will be posting the whole list of winners on monday.,0,,,,,
congratulations @barclays_kenya for being the overall winner of #fireawards2016 . congratulations once again. ,0,,,,,
rt @markmasai: backstage goofing #fireawards2016 ,0,,,,,
event promoters handing over a gift to the chief guest of #fireawards2016 at windsor golf and country club. ,0,,,,,
@nsekenya board is well represented at this year's #fireawards2016 ,0,,,,,
rt @globalcompactke: we're honored to be part of the 2016 fire awards 2016 #fireawards2016 ,0,,,,,
this year the #fireawards2016 had 399 entries.,0,,,,,
"kasneb ceo,,0,,,,
a perfect set up for #fireawards2016 as we award the companies that foster transparency and accountability in... ,0,,,,,
a perfect set up for #fireawards2016 as we award the companies that foster transparency and accountability in their… ,0,,,,,
"rt @globalcompactke: mainstream investors are considering  environmental,,0,,,,
rt @globalcompactke: reporting to s/holders transparently & publicly is fundamental for companies committed to sustainability. #fireawards…,0,,,,,
rt @globalcompactke: sustainability reporting helps integrate a company's corporate sustainability further into the business dna #fireaward…,0,,,,,
rt @globalcompactke: disclosures on sustainability performance is a key component of a company's commitment to corporate responsibility #fi…,0,,,,,
"@nsekenya we are ready for #fireawards dinner at windsor golf and country club tonight.,,,,,,
 ",0,,,,,
@twitterkenya verification of @nsekenya account is welcome.,0,,,,,
"some 20m shares valued at kes.283m were traded in 1,,,-1,,,
#dontwait to secure your future when the conditions are right. you just need to begin today #ashareforeveryone,0,,,,,
"@nsekenya ceo @godundo ""the exchange endeavor to challenge ourselves and others in the market to build a resilient,,0,,,,
rt @icpak_kenya: the financial reporting award conference currently underway at safaripark hotel. @nsekenya @cmakenya,0,,,,,
"@fireaward is aimed at promoting integrated reporting through enhancing accountability,,0,,,,
the financial reporting (fire) award is the most prestigious and coveted award in east africa go financial reporting @icpak_kenya @cma,0,,,,,
nse is proud to associate itself with this year's fire award ,0,,,,,
"some 17m shares valued at kes.293m were traded in 1,,,1,,,
kenya airways limited appointment of the chairman of the board:  ,0,,,,,
,0,,,,,
did you know that the least number of shares you buy is 100 shares  of any listed share once you open your cds account? #ashareforeveryone,0,,,,,
"turnover declined to kes.295m from the previous session’s kes.438m,,-1,,,,
rt @aseasecretariat: #asea16 seeks to showcase the economic devt  by african exchanges by positioning african capital markets as engines of…,0,,,,,
book a seat and join your peers during the most prestigious and coveted award in e.a for financial reporting on... ,0,,,,,
book a seat and join your peers during the most prestigious and coveted award in e.a for financial reporting on oct… ,0,,,,,
"the bourse opened the week with a total of 10m shares valued at kes.438m,,-1,,,,
,0,,,,,
atlas african industries limited letter to shareholders.:  ,0,,,,,
#fireawards is an event aimed at promoting financial reporting excellence and foster sound corporate governance... ,0,,,,,
#fireawards is an event aimed at promoting financial reporting excellence and foster sound corporate governance pra… ,0,,,,,
,0,,,,,
rt @johnkamunya: australian and kenyan regulators sign #fintech innovation agreement  @sgfintech @nsekenya great ini…,0,,,,,
"turnover for the 4 day trading week stood at kes.1.1bn on a volume of 57m shares,,-1,,,,
rt @aseasecretariat: does africa exchanges play a critical role in making african capital markets relevant to the real economy? join the co…,0,,,,,
kengen limited audited financial results for the year ended 30th june 2016.:  ,0,,,,,
happy #mashujaaday investors. ,0,,,,,
happy #mashujaaday investors. ,0,,,,,
"turnover rose to kes.262m from the previous session’s kes.140m,,1,,,,
"some 7.7m shares valued at kes.140m were traded in 1,,,-1,,,
eveready east africa limited cautionary announcement.:  ,0,,,,,
rt @lynnmukhongo: @cpf_kenya is proud to be associated with you! #nsecharitytradingday ,0,,,,,
"the bourse opened the week with a total of 11m shares valued at kes.235m,,-1,,,,
atlas african industries limited resignation of nominated adviser.:  ,0,,,,,
rt @officialjmbugua: @nsekenya it was an absolute pleasure! thanks for the invite and for using the day to highlight issues around conserva…,0,,,,,
2016 nse charity trading day press release:  ,0,,,,,
"rt @nsekenya: @nsekenya takes the earliest opportunity to thank our sponsors,,,0,,,
"@nsekenya takes the earliest opportunity to thank our sponsors,,,0,,,
rt @ste_kenya: elephant fun facts 2: did you know the elie herd is led by a matriarch? #nsecharitytradingday #savetheelephants @nsekenya ht…,0,,,,,
rt @officialjmbugua: so glad to have played a role in contributing towards save the elephants conservancy. thank u @nsekenya for a fun day!…,0,,,,,
rt @nyach_ke: illicit trade of elephant tusks is creating a crisis in kenya. @nsekenya is making a difference on #nsecharitytradingday to #…,0,,,,,
"rt @asa_talent: just announced: 5.8 mil shillings raised for @ste_kenya from today's #nsecharitytradingday,,0,,,,
rt @arimusmedia: the team of media personalities and celebrities who took part in trading to raise money for elephant conservation. #nsecha…,0,,,,,
"week on week turnover rose to kes.2.8bn on a volume of 118m shares,,1,,,,
"rt @nyach_ke: .@juliegichuru & @kobikihara having light moments. #nsecharitytradingday @nsekenya ,,,,,,
,,,,,,
📷 @tintseh_ ",0,,,,,
rt @okitaben: about 14000 elephants in tsavo #nsecharitytradingday @ste_kenya @kwskenya @nsekenya,0,,,,,
"rt @carolinemutoko: @juliegichuru @ramah_nyang and abbie ,,,,,,
the winning traders #nsecharitytradingday ,,,,,,
@nsekenya ",0,,,,,
rt @ste_kenya: abby agina has made the highest trade so far at the @nsekenya #nsecharitytradingday to #savetheelephants ,0,,,,,
#nsecharitytradingday is a great initiative to support causes that leave the greatest impact in our society. ,0,,,,,
"jeff odundo,,0,,,,
"jeff odundo,,0,,,,
"jeff odundo,,0,,,,
"jeff odundo,,0,,,,
@carolinemutoko during her keynote address during #nsecharitytradingday #savetheelephant. ,0,,,,,
we @ste_kenya  are very to be here and to tell you have a chance to see this animals in samburu... ,0,,,,,
we @ste_kenya  are very to be here and to tell you have a chance to see this animals in samburu… ,0,,,,,
rt @parapetcleaning: we see you @carolinemutoko and we love the minnie mouse ears as well 👌 #nsecharitytradingday ,0,,,,,
rt @lifebuoysoap: thank you @carolinemutoko for your support in raising awareness on healthy handwashing habits! high5! ,0,,,,,
rt @juliegichuru: so much fun today trading at this year's #nsecharitytradingday which is focusing on elephant conservation and the... ,0,,,,,
"rt @carolinemutoko: please support the elephants.,,,,,,
go to mpesa paybill 733 333 & donate.,,,,,,
acct. nse charity trading,,,,,,
#nsecharitytradingday ,,,,,,
@n…",0,,,,,
rt @priskkenya: join prisk members l-jay maasai & kenzo at the #nsecharitytradingday as they trade shares to help #savetheelephants #repres…,0,,,,,
rt @ste_kenya: @ste_kenya ceo dr. iain douglas-hamilton (left) and @nsekenya ceo geoffrey odundo (right) at the #nsecharitytradingday to #s…,0,,,,,
team #savetheelephants excited about  #nsecharitytradingday . we can make a difference in our generation by doing... ,0,,,,,
