text,label,,
seven arrested in #egypt after raising rainbow flag at concert ,0,,
"#zimbabwe pastor on trial for subversion,,0,
investors wary as #tanzania moves to assert more control over mines ,0,,
afreximbank lead arranger for $1.8 billion #zimbabwe arrears loan: state paper ,0,,
ivory coast accepts tribunal ruling in border dispute with ghana ,0,,
nigeria says its oil output remains below agreed opec cap ,0,,
african markets - factors to watch on sep 22 ,0,,
diary-emerging markets economic events to nov 21 ,0,,
update 1-suspected separatist bomb wounds 3 police in cameroon's anglophone region ,0,,
ivory coast weather mostly good as cocoa harvest starts ,0,,
"zimbabwe pastor on trial for subversion,,0,
ivory coast accepts tribunal ruling in border dispute with ghana  ,0,,
"rwandan growth slows,,0,
investors wary as tanzania moves to assert more control over mines ,0,,
"tullow shares rise on ghana,,0,
s.african finance ministry denies seeking pensions cash to help state firms ,0,,
u.s. air strikes kill 17 islamic state militants in libya -u.s. military  ,-1,,
three u.n. soldiers killed in northern mali explosion -peacekeeping mission  ,0,,
zimbabwean activist pastor arrested for criticising mugabe government  ,0,,
"w. africa crude-exports on track to slip in nov,,0,
african markets - factors to watch on sep 21 ,0,,
diary-emerging markets economic events to nov 21 ,0,,
nigeria's investor fx market liquidity down as banks fail to match bids -traders ,0,,
nigeria's forte oil puts 20 bln naira share sale on hold ,0,,
refile-african markets - factors to watch on sep 20 ,0,,
nigerian air force deploys aircraft to restive southeast ,0,,
health workers race to contain cholera outbreak in northeast nigeria ,0,,
#congo president says whoever killed u.n. experts will be punished: ,0,,
no violation of ivorian rights in #ghana border dispute - tribunal: ,0,,
refugees reaching #zambia accuse drc troops of killing civilians -u.n: ,0,,
nigeria's president buhari tells u.n. general assembly that myanmar crisis is 'very reminiscent of what happened in… ,0,,
african markets - factors to watch on sep 19 ,0,,
diary-emerging markets economic events to nov 21 ,0,,
u.s. lawmaker wants north korea out of the u.n. ,0,,
south africa's democratic alliance to review kpmg contracts ,0,,
#southafrica's finance minister calls for criminal probe into #kpmg ,0,,
#kenya not at risk of constitutional crisis ahead of election re-run: top legal official ,0,,
south african minister calls for anc to discipline zuma:  report ,0,,
#southafrica's gigaba calls for criminal probe into #kpmg ,0,,
"chelsea's abraham denies switching allegiance to #nigeria,,0,
#southafrica's business lobby group suspends #kpmg over gupta scandal ,0,,
"anti-zuma mp quits south africa's ""corrupt"" anc ",0,,
#kenya airways asks state to help it with growing competition ,0,,
  concerned about kpmg chairman meets former finance minister ,0,,
suspected separatist bomb wounds 3 police in #cameroon's anglophone region ,0,,
"#guinea rioters burn down police buildings in mining town,,0,
"who plans global war on cholera as yemen caseload nears 700,,0,
" central bank concerned about ""regrettable"" #kpmg practices ",0,,
#kenya election board: presidential re-run to be held on october 26  ,0,,
"s.african  keeps key rate at 6.75 pct,,0,
"as congo refugees pour over border,,0,
"poll: #ghana to cut interest rates in september,,0,
"kenyan president says supreme court election ruling was ""coup""  #kenya ,,,
 ",0,,
"protests,,0,
#kenya president criticises supreme court ruling in televised speech ,0,,
"#tanzania orders wall built around tanzanite mines,,0,
africa to get state-of-art hiv drugs for $75 a year ,0,,
south african court rejects oakbay bid to stop bank from closing its accounts: enca tv ,0,,
#namibia's economy contracts 1.7 percent in second-quarter ,0,,
"as #congo refugees pour over border,,0,
kpmg south africa ceo wants independent probe into firm ,0,,
#zimbabwe to pay $1.8 billion in foreign arrears only when economy is stronger: finance minister ,1,,
"a #southsudan vote would heap disaster upon catastrophe,,0,
"#togo security forces clash with protesters in north,,0,
update 1-chibok mediator wins un prize for educating victims of nigeria's boko haram ,0,,
biafra separatists sponsored by nigerian government's opponents -minister ,0,,
chibok mediator wins un prize for educating victims of nigeria's boko haram ,0,,
african markets - factors to watch on sep 18 ,0,,
#kenya supreme court criticises election board in verdict on polls ,0,,
"#tanzania president orders wall built around tanzanite mines,,0,
south africa's sasol to write off $900 mln from 2008 empowerment deal ,0,,
south africa issues $2.5 billion in foreign currency bonds ,1,,
nigerian fashion magazine stirs debate about men in skirts ,0,,
why south africa can cut rates this week ,0,,
#austria checking indications 9 foreigners abducted in #libya in 2015 are dead ,0,,
"#tanzania shuts down another ""days numbered"" newspaper ",0,,
nine elephants accidentally electrocuted in #botswana ,0,,
central african president pleads to u.n.: don't forget us ,0,,
"at least 10 dead,,0,
"#tanzania shuts down another ""days numbered"" newspaper ",0,,
#mozambique hopes to raise $500 mln for renewable energy projects ,0,,
#southafrica's sasol to write off $900 mln from 2008 empowerment deal ,0,,
#kenya tightens security as country waits for supreme court verdict ,0,,
central african president pleads to u.n.: don't forget us ,0,,
togolese to vote on presidential term limits after parliament impasse ,0,,
"clean cooking push suffers from ""shocking"" lack of funding ",0,,
diary-emerging markets economic events to nov 21 ,0,,
diary-emerging markets economic events to nov 21 ,0,,
kenyan police fire teargas at supreme court protesters #kenya ,0,,
brief-s&p says federal republic of nigeria ratings affirmed at 'b/b' outlook stable ,0,,
#sudan's bashir visits darfur ahead of u.s. sanctions decision ,0,,
#southafrica's hulisani drops #kpmg due to reputational risk ,0,,
kenyan police fire teargas at supreme court protesters  #kenya ,0,,
fighting kills at least 25 in oil region of #southsudan ,0,,
"#zimbabwe's tsvangirai ""out of danger"" in south african hospital ",0,,
south africa's court to hear state's appeal against pistorius in november ,0,,
#southafrica's sasfin to drop #kpmg as an auditor  ,0,,
world bank cuts #southafrica's 2017 growth forecast ,0,,
rescued migrants say lucky to dodge libyan coastal clampdown ,0,,
#uganda police arrest youths who oppose fresh term for ruler in power since 1986 ,0,,
u.n. peacekeepers pressed to do more with less as further cuts loom ,0,,
#southafrica's court to hear state's appeal against #pistorius in november ,0,,
update 1-south africa's ppc sees higher offer from fairfax ,0,,
african markets - factors to watch on sept. 15 ,0,,
"week of clashes in eastern #ethiopia kill 50,,,0
"locked in power struggle,,0,
diary-emerging markets economic events to nov 21 ,0,,
international passengers lift south african airport operator's profits ,0,,
#kpmg south africa under fire for withdrawing tax agency report  ,0,,
"three suicide bombers kill 12 in #nigeria,,0,
#uganda police arrest youths who oppose fresh term for ruler in power since 1986 ,0,,
#kenya central bank holds benchmark lending rate at 10.0 pct ,0,,
"south africa's implats in talks that could lead to 2,,0,
#malawi ministers to testify against cabinet colleague in maize graft trial ,0,,
french it firm says its technology won't be ready for oct 17 re-run of #kenya poll ,0,,
nigeria cocoa output seen rebounding in 2017/18 ,0,,
south african lawmakers to question kpmg over tax report ,0,,
#southafrica's ruling party wants #kpmg held to account for unethical conduct ,0,,
#kenya's nakumatt supermarkets to merge with local rival tuskys ,0,,
"locked in power struggle,,0,
#southafrica tax service to take legal action against #kpmg  ,0,,
chibok mediator wins un prize for educating victims of #nigeria's boko haram ,0,,
#biafra separatists sponsored by nigerian government's opponents: minister  #nigeria   ,0,,
nine killed in fighting between different branches of somali government forces: police ,0,,
"week of clashes in eastern #ethiopia kill 50,,,0
"w. africa crude-angolan trade slows,,0,
african markets - factors to watch on sept. 14 ,0,,
diary-emerging markets economic events to nov 21 ,0,,
nigeria's oil production at 1.6 mln bpd excluding condensates -minister ,0,,
egypt's finance ministry seeks approval of two eurobond issuances -sources ,0,,
egypt plans more eurobond issues in coming months ,0,,
"libyan coastguards turn back more than 1,,0,
nine killed in fighting between different branches of somali government forces -police ,0,,
girl strapped with bomb kills 5 in cameroon mosque ,0,,
african markets - factors to watch on sept. 13 ,0,,
"under eu attack,,0,
"biafra separatists,,0,
at least 30 burundian refugees die in clashes with congolese security forces ,0,,
ruthless #all blacks thrash south africa in rugby championship  ,0,,
"zimbabwe's tsvangirai ill after meeting,,0,
somali book fair offers respite from bombs  ,0,,
congo security forces kill at least 18 burundian refugees - sources ,0,,
mobile money sent to hundreds of families hit by sierra leone mudslide  ,0,,
tanzania charges officials with economic sabotage over seized diamonds  ,0,,
nigeria's buhari to pass through london after u.n. general assembly trip  ,0,,
w. africa crude-grades steady but some offers seen as high ,0,,
referral challenge hits bid to contain cholera in nigeria's northeast ,0,,
african markets - factors to watch on sept. 12 ,0,,
diary-emerging markets economic events to nov 21 ,0,,
#kpmg's south africa bosses quit over gupta scandal ,0,,
anglogold ashanti in talks to sell kopanang mine in south africa ,0,,
#kpmg #southafrica shakes out top management over #gupta scandal ,0,,
#guinea bauxite miner smb says operations blocked by riots ,0,,
"zambian president urges unity as govt,,0,
global hunger rises for first time in decade: u.n. agencies ,0,,
britain backs libyan plans to work towards elections next year ,0,,
lawyer assisting in murdered italian student investigation detained in egypt ,0,,
#kpmg south africa clears out top leadership over #gupta scandal ,0,,
#kpmg south africa  ceo trevor  hoole has left  the company: spokesman ,0,,
#kenya cuts 2017 economic growth forecast to 5.5 pct ,0,,
#southafrica's pension fund chief says allegations he misused funds are spurious ,0,,
huawei changes tack in #kenya with cheaper smart phones to boost market share ,0,,
un investigating leaked sex abuse complaints in central african republic ,0,,
nigeria's oando holds shareholder meeting after sec green light ,0,,
nigeria's bad bank not talking to ethiopian airlines over arik ,0,,
w. africa crude-october cargoes clearing steadily ,0,,
south african opposition calls for mckinsey to appear at parliament inquiry ,0,,
"eu: spot checks show confusion,,0,
nigeria reforms capital importation to attract foreign investors ,0,,
#southafrica denies report it plans to sack head of $150 bln state pension fund ,0,,
socgen launches digital wallet to double sub-saharan africa customer base ,0,,
"eu sticks to #libya strategy on migrants,,0,
region must do more to pressure #southsudan leaders to end conflict: us diplomat ,0,,
#nigeria starts sale of 100 bln naira debut sovereign sukuk ,1,,
#southafrica mining minister will not say contested charter is law: chamber of mines ,0,,
is your chocolate bar fuelling deforestation in west africa? ,0,,
in the weeds: how top official got tangled in nigerian aid scandal #nigeria ,0,,
fitch could stabilise #kenya's rating if election re-run goes smoothly ,0,,
three more cars torched in south african taxi war ,0,,
nigeria's dangote approaches south africa's ppc about takeover deal ,0,,
#angola's opposition loses appeal to annul election result ,0,,
"guinean forces kill 1,,0,
south african airways says won't cut internal routes in cost-reduction plan ,0,,
girl strapped with bomb kills 5 in #cameroon mosque ,0,,
factbox-the main players in music streaming ,0,,
insight-david v goliath: deezer seeks musical edge on spotify ,0,,
nigeria's shoreline energy signs $300 mln gas deal with shell ,1,,
african markets - factors to watch on sept. 11 ,0,,
u.s. says air strikes in #somalia kill six al shabaab fighters ,0,,
"south african court ruling delivers setback to zuma,,0,
#kenya businesses prepare for short-term slowdown amid fresh elections  ,0,,
kenyan police fire tear gas after women attacked at election meeting  #kenya  ,0,,
"five militants,,,0
south africa misses tax revenue forecast in q1:  minister ,0,,
south africa's treasury plans $760 mln bailout for state airline ,0,,
kenyan police fire tear gas after women attacked at election meeting #kenya ,0,,
"mckinsey ignored staff warnings in south africa gupta scandal,,0,
u.s. supreme court allows broad trump refugee ban ,0,,
zimbabwe alloys hands over half of its mining claims to mugabe govt ,0,,
south africa's loss-making airline to cut fleet in bid to turn fortunes ,0,,
sulphurous fuels flow to west africa as states defer tougher rules ,0,,
pressure on #southafrica's central bank a key credit risk: moody's ,0,,
opposition stays away as kenyatta warns against 'destructive division'  #kenya   ,0,,
"biafra separatists,,0,
"mckinsey ignored staff warnings in #southafrica gupta scandal,,0,
#southafrica expected to cut rates to 6.50 percent on sept. 21 ,1,,
diary-emerging markets economic events to nov 21 ,0,,
press digest- financial times - sept 11 ,0,,
nigeria's buhari urges calm after herdsmen kill 19 in central plateau state ,0,,
war-ravaged #southsudan may scrap expensive oil subsidies ,0,,
"south african court ruling delivers setback to zuma,,0,
diary-emerging markets economic events to nov 21 ,0,,
#southafrica's numsa union demands 15 percent wage hike in coal sector ,0,,
'zulu boy from soweto' becomes first standard bank black ceo ,0,,
rt @alertnet: efforts to contain cholera in refugee camps in ntheast nigeria hampered because suspected cases not being reported ,0,,
#southafrica's standard bank appoints tshabalala as sole ceo   ,0,,
#switzerland widens investigation into gunvor congo republic deal ,0,,
"""just like slaves"": african migrant children face highest risk of abuse: report ",0,,
south african watchdog discussed cenbank mandate with presidency: court papers ,0,,
un rights chief says eu deal on libya migrants falls short ,0,,
african markets - factors to watch on sept. 8 ,0,,
diary-emerging markets economic events to nov 21 ,0,,
south africa in danger of missing 2017 growth target: gigaba ,0,,
"solar grid keeps harvests high,,0,
exclusive - #zimbabwe's grace mugabe says model attacked her with knife ,0,,
nigeria cholera outbreak threatens more than 1 mln people in refugee camps ,0,,
"rt @alertnet: africa is being hit by insufficient aid,,0,
#zambia's economy to grow 4.3 percent this year:  central bank ,0,,
one person killed by car bomb attack in #somalia's capital ,0,,
#zimbabwe's grace mugabe says model attacked her with knife ,0,,
death toll from attack on sinai security convoy rises to 18 egyptian policemen: sources #egypt  ,0,,
"kenyan mp,,0,
#zambia's glencore's unit agrees to pay new higher electricity tariffs ,0,,
rt @alertnet: tanzanian city gets new sewage scheme to curb disease and ocean pollution  @kizmakoye #pollution #chol…,0,,
"al shabaab storms somali border town,,0,
#zimbabwe's grace mugabe says model attacked her with knife ,0,,
"#southafrica ""in danger"" of missing 2017 growth target:  gigaba ",0,,
petra diamonds says export parcel from tanzanian mine blocked #tanzania ,0,,
over 500 dead as #congo cholera epidemic spreads: who ,0,,
"#zambia gdp growth seen rising to 6.1 percent by 2020,,0,
"poverty and state abuse,,,0
sanlam h1 earnings down 19 pct hurt by south africa recession ,0,,
african markets - factors to watch on sept. 7 ,0,,
#southafrica's ramaphosa steps up criticism ahead of amc leadership vote ,0,,
nigeria's buhari said he would not seek re-election in 2019 -minister ,0,,
a fisherman works on lake kivu near idjwi island in the democratic republic of congo. ,0,,
"#kenya to sell two-year,,0,
#tanzania says to nationalise diamond consignment seized from petra diamonds ,0,,
#togo must introduce two-term limit swiftly to prevent crisis-un ,0,,
cholera spreads through camps in nigeria's strife-hit northeast - u.n. ,0,,
african markets - factors to watch on sept. 6 ,0,,
soccer-zambia win in algeria to keep world cup hopes alive ,0,,
emerging market inflows down $4 bln from july to lowest since jan -iif ,1,,
#angola's opposition appeals election results ,0,,
#egypt archaeologists unearth goldsmith's tomb near luxor ,0,,
five roaming lions raise alarm in #southafrica ,0,,
red cross says staff member killed in #southsudan ambush ,0,,
#nigeria's buhari urges calm after herdsmen kill 19 in central plateau state ,0,,
maryland man pleads guilty to u.s. charges of aiding #alshabaab  ,0,,
"#egypt's gasc says seeking soyoil,,0,
u.n. beefs up guards as it scales up presence in #libya ,0,,
#zimbabwe to start compiling new voter register next week ,0,,
"#southafrica's dlamini-zuma,,,0
"w. africa crude-angolan offers steady,,0,
deadly malnutrition soars among children in lake chad amid boko haram resurgence ,0,,
brief-guinness nigeria says fy revenue of 126 billion naira ,1,,
competing efforts to end #southsudan's war prolong conflict: u.n. panel ,0,,
boko haram resurgence kills 381 civilians since april - amnesty ,0,,
kenyan ride-hailing app little looks to raise funds in 2018 #kenya ,0,,
"un urges #togo to respond to people's ""legitimate expectations"" ",0,,
mugabe says #zimbabwe's economy recovering despite currency woes ,0,,
#zambia awards chinese firm $1.2 billion road expansion project ,1,,
kenyan opposition chief to focus on corruption in election re-run #kenya ,0,,
central african republic risks return to major conflict: un report ,0,,
#kenya election campaigns turn personal after court orders fresh polls ,0,,
vocal critic of tanzanian president seriously hurt in gun attack  #tanzania ,0,,
three vehicles torched in long-running south african taxi war ,0,,
gbagbo allies behind attacks in ivory coast: interior minister ,0,,
#nigeria cholera outbreak threatens more than 1 mln people in refugee camps ,0,,
#southafrica's tutu asks #myanmar's suu kyi to help rohingya ,0,,
"#southafrica's mining industry ""in crisis"": chamber ",0,,
#zimbabwe businesses warn mugabe growing deficit could destabilise banks ,0,,
#togo forces fire tear gas to disperse gnassingbe opponents ,0,,
update 1-nigeria's economy exits recession but recovery weak ,0,,
"nigeria's economy emerges from recession in second quarter,,0,
african markets - factors to watch on sept. 5 ,0,,
just in: gbagbo allies behind wave of attacks in #ivorycoast : interior minister ,0,,
diary-emerging markets economic events to nov 21 ,0,,
tanzanian minister quits after diamond mining investigation: state tv  #tanzania ,0,,
#uganda in anti-online pornography drive seen by critics as diversion ,0,,
south african rand likely to weaken on expectations for rating cuts ,0,,
south africa's arc investments plans to grow to $2 billion fund ,1,,
#togo blocks internet as protesters march for second day ,0,,
#southafrica's radical economic transformation policy could turn-off investors - moody's ,0,,
#mali coach giresse quits as world cup hopes fade ,0,,
"tanzanian opposition lawmaker shot,,0,
#togo opposition calls for president to quit as protests mount ,0,,
#tanzania president orders officials to resign over diamond probe ,0,,
south africa considering appeal of fifa replay order ,0,,
u.s. airstrike in somalia killed three al shabaab fighters:  u.s. africa command ,0,,
#nigeria's buhari said he would not seek re-election in 2019 -minister   ,0,,
trump administration blacklists three officials for #southsudan war ,1,,
gruesome #uganda murders put police role in the public dock ,0,,
#angola's ruling mpla wins election with 61 pct of vote:  electoral commission ,0,,
kenyan police not cooperating with watchdog over election-related deaths: sources ,0,,
"soccer-nigeria close in on world cup spot,,0,
"w. africa crude-some nigerian cargoes clear,,0,
no need to consider release of oil stocks after harvey -iea ,0,,
african markets - factors to watch on sept. 4 ,0,,
tiny cape verde dreaming of fairytale world cup trip ,0,,
china to loan #guinea $20 bln in exchange for minerals ,0,,
rt @alertnet: zimbabwe's parents are paying school fees with goats and labour  #backtoschool #education @moyojeffrey…,0,,
rt @alertnet: watch out wonder woman: nigeria's chibok girls inspire marvel's new superhero  ,0,,
"rt @alertnet: armyworm hits northern cameroon,,0,
u.s. airstrike in #somalia killed three al shabaab fighters:  u.s. africa command ,0,,
#togo cabinet passes draft bill to limit presidential terms ,0,,
#zimbabwe opposition rejects post-mugabe coalition deal-making ,0,,
suspected al shabaab militants behead four in northern #kenya: official ,0,,
#southafrica's top prosecutor says leaked emails alleging influence-peddling under investigation ,0,,
britain's bell pottinger explores sale options after south africa scandal ,0,,
#southafrica's business confidence slips in august:  sacci ,0,,
"#southafrica's shoprite fined for ""reckless lending"" - regulator ",0,,
cape verde catapult into world cup contention ,0,,
#kenya's election body appoints key personnel for presidential vote re-run   ,0,,
"bell pottinger dumped by pr association,,,0
south african opposition fails in bid to force early election ,0,,
"behind the scenes,,0,
#nigeria's cabinet meeting cancelled for second time since buhari's return ,0,,
u.n. enacts sanctions against anyone hindering #mali peace ,0,,
bodies of 16 migrants found in #libya's eastern desert: official ,0,,
diary-emerging markets economic events to nov 21 ,0,,
soccer-zambia deliver hammer blow to algeria world cup hopes ,0,,
wrapup 1-soccer-moses shines as nigeria move closer to world cup ,0,,
soccer-moses inspires nigeria to crushing world cup win ,0,,
#southafrica's #shoprite buys back basson's shares in $136 mln send-off ,0,,
commander of #lesotho defence force shot dead: defence official ,0,,
#nigeria exits recession but recovery fragile ,0,,
farming helps grow south african economy out of recession ,0,,
#bokoharam resurgence kills 381 civilians since april: amnesty #nigeria ,0,,
some white farmers still hope to return to #zimbabwe ,0,,
"behind the scenes,,0,
uk pr firm bell pottinger expelled from association over #southafrica campaign ,0,,
#southafrica's economy recovers from recession in second quarter ,0,,
#bokoharam resurgence kills 381 civilians since april: amnesty  #nigeria #cameroon  ,0,,
"#kenya's odinga rejects election re-run date without ""guarantees"" ",0,,
"#cameroon anglophones strike,,0,
six jailed in #tanzania for chopping off hand of albino boy ,0,,
"#nigeria's economy emerges from recession in second quarter,,0,
moody's: court ruling on kenyan election is credit negative #kenya ,0,,
african petroleum to take gambian dispute to court  #gambia ,0,,
"#rwanda police arrest critic of president for forgery,,0,
#kenya to hold new presidential vote on oct. 17 - electoral commission ,0,,
"w. africa crude-diffs steady,,0,
african markets - factors to watch on sept. 1 ,0,,
diary-emerging markets economic events to nov 21 ,0,,
scotland details human trafficking hotspots in bid to end abuse ,0,,
"kenyan shilling stable,,0,
"kenyan shilling stable,,0,
"brics countries deplore north korean nuclear test,,0,
"showdown looms between #kenya opposition,,0,
"rt @alertnet: ""the more my family took me to prophets and traditional healers,,0,
"arson caused fire at kenyan school that killed nine girls - minister #kenya  ,,,
 ",0,,
british pr firm's ceo resigns ahead of #southafrica report: ft ,0,,
dozens of prisoners on the run in central #ivorycoast ,0,,
#kenya opposition leader says he will not share power ,0,,
"vote ruling by chief justice surprises kenyans,,0,
cholera hits camp for displaced in northeast nigeria ,0,,
african markets - factors to watch on aug.31 ,0,,
diary-emerging markets economic events to nov 21 ,0,,
brief-sinopec probed by the u.s. over nigeria payments - bloomberg ,0,,
gunmen kill two policemen at church on kenya's coast. ,0,,
#kenya opposition leader says will not share power. ,0,,
police fire tear gas at ?#congo opposition leader's supporters.  ,0,,
al shabaab attacks military base near somalia's kismayu: military. ,0,,
guinea says 19 bodies washed up after sierra leone mudslide ,0,,
brief-fidelity bank posts hy pretax profit of 10.22 bln naira ,0,,
diary-emerging markets economic events to oct 27 ,0,,
"kenyan president,,,0
suspected boko haram members kill 18 people in northeast #nigeria ,0,,
nigeria lng road delivery scheme to provide cheaper fuel ,0,,
"#kenya president says problem with judiciary must be fixed,,0,
seven kenyan schoolgirls die in dormitory blaze - government ,0,,
"british pr firm appeals against ruling it ran ""racial"" campaign in #southafrica ",0,,
suspected boko haram members kill 18 people in northeast #nigeria ,0,,
"kenyan court scraps presidential vote,,0,
nigeria's uba makes provision on loans to 9mobile ,0,,
african markets - factors to watch on aug. 29 ,0,,
"kenyan opposition leader: election board must resign,,0,
kenyan president says respects court decision to invalidate election  ,0,,
diary-emerging markets economic events to oct 27 ,0,,
"#kenyan opposition leader: election board must resign,,0,
"#kenyan court scraps presidential vote,,0,
al shabaab bomb kills 12 in somalia's puntland ,0,,
update 1-pentagon notifies u.s. congress of $593 mln military sale to nigeria ,1,,
kenyan president says respects court decision to invalidate election  ,0,,
kenya stock exchange halts trading briefly after fall on court ruling ,0,,
kenya shilling drops after supreme court annuls election ,0,,
"#kenya supreme court: presidential election invalid,,0,
"rt @maggiefick: kenya to hold new presidential election within 60 days,,,0
#kenya supreme court: presidential election contained irregularities  ,0,,
nigeria asks britain for gear to fight islamists - johnson  ,0,,
cholera hits camp for displaced in northeast nigeria  ,0,,
kenyan ruling party to use huge parliament majority for economic boost  ,0,,
pentagon notifies u.s. congress of $593 mln aircraft sale to nigeria ,1,,
nigeria's buhari says delighted that economy is improving ,0,,
"the cost of clean water: $150 billion a year,,1,
brief-oando plc issues official statement on claims of a sec investigation ,0,,
opposition leader warns zambia faces violence if talks with president fail  ,0,,
landmine kills three in northeast kenya - official ,0,,
bodies of last missing miners recovered from harmony mine in south africa  ,0,,
swiss court rules eritrean veterans can be sent home  ,0,,
us gives $91 million in additional food aid to drought-hit ethiopia  ,0,,
diouf out of senegal’s world cup qualifiers  ,0,,
south african parliament to debate call for early election next week  ,0,,
suicide attack in algeria kills one policeman - local tv  ,0,,
the budget bank rattling south africa's financial sector  ,0,,
somali gov't: 10 civilians were killed in joint somali-u.s. raid  ,0,,
"update 1-nigerian annual inflation slows in july to 16.05 pct,,0,
nigerian annual inflation dips to 16.05 pct in july -stats office ,0,,
african markets - factors to watch on aug. 28 ,0,,
diary-emerging markets economic events to oct 27 ,0,,
south africa hit by 24 bird flu outbreaks since june - minister  ,0,,
south africa mulls merger of three state-owned airlines  ,0,,
egypt's q4 2016-17 gdp growth rises to 4.9 pct -finance ministry  ,0,,
allianz buys nigerian insurer for $35 mln in african push ,1,,
critic of rwandan president investigated for forgery  ,0,,
nigerian president chairs first cabinet meeting since return from medical leave  ,0,,
egypt promotes birth control to fight rapid population growth ,0,,
u.s. court lifts restraining orders affecting congo eurobond ,0,,
barcelona attackers' suspected supplier arrested in morocco - source ,0,,
"sudan president pardons,,0,
digging dung: south africa's amabhungane heaps pressure on zuma ,0,,
south africa pushes angola to pay debt owed to airline saa  ,0,,
soccer-livid mihajlovic pushes assistants for substituting wrong player ,0,,
update 1-iraqi forces retake most of tal afar from islamic state - military ,0,,
iraqi forces retake most of tal afar from islamic state - military ,0,,
buzz as world's biggest drone drug deliveries take off in tanzania  ,0,,
diary-emerging markets economic events to oct 27 ,0,,
"war-ravaged south sudan passes budget,,0,
libyan coastguard rescues 300 off tripoli - official  ,0,,
"egypt signs oil and gas exploration deals with shell,,0,
 dlamini-zuma bristles at claims of inside help from zuma  ,0,,
china's r&f to invest up to $2 bln to revive zimbabwe steelmaker zisco -minister ,0,,
"sudan ""looks forward"" to normal ties with u.s. being restored  ",0,,
hummingbird mine on track to boost mali's gold output ,0,,
"tackle middle east water scarcity to save money,,0,
suspected boko haram militants kill at least 11 in cameroon ,0,,
brief-daar communications posts hy pretax loss of 1.26 bln naira ,-1,,
diary-emerging markets economic events to oct 27 ,0,,
kenyan court asks for scrutiny of electronic vote-count systems ,0,,
#nigeria's buhari says delighted that economy is improving ,0,,
nigeria's gt bank trades off-market deals worth $9.2 mln ,0,,
un moves to protect south sudan civilians after years of criticism ,0,,
steinhoff's african listing overshadowed by europe woes ,0,,
"explain your results,,0,
third trapped miner dies at harmony gold #southafrica mine ,0,,
"w. africa crude-dalia offered higher,,0,
african markets - factors to watch on aug 24 ,0,,
diary-emerging markets economic events to oct 27 ,0,,
nigeria naira eases on black market as dollar demand resurfaces ,0,,
somalis refuse to bury dead until state admits killing them in u.s.-backed raid ,0,,
zambian president tells #glencore unit to accept new power prices ,0,,
#libya brigade closes sharara oilfield over local demands - source ,0,,
"two miners trapped at  #harmonygold mine die,,0,
al qaeda says senior commander in #somalia al shabaab affiliate killed ,0,,
"explain your results,,1,
brief-access bank posts hy group pre-tax profit 52.08 bln naira ,1,,
african markets - factors to watch on aug 23 ,0,,
feature-good job or taking work? volunteering by asylum seekers in italy praised and panned ,0,,
diary-emerging markets economic events to oct 27 ,0,,
#zambia's improving growth gets modest ratings nod from s&p ,0,,
#botswana makes headway in setting up first indigenous commercial bank ,0,,
"no reason to hive off $132 bln tencent stake,,1,
u.s. sentences ex-#guinea minister to seven years in prison for laundering bribes ,0,,
u.s. forces in #somalia raid 3 children reported among dead ,0,,
suspected boko haram militants kill 15 in #cameroon ,0,,
w. africa crude-sonangol sells dalia angolan market strong ,0,,
"update 1-south africa's shoprite lifts full-year profit,,0,
african markets - factors to watch on aug 22 ,0,,
diary-emerging markets economic events to oct 27 ,0,,
"#uganda's ""ghetto president"" uses star power against long-ruling museveni ",0,,
grace mugabe makes first public appearance since south africa assault charge ,0,,
"#angola's ruling party wins election,,0,
#southafrica's cabinet to make final decision on saa by end september : #gigaba ,0,,
"british foreign secretary visits libyan strongman,,0,
update 1-lebanon helped foil bomb attack on australia-abu dhabi flight - minister ,0,,
"update 1-nigeria's buhari warns off separatists,,0,
russian ambassador to sudan found dead in swimming pool ,0,,
kenyan president chastises lawmakers for fighting pay cuts ,0,,
south african party says its complaint againt uk pr firm is upheld #bellpottinger ,0,,
south african model challenges grace mugabe's immunity over assault allegation ,0,,
#angola's ruling mpla takes commanding lead in provisional vote count ,0,,
lebanon foiled suicide bomb attack on australia-abu dhabi flight - minister ,0,,
nigeria's president buhari notifies parliament of his return ,0,,
rt @alertnet: boko haram violence continues to traumatise. meet the woman behind nigeria's first deradicalisation prog: ,0,,
south african model challenges grace mugabe's immunity over assault allegation ,0,,
kenyan president blasts lawmakers for fighting pay cuts #kenya ,0,,
#africa to break new ground with world championships bid ,0,,
"as votes counted,,0,
#southafrica considers #telkom stake sale to fund saa bailout:  treasury ,0,,
#fifa intervenes in #cameroon to try to end bickering ,0,,
russian ambassador to #sudan found dead in swimming pool #russia ,0,,
#mali governor returns to northern state as part of ceasefire ,0,,
polls close for angolans electing first new leader in 38 years #angola ,0,,
"nigeria's buhari says separatists cross red line,,0,
african markets - factors to watch on aug 21 ,0,,
diary-emerging markets economic events to oct 27 ,0,,
insight-germany bets on second time lucky with migrant workers ,0,,
south africa's first legal rhino horn auction opens  ,0,,
"kenyan lawmakers oppose ""beggars"" move to cut their salaries  ",0,,
south african govt won't allow national airline to fail ,0,,
nigeria cancels first cabinet meeting after buhari's return  ,0,,
shell says starts gas production at expanded nigeria project  ,0,,
egypt says u.s. decision to withhold aid could have negative impact -foreign ministry ,0,,
